msg_count_gwgw,9696,,,
480,2024-01-01 12:00:00,13-8,460,2p_household
260,2024-01-01 12:00:00,1-3,262,1p_household
260,2024-01-01 12:00:00,1-1,266,1p_household
260,2024-01-01 12:00:00,1-4,256,1p_household
260,2024-01-01 12:00:00,1-5,255,1p_household
640,2024-01-01 12:00:00,1-0,656,4p_household
280,2024-01-01 12:00:00,1-7,274,1p_household
280,2024-01-01 12:00:00,2-8,277,1p_household
280,2024-01-01 12:00:00,2-2,275,1p_household
640,2024-01-01 12:00:00,2-7,655,3p_household
600,2024-01-01 12:00:00,2-0,619,3p_household
440,2024-01-01 12:00:00,5-0,436,2p_household
280,2024-01-01 12:00:00,5-5,271,1p_household
280,2024-01-01 12:00:00,5-6,273,1p_household
260,2024-01-01 12:00:00,5-3,260,1p_household
280,2024-01-01 12:00:00,10-3,270,1p_household
440,2024-01-01 12:00:00,10-9,455,2p_household
640,2024-01-01 12:00:00,10-8,652,3p_household
260,2024-01-01 12:00:00,10-5,266,1p_household
260,2024-01-01 12:00:00,10-6,264,1p_household
260,2024-01-01 12:00:00,10-0,269,1p_household
680,2024-01-01 12:00:00,10-1,673,4p_household
260,2024-01-01 12:00:00,13-9,258,1p_household
260,2024-01-01 12:00:00,13-4,263,1p_household
260,2024-01-01 12:00:00,13-6,267,1p_household
260,2024-01-01 12:00:00,13-0,265,1p_household
440,2024-01-01 12:00:00,13-2,434,2p_household
440,2024-01-01 12:00:00,13-7,422,2p_household
280,2024-01-01 12:00:00,13-3,270,1p_household
680,2024-01-01 12:00:00,13-1,669,3p_household
280,2024-01-01 12:15:00,2-8,289,1p_household
280,2024-01-01 12:15:00,2-3,278,1p_household
480,2024-01-01 12:15:00,2-5,469,2p_household
640,2024-01-01 12:15:00,5-1,639,4p_household
260,2024-01-01 12:15:00,5-6,265,1p_household
260,2024-01-01 12:15:00,10-2,265,1p_household
680,2024-01-01 12:15:00,10-8,663,3p_household
260,2024-01-01 12:15:00,13-3,268,1p_household
280,2024-01-01 12:15:00,13-0,289,1p_household
260,2024-01-01 12:15:00,1-4,268,1p_household
480,2024-01-01 12:15:00,1-2,460,2p_household
280,2024-01-01 12:15:00,1-7,285,1p_household
280,2024-01-01 12:15:00,1-5,283,1p_household
280,2024-01-01 12:15:00,2-4,280,1p_household
280,2024-01-01 12:15:00,2-2,285,1p_household
280,2024-01-01 12:15:00,2-6,276,1p_household
640,2024-01-01 12:15:00,2-7,646,3p_household
480,2024-01-01 12:15:00,2-1,466,2p_household
680,2024-01-01 12:15:00,2-0,692,3p_household
440,2024-01-01 12:15:00,5-2,439,2p_household
280,2024-01-01 12:15:00,5-5,270,1p_household
280,2024-01-01 12:15:00,5-3,275,1p_household
480,2024-01-01 12:15:00,5-0,463,2p_household
480,2024-01-01 12:15:00,5-4,469,2p_household
280,2024-01-01 12:15:00,10-4,281,1p_household
280,2024-01-01 12:15:00,10-3,285,1p_household
280,2024-01-01 12:15:00,10-5,280,1p_household
280,2024-01-01 12:15:00,10-6,279,1p_household
260,2024-01-01 12:15:00,10-7,266,1p_household
260,2024-01-01 12:15:00,10-0,263,1p_household
680,2024-01-01 12:15:00,10-1,665,4p_household
480,2024-01-01 12:15:00,10-9,465,2p_household
260,2024-01-01 12:15:00,13-5,264,1p_household
440,2024-01-01 12:15:00,13-8,447,2p_household
280,2024-01-01 12:15:00,13-4,288,1p_household
280,2024-01-01 12:15:00,13-6,284,1p_household
280,2024-01-01 12:15:00,13-9,275,1p_household
680,2024-01-01 12:15:00,13-1,685,3p_household
480,2024-01-01 12:15:00,13-2,470,2p_household
480,2024-01-01 12:15:00,13-7,470,2p_household
260,2024-01-01 12:15:00,1-3,263,1p_household
260,2024-01-01 12:15:00,1-1,263,1p_household
640,2024-01-01 12:15:00,1-0,632,4p_household
640,2024-01-01 12:15:00,1-6,645,3p_household
280,2024-01-01 12:30:00,5-3,284,1p_household
680,2024-01-01 12:30:00,5-1,672,4p_household
480,2024-01-01 12:30:00,5-2,474,2p_household
300,2024-01-01 12:30:00,5-6,290,1p_household
280,2024-01-01 12:30:00,10-4,273,1p_household
280,2024-01-01 12:30:00,10-2,273,1p_household
280,2024-01-01 12:30:00,10-7,283,1p_household
440,2024-01-01 12:30:00,10-9,458,2p_household
680,2024-01-01 12:30:00,10-8,691,3p_household
300,2024-01-01 12:30:00,10-0,296,1p_household
300,2024-01-01 12:30:00,10-3,295,1p_household
300,2024-01-01 12:30:00,10-6,299,1p_household
720,2024-01-01 12:30:00,10-1,717,4p_household
280,2024-01-01 12:30:00,13-5,278,1p_household
680,2024-01-01 12:30:00,13-1,670,3p_household
480,2024-01-01 12:30:00,13-8,478,2p_household
480,2024-01-01 12:30:00,13-2,465,2p_household
480,2024-01-01 12:30:00,13-7,477,2p_household
300,2024-01-01 12:30:00,13-3,290,1p_household
480,2024-01-01 12:30:00,1-2,471,2p_household
280,2024-01-01 12:30:00,1-5,274,1p_household
280,2024-01-01 12:30:00,1-1,272,1p_household
280,2024-01-01 12:30:00,1-3,288,1p_household
680,2024-01-01 12:30:00,1-0,664,4p_household
300,2024-01-01 12:30:00,1-4,290,1p_household
300,2024-01-01 12:30:00,1-7,291,1p_household
280,2024-01-01 12:30:00,2-8,277,1p_household
280,2024-01-01 12:30:00,2-4,289,1p_household
280,2024-01-01 12:30:00,2-3,277,1p_household
640,2024-01-01 12:30:00,2-0,657,3p_household
300,2024-01-01 12:30:00,2-6,296,1p_household
440,2024-01-01 12:30:00,5-0,457,2p_household
280,2024-01-01 12:30:00,5-5,278,1p_household
480,2024-01-01 12:30:00,5-4,485,2p_household
280,2024-01-01 12:30:00,10-5,287,1p_household
280,2024-01-01 12:30:00,13-0,286,1p_household
280,2024-01-01 12:30:00,13-4,281,1p_household
280,2024-01-01 12:30:00,13-6,278,1p_household
280,2024-01-01 12:30:00,13-9,285,1p_household
720,2024-01-01 12:30:00,1-6,708,3p_household
280,2024-01-01 12:30:00,2-2,285,1p_household
480,2024-01-01 12:30:00,2-1,477,2p_household
480,2024-01-01 12:30:00,2-5,463,2p_household
680,2024-01-01 12:30:00,2-7,695,3p_household
480,2024-01-01 12:45:00,10-9,466,2p_household
300,2024-01-01 12:45:00,10-0,300,1p_household
300,2024-01-01 12:45:00,10-3,292,1p_household
720,2024-01-01 12:45:00,10-1,712,4p_household
480,2024-01-01 12:45:00,13-7,464,2p_household
300,2024-01-01 12:45:00,13-0,304,1p_household
300,2024-01-01 12:45:00,13-4,295,1p_household
300,2024-01-01 12:45:00,13-6,292,1p_household
300,2024-01-01 12:45:00,13-9,302,1p_household
280,2024-01-01 12:45:00,1-1,285,1p_household
720,2024-01-01 12:45:00,1-6,737,3p_household
280,2024-01-01 12:45:00,2-2,289,1p_household
280,2024-01-01 12:45:00,2-6,286,1p_household
480,2024-01-01 12:45:00,2-1,486,2p_household
480,2024-01-01 12:45:00,2-5,462,2p_household
680,2024-01-01 12:45:00,2-7,671,3p_household
300,2024-01-01 12:45:00,2-3,304,1p_household
300,2024-01-01 12:45:00,2-4,290,1p_household
300,2024-01-01 12:45:00,2-8,304,1p_household
720,2024-01-01 12:45:00,2-0,708,3p_household
280,2024-01-01 12:45:00,5-3,287,1p_household
480,2024-01-01 12:45:00,5-4,479,2p_household
480,2024-01-01 12:45:00,5-2,465,2p_household
300,2024-01-01 12:45:00,5-5,303,1p_household
280,2024-01-01 12:45:00,10-2,288,1p_household
680,2024-01-01 12:45:00,10-8,687,3p_household
300,2024-01-01 12:45:00,10-6,299,1p_household
300,2024-01-01 12:45:00,10-4,301,1p_household
300,2024-01-01 12:45:00,10-5,291,1p_household
300,2024-01-01 12:45:00,10-7,296,1p_household
280,2024-01-01 12:45:00,13-3,282,1p_household
480,2024-01-01 12:45:00,13-8,498,2p_household
300,2024-01-01 12:45:00,13-5,295,1p_household
720,2024-01-01 12:45:00,13-1,710,3p_household
520,2024-01-01 12:45:00,13-2,504,2p_household
480,2024-01-01 12:45:00,1-2,472,2p_household
280,2024-01-01 12:45:00,1-5,281,1p_household
280,2024-01-01 12:45:00,1-3,285,1p_household
300,2024-01-01 12:45:00,1-4,306,1p_household
300,2024-01-01 12:45:00,1-7,303,1p_household
720,2024-01-01 12:45:00,1-0,706,4p_household
680,2024-01-01 12:45:00,5-1,682,4p_household
300,2024-01-01 12:45:00,5-6,295,1p_household
520,2024-01-01 12:45:00,5-0,505,2p_household
280,2024-01-01 13:00:00,2-3,286,1p_household
300,2024-01-01 13:00:00,5-5,306,1p_household
280,2024-01-01 13:00:00,13-0,289,1p_household
680,2024-01-01 13:00:00,13-1,687,3p_household
480,2024-01-01 13:00:00,13-8,467,2p_household
480,2024-01-01 13:00:00,13-2,477,2p_household
300,2024-01-01 13:00:00,13-4,304,1p_household
300,2024-01-01 13:00:00,13-5,293,1p_household
300,2024-01-01 13:00:00,13-6,292,1p_household
300,2024-01-01 13:00:00,13-9,299,1p_household
520,2024-01-01 13:00:00,13-7,506,2p_household
320,2024-01-01 13:00:00,13-3,311,1p_household
480,2024-01-01 13:00:00,1-2,486,2p_household
680,2024-01-01 13:00:00,1-6,692,3p_household
300,2024-01-01 13:00:00,1-4,298,1p_household
300,2024-01-01 13:00:00,1-7,308,1p_household
300,2024-01-01 13:00:00,1-1,306,1p_household
300,2024-01-01 13:00:00,1-5,299,1p_household
720,2024-01-01 13:00:00,1-0,723,4p_household
320,2024-01-01 13:00:00,1-3,310,1p_household
280,2024-01-01 13:00:00,2-2,287,1p_household
280,2024-01-01 13:00:00,2-6,287,1p_household
300,2024-01-01 13:00:00,2-8,294,1p_household
720,2024-01-01 13:00:00,2-0,718,3p_household
520,2024-01-01 13:00:00,2-1,510,2p_household
520,2024-01-01 13:00:00,2-5,507,2p_household
320,2024-01-01 13:00:00,2-4,310,1p_household
760,2024-01-01 13:00:00,2-7,745,3p_household
480,2024-01-01 13:00:00,5-0,489,2p_household
480,2024-01-01 13:00:00,5-2,492,2p_household
300,2024-01-01 13:00:00,5-6,296,1p_household
300,2024-01-01 13:00:00,5-3,305,1p_household
520,2024-01-01 13:00:00,5-4,507,2p_household
720,2024-01-01 13:00:00,5-1,702,4p_household
280,2024-01-01 13:00:00,10-2,287,1p_household
280,2024-01-01 13:00:00,10-7,284,1p_household
280,2024-01-01 13:00:00,10-6,288,1p_household
280,2024-01-01 13:00:00,10-0,283,1p_household
480,2024-01-01 13:00:00,10-9,492,2p_household
300,2024-01-01 13:00:00,10-3,293,1p_household
300,2024-01-01 13:00:00,10-4,304,1p_household
300,2024-01-01 13:00:00,10-5,301,1p_household
720,2024-01-01 13:00:00,10-8,718,3p_household
760,2024-01-01 13:00:00,10-1,741,4p_household
280,2024-01-01 13:15:00,1-5,283,1p_household
280,2024-01-01 13:15:00,1-1,288,1p_household
300,2024-01-01 13:15:00,1-4,293,1p_household
300,2024-01-01 13:15:00,1-3,307,1p_household
720,2024-01-01 13:15:00,1-6,714,3p_household
720,2024-01-01 13:15:00,1-0,722,4p_household
320,2024-01-01 13:15:00,1-7,310,1p_household
520,2024-01-01 13:15:00,1-2,505,2p_household
300,2024-01-01 13:15:00,2-8,309,1p_household
300,2024-01-01 13:15:00,2-2,294,1p_household
720,2024-01-01 13:15:00,2-0,722,3p_household
520,2024-01-01 13:15:00,2-5,500,2p_household
760,2024-01-01 13:15:00,2-7,742,3p_household
480,2024-01-01 13:15:00,5-4,480,2p_household
300,2024-01-01 13:15:00,5-6,291,1p_household
300,2024-01-01 13:15:00,5-5,308,1p_household
520,2024-01-01 13:15:00,5-0,510,2p_household
520,2024-01-01 13:15:00,5-2,510,2p_household
720,2024-01-01 13:15:00,5-1,720,4p_household
480,2024-01-01 13:15:00,10-9,479,2p_household
300,2024-01-01 13:15:00,10-3,304,1p_household
300,2024-01-01 13:15:00,10-4,300,1p_household
300,2024-01-01 13:15:00,10-7,307,1p_household
720,2024-01-01 13:15:00,10-1,712,4p_household
720,2024-01-01 13:15:00,10-8,717,3p_household
280,2024-01-01 13:15:00,13-6,288,1p_household
480,2024-01-01 13:15:00,13-2,480,2p_household
300,2024-01-01 13:15:00,13-3,294,1p_household
300,2024-01-01 13:15:00,13-0,306,1p_household
300,2024-01-01 13:15:00,13-9,294,1p_household
720,2024-01-01 13:15:00,13-1,733,3p_household
320,2024-01-01 13:15:00,13-4,310,1p_household
280,2024-01-01 13:15:00,2-4,283,1p_household
300,2024-01-01 13:15:00,2-6,302,1p_household
300,2024-01-01 13:15:00,2-3,303,1p_household
520,2024-01-01 13:15:00,2-1,507,2p_household
280,2024-01-01 13:15:00,5-3,284,1p_household
280,2024-01-01 13:15:00,10-0,286,1p_household
300,2024-01-01 13:15:00,10-6,303,1p_household
300,2024-01-01 13:15:00,10-5,307,1p_household
300,2024-01-01 13:15:00,10-2,294,1p_household
480,2024-01-01 13:15:00,13-8,491,2p_household
480,2024-01-01 13:15:00,13-7,470,2p_household
300,2024-01-01 13:15:00,13-5,306,1p_household
300,2024-01-01 13:30:00,2-2,301,1p_household
480,2024-01-01 13:30:00,5-4,496,2p_household
480,2024-01-01 13:30:00,5-2,497,2p_household
280,2024-01-01 13:30:00,10-4,281,1p_household
300,2024-01-01 13:30:00,10-3,301,1p_household
300,2024-01-01 13:30:00,10-5,293,1p_household
300,2024-01-01 13:30:00,10-7,303,1p_household
720,2024-01-01 13:30:00,10-1,720,4p_household
280,2024-01-01 13:30:00,13-0,279,1p_household
300,2024-01-01 13:30:00,13-3,303,1p_household
300,2024-01-01 13:30:00,13-6,303,1p_household
280,2024-01-01 13:30:00,1-5,289,1p_household
300,2024-01-01 13:30:00,1-4,300,1p_household
300,2024-01-01 13:30:00,1-7,294,1p_household
300,2024-01-01 13:30:00,1-3,293,1p_household
280,2024-01-01 13:30:00,2-8,288,1p_household
280,2024-01-01 13:30:00,2-6,280,1p_household
480,2024-01-01 13:30:00,2-1,485,2p_household
480,2024-01-01 13:30:00,2-5,460,2p_household
680,2024-01-01 13:30:00,2-7,664,3p_household
300,2024-01-01 13:30:00,2-3,291,1p_household
300,2024-01-01 13:30:00,2-4,302,1p_household
720,2024-01-01 13:30:00,2-0,706,3p_household
280,2024-01-01 13:30:00,5-5,283,1p_household
280,2024-01-01 13:30:00,5-3,277,1p_household
480,2024-01-01 13:30:00,5-0,497,2p_household
300,2024-01-01 13:30:00,5-6,303,1p_household
720,2024-01-01 13:30:00,5-1,702,4p_household
280,2024-01-01 13:30:00,10-2,286,1p_household
280,2024-01-01 13:30:00,10-6,280,1p_household
680,2024-01-01 13:30:00,10-8,674,3p_household
480,2024-01-01 13:30:00,10-9,468,2p_household
300,2024-01-01 13:30:00,10-0,298,1p_household
440,2024-01-01 13:30:00,13-8,457,2p_household
440,2024-01-01 13:30:00,13-7,459,2p_household
280,2024-01-01 13:30:00,13-5,288,1p_household
680,2024-01-01 13:30:00,13-1,680,3p_household
480,2024-01-01 13:30:00,13-2,497,2p_household
300,2024-01-01 13:30:00,13-4,304,1p_household
300,2024-01-01 13:30:00,13-9,294,1p_household
440,2024-01-01 13:30:00,1-2,457,2p_household
680,2024-01-01 13:30:00,1-0,697,4p_household
300,2024-01-01 13:30:00,1-1,295,1p_household
720,2024-01-01 13:30:00,1-6,723,3p_household
440,2024-01-01 13:45:00,5-0,451,2p_household
440,2024-01-01 13:45:00,5-4,447,2p_household
280,2024-01-01 13:45:00,5-3,273,1p_household
680,2024-01-01 13:45:00,5-1,684,4p_household
280,2024-01-01 13:45:00,10-4,287,1p_household
280,2024-01-01 13:45:00,10-7,288,1p_household
280,2024-01-01 13:45:00,10-5,289,1p_household
300,2024-01-01 13:45:00,10-0,293,1p_household
720,2024-01-01 13:45:00,10-1,700,4p_household
720,2024-01-01 13:45:00,10-8,705,3p_household
280,2024-01-01 13:45:00,13-0,285,1p_household
280,2024-01-01 13:45:00,13-4,271,1p_household
480,2024-01-01 13:45:00,13-2,480,2p_household
300,2024-01-01 13:45:00,13-6,292,1p_household
440,2024-01-01 13:45:00,1-2,449,2p_household
280,2024-01-01 13:45:00,1-3,285,1p_household
280,2024-01-01 13:45:00,2-2,285,1p_household
480,2024-01-01 13:45:00,2-1,468,2p_household
280,2024-01-01 13:45:00,5-5,271,1p_household
280,2024-01-01 13:45:00,5-6,277,1p_household
480,2024-01-01 13:45:00,5-2,482,2p_household
280,2024-01-01 13:45:00,10-2,282,1p_household
280,2024-01-01 13:45:00,10-3,289,1p_household
280,2024-01-01 13:45:00,10-6,276,1p_household
480,2024-01-01 13:45:00,10-9,466,2p_household
440,2024-01-01 13:45:00,13-8,446,2p_household
440,2024-01-01 13:45:00,13-7,455,2p_household
280,2024-01-01 13:45:00,13-9,286,1p_household
280,2024-01-01 13:45:00,13-5,272,1p_household
300,2024-01-01 13:45:00,13-3,291,1p_household
640,2024-01-01 13:45:00,13-1,650,3p_household
280,2024-01-01 13:45:00,1-7,283,1p_household
280,2024-01-01 13:45:00,1-5,271,1p_household
280,2024-01-01 13:45:00,1-1,277,1p_household
280,2024-01-01 13:45:00,1-4,288,1p_household
720,2024-01-01 13:45:00,1-6,709,3p_household
720,2024-01-01 13:45:00,1-0,705,4p_household
280,2024-01-01 13:45:00,2-8,270,1p_household
280,2024-01-01 13:45:00,2-4,274,1p_household
280,2024-01-01 13:45:00,2-6,275,1p_household
480,2024-01-01 13:45:00,2-5,471,2p_household
680,2024-01-01 13:45:00,2-0,686,3p_household
300,2024-01-01 13:45:00,2-3,293,1p_household
720,2024-01-01 13:45:00,2-7,704,3p_household
280,2024-01-01 14:00:00,10-7,283,1p_household
440,2024-01-01 14:00:00,10-9,455,2p_household
260,2024-01-01 14:00:00,10-6,267,1p_household
260,2024-01-01 14:00:00,10-4,269,1p_household
680,2024-01-01 14:00:00,10-1,667,4p_household
440,2024-01-01 14:00:00,13-7,431,2p_household
280,2024-01-01 14:00:00,13-3,274,1p_household
280,2024-01-01 14:00:00,13-0,275,1p_household
280,2024-01-01 14:00:00,13-4,273,1p_household
280,2024-01-01 14:00:00,13-6,280,1p_household
680,2024-01-01 14:00:00,13-1,662,3p_household
480,2024-01-01 14:00:00,13-8,466,2p_household
260,2024-01-01 14:00:00,1-3,262,1p_household
260,2024-01-01 14:00:00,1-1,265,1p_household
440,2024-01-01 14:00:00,1-2,439,2p_household
280,2024-01-01 14:00:00,1-5,285,1p_household
280,2024-01-01 14:00:00,1-4,286,1p_household
440,2024-01-01 14:00:00,2-5,447,2p_household
280,2024-01-01 14:00:00,2-8,279,1p_household
280,2024-01-01 14:00:00,2-4,279,1p_household
680,2024-01-01 14:00:00,2-0,685,3p_household
680,2024-01-01 14:00:00,2-7,661,3p_household
440,2024-01-01 14:00:00,5-4,454,2p_household
280,2024-01-01 14:00:00,5-6,271,1p_household
280,2024-01-01 14:00:00,5-3,280,1p_household
480,2024-01-01 14:00:00,5-0,473,2p_household
480,2024-01-01 14:00:00,5-2,472,2p_household
280,2024-01-01 14:00:00,10-2,276,1p_household
280,2024-01-01 14:00:00,10-3,283,1p_household
280,2024-01-01 14:00:00,10-0,278,1p_household
640,2024-01-01 14:00:00,10-8,648,3p_household
260,2024-01-01 14:00:00,10-5,267,1p_household
260,2024-01-01 14:00:00,13-5,269,1p_household
440,2024-01-01 14:00:00,13-2,440,2p_household
280,2024-01-01 14:00:00,13-9,274,1p_household
260,2024-01-01 14:00:00,1-7,265,1p_household
640,2024-01-01 14:00:00,1-6,652,3p_household
680,2024-01-01 14:00:00,1-0,660,4p_household
280,2024-01-01 14:00:00,2-2,287,1p_household
280,2024-01-01 14:00:00,2-3,280,1p_household
280,2024-01-01 14:00:00,2-6,276,1p_household
480,2024-01-01 14:00:00,2-1,473,2p_household
260,2024-01-01 14:00:00,5-5,269,1p_household
680,2024-01-01 14:00:00,5-1,671,4p_household
260,2024-01-01 14:15:00,13-0,258,1p_household
260,2024-01-01 14:15:00,13-9,264,1p_household
440,2024-01-01 14:15:00,13-8,447,2p_household
280,2024-01-01 14:15:00,13-6,276,1p_household
400,2024-01-01 14:15:00,13-7,417,2p_household
260,2024-01-01 14:15:00,1-3,266,1p_household
260,2024-01-01 14:15:00,1-5,254,1p_household
440,2024-01-01 14:15:00,1-2,447,2p_household
280,2024-01-01 14:15:00,1-4,271,1p_household
280,2024-01-01 14:15:00,2-8,273,1p_household
440,2024-01-01 14:15:00,5-0,441,2p_household
280,2024-01-01 14:15:00,10-0,277,1p_household
440,2024-01-01 14:15:00,10-9,433,2p_household
260,2024-01-01 14:15:00,10-5,256,1p_household
260,2024-01-01 14:15:00,13-5,263,1p_household
440,2024-01-01 14:15:00,13-2,451,2p_household
280,2024-01-01 14:15:00,13-3,278,1p_household
280,2024-01-01 14:15:00,13-4,275,1p_household
640,2024-01-01 14:15:00,13-1,652,3p_household
260,2024-01-01 14:15:00,1-1,254,1p_household
260,2024-01-01 14:15:00,1-7,265,1p_household
640,2024-01-01 14:15:00,1-0,648,4p_household
640,2024-01-01 14:15:00,1-6,641,3p_household
440,2024-01-01 14:15:00,2-1,428,2p_household
280,2024-01-01 14:15:00,2-2,275,1p_household
640,2024-01-01 14:15:00,2-7,639,3p_household
600,2024-01-01 14:15:00,2-0,614,3p_household
260,2024-01-01 14:15:00,2-3,262,1p_household
260,2024-01-01 14:15:00,2-4,260,1p_household
260,2024-01-01 14:15:00,2-6,256,1p_household
400,2024-01-01 14:15:00,2-5,417,2p_household
440,2024-01-01 14:15:00,5-4,440,2p_household
440,2024-01-01 14:15:00,5-2,441,2p_household
280,2024-01-01 14:15:00,5-5,276,1p_household
640,2024-01-01 14:15:00,5-1,622,4p_household
260,2024-01-01 14:15:00,5-6,265,1p_household
260,2024-01-01 14:15:00,5-3,266,1p_household
640,2024-01-01 14:15:00,10-8,644,3p_household
640,2024-01-01 14:15:00,10-1,639,4p_household
260,2024-01-01 14:15:00,10-6,261,1p_household
260,2024-01-01 14:15:00,10-7,254,1p_household
260,2024-01-01 14:15:00,10-2,262,1p_household
260,2024-01-01 14:15:00,10-4,259,1p_household
260,2024-01-01 14:15:00,10-3,269,1p_household
260,2024-01-01 14:30:00,1-1,254,1p_household
260,2024-01-01 14:30:00,1-4,251,1p_household
400,2024-01-01 14:30:00,1-2,405,2p_household
240,2024-01-01 14:30:00,1-3,247,1p_household
600,2024-01-01 14:30:00,2-0,609,3p_household
600,2024-01-01 14:30:00,2-7,619,3p_household
260,2024-01-01 14:30:00,2-3,266,1p_household
260,2024-01-01 14:30:00,2-8,262,1p_household
400,2024-01-01 14:30:00,2-5,410,2p_household
440,2024-01-01 14:30:00,5-2,436,2p_household
640,2024-01-01 14:30:00,5-1,644,4p_household
260,2024-01-01 14:30:00,5-5,263,1p_household
440,2024-01-01 14:30:00,10-9,436,2p_household
260,2024-01-01 14:30:00,10-5,262,1p_household
260,2024-01-01 14:30:00,10-7,252,1p_household
260,2024-01-01 14:30:00,10-2,264,1p_household
240,2024-01-01 14:30:00,10-0,248,1p_household
260,2024-01-01 14:30:00,13-5,253,1p_household
260,2024-01-01 14:30:00,13-9,263,1p_household
400,2024-01-01 14:30:00,13-7,413,2p_household
400,2024-01-01 14:30:00,13-8,408,2p_household
260,2024-01-01 14:30:00,1-5,268,1p_household
600,2024-01-01 14:30:00,1-0,601,4p_household
600,2024-01-01 14:30:00,1-6,606,3p_household
240,2024-01-01 14:30:00,1-7,245,1p_household
440,2024-01-01 14:30:00,2-1,420,2p_household
260,2024-01-01 14:30:00,2-6,254,1p_household
260,2024-01-01 14:30:00,2-2,250,1p_household
240,2024-01-01 14:30:00,2-4,245,1p_household
440,2024-01-01 14:30:00,5-0,433,2p_household
440,2024-01-01 14:30:00,5-4,434,2p_household
260,2024-01-01 14:30:00,5-6,265,1p_household
260,2024-01-01 14:30:00,5-3,258,1p_household
640,2024-01-01 14:30:00,10-1,647,4p_household
260,2024-01-01 14:30:00,10-6,265,1p_household
260,2024-01-01 14:30:00,10-4,250,1p_household
260,2024-01-01 14:30:00,10-3,257,1p_household
600,2024-01-01 14:30:00,10-8,596,3p_household
260,2024-01-01 14:30:00,13-0,255,1p_household
260,2024-01-01 14:30:00,13-3,263,1p_household
260,2024-01-01 14:30:00,13-4,263,1p_household
260,2024-01-01 14:30:00,13-6,268,1p_household
640,2024-01-01 14:30:00,13-1,647,3p_household
400,2024-01-01 14:30:00,13-2,413,2p_household
260,2024-01-01 14:45:00,2-4,259,1p_household
400,2024-01-01 14:45:00,2-5,415,2p_household
240,2024-01-01 14:45:00,2-6,240,1p_household
240,2024-01-01 14:45:00,2-8,239,1p_household
440,2024-01-01 14:45:00,5-0,423,2p_household
260,2024-01-01 14:45:00,5-6,255,1p_household
260,2024-01-01 14:45:00,5-3,260,1p_household
400,2024-01-01 14:45:00,5-2,419,2p_household
260,2024-01-01 14:45:00,10-3,257,1p_household
240,2024-01-01 14:45:00,10-2,247,1p_household
240,2024-01-01 14:45:00,10-4,245,1p_household
240,2024-01-01 14:45:00,10-5,241,1p_household
240,2024-01-01 14:45:00,10-7,245,1p_household
260,2024-01-01 14:45:00,13-4,254,1p_household
640,2024-01-01 14:45:00,13-1,628,3p_household
400,2024-01-01 14:45:00,13-2,398,2p_household
240,2024-01-01 14:45:00,13-6,249,1p_household
260,2024-01-01 14:45:00,1-1,252,1p_household
600,2024-01-01 14:45:00,1-6,602,3p_household
600,2024-01-01 14:45:00,2-0,614,3p_household
400,2024-01-01 14:45:00,2-1,414,2p_household
240,2024-01-01 14:45:00,2-2,247,1p_household
240,2024-01-01 14:45:00,2-3,246,1p_household
560,2024-01-01 14:45:00,2-7,577,3p_household
560,2024-01-01 14:45:00,5-1,575,4p_household
400,2024-01-01 14:45:00,5-4,415,2p_household
240,2024-01-01 14:45:00,5-5,247,1p_household
240,2024-01-01 14:45:00,10-0,244,1p_household
240,2024-01-01 14:45:00,10-6,247,1p_household
600,2024-01-01 14:45:00,10-8,589,3p_household
600,2024-01-01 14:45:00,10-1,611,4p_household
400,2024-01-01 14:45:00,10-9,402,2p_household
260,2024-01-01 14:45:00,13-5,257,1p_household
260,2024-01-01 14:45:00,13-9,252,1p_household
400,2024-01-01 14:45:00,13-7,404,2p_household
400,2024-01-01 14:45:00,13-8,417,2p_household
240,2024-01-01 14:45:00,13-0,246,1p_household
240,2024-01-01 14:45:00,13-3,244,1p_household
260,2024-01-01 14:45:00,1-7,260,1p_household
260,2024-01-01 14:45:00,1-4,256,1p_household
600,2024-01-01 14:45:00,1-0,595,4p_household
400,2024-01-01 14:45:00,1-2,402,2p_household
240,2024-01-01 14:45:00,1-3,244,1p_household
240,2024-01-01 14:45:00,1-5,242,1p_household
400,2024-01-01 15:00:00,5-4,405,2p_household
240,2024-01-01 15:00:00,5-5,235,1p_household
240,2024-01-01 15:00:00,5-3,240,1p_household
240,2024-01-01 15:00:00,5-6,249,1p_household
440,2024-01-01 15:00:00,10-9,422,2p_household
260,2024-01-01 15:00:00,10-7,250,1p_household
260,2024-01-01 15:00:00,10-3,252,1p_household
240,2024-01-01 15:00:00,10-0,242,1p_household
240,2024-01-01 15:00:00,10-4,244,1p_household
600,2024-01-01 15:00:00,10-8,597,3p_household
560,2024-01-01 15:00:00,10-1,563,4p_household
260,2024-01-01 15:00:00,13-9,252,1p_household
400,2024-01-01 15:00:00,13-7,403,2p_household
400,2024-01-01 15:00:00,13-2,413,2p_household
400,2024-01-01 15:00:00,13-8,398,2p_household
240,2024-01-01 15:00:00,13-6,247,1p_household
240,2024-01-01 15:00:00,13-5,247,1p_household
600,2024-01-01 15:00:00,13-1,599,3p_household
260,2024-01-01 15:00:00,1-3,253,1p_household
600,2024-01-01 15:00:00,1-6,584,3p_household
400,2024-01-01 15:00:00,1-2,396,2p_household
240,2024-01-01 15:00:00,1-1,243,1p_household
240,2024-01-01 15:00:00,1-4,239,1p_household
