msg_count_gwgw,9216,,,
90,2024-01-01 05:15:00,14-9,90,1p_household
90,2024-01-01 05:15:00,14-3,91,1p_household
90,2024-01-01 05:15:00,4-4,88,1p_household
90,2024-01-01 05:15:00,10-8,89,1p_household
90,2024-01-01 05:15:00,10-9,90,1p_household
90,2024-01-01 05:15:00,10-6,91,1p_household
90,2024-01-01 05:15:00,10-4,88,1p_household
90,2024-01-01 05:15:00,14-2,90,1p_household
90,2024-01-01 05:15:00,4-11,89,1p_household
90,2024-01-01 05:15:00,5-2,90,1p_household
90,2024-01-01 05:15:00,0-5,89,1p_household
90,2024-01-01 05:15:00,0-4,88,1p_household
90,2024-01-01 05:15:00,14-6,90,1p_household
85,2024-01-01 05:15:00,0-6,86,1p_household
85,2024-01-01 05:15:00,4-2,86,1p_household
85,2024-01-01 05:15:00,0-3,87,1p_household
1040,2024-01-01 05:30:00,4-10,1076,store
240,2024-01-01 05:30:00,0-0,235,3p_household
240,2024-01-01 05:30:00,10-2,232,3p_household
240,2024-01-01 05:30:00,10-1,233,3p_household
240,2024-01-01 05:30:00,14-5,231,4p_household
240,2024-01-01 05:30:00,14-0,235,3p_household
240,2024-01-01 05:30:00,5-4,237,4p_household
240,2024-01-01 05:30:00,5-6,231,3p_household
220,2024-01-01 05:30:00,4-1,222,4p_household
220,2024-01-01 05:30:00,4-0,229,3p_household
220,2024-01-01 05:30:00,5-1,221,3p_household
220,2024-01-01 05:30:00,14-1,224,4p_household
220,2024-01-01 05:30:00,4-7,223,4p_household
160,2024-01-01 05:30:00,0-1,163,2p_household
160,2024-01-01 05:30:00,10-7,156,2p_household
160,2024-01-01 05:30:00,10-0,159,2p_household
160,2024-01-01 05:30:00,10-5,161,2p_household
160,2024-01-01 05:30:00,14-8,161,2p_household
160,2024-01-01 05:30:00,14-7,157,2p_household
160,2024-01-01 05:30:00,14-4,162,2p_household
160,2024-01-01 05:30:00,5-7,156,2p_household
160,2024-01-01 05:30:00,4-8,163,2p_household
150,2024-01-01 05:30:00,5-5,152,2p_household
150,2024-01-01 05:30:00,4-3,150,2p_household
150,2024-01-01 05:30:00,0-2,152,2p_household
150,2024-01-01 05:30:00,4-5,149,2p_household
150,2024-01-01 05:30:00,5-3,153,2p_household
150,2024-01-01 05:30:00,10-3,153,2p_household
150,2024-01-01 05:30:00,4-9,153,2p_household
150,2024-01-01 05:30:00,4-6,153,2p_household
150,2024-01-01 05:30:00,5-0,149,2p_household
100,2024-01-01 05:30:00,0-6,99,1p_household
100,2024-01-01 05:30:00,0-3,98,1p_household
100,2024-01-01 05:30:00,10-8,99,1p_household
100,2024-01-01 05:30:00,14-3,99,1p_household
100,2024-01-01 05:30:00,4-12,98,1p_household
100,2024-01-01 05:30:00,5-2,98,1p_household
95,2024-01-01 05:30:00,0-4,93,1p_household
95,2024-01-01 05:30:00,10-9,97,1p_household
95,2024-01-01 05:30:00,10-6,95,1p_household
95,2024-01-01 05:30:00,10-4,96,1p_household
95,2024-01-01 05:30:00,14-6,94,1p_household
95,2024-01-01 05:30:00,14-2,96,1p_household
95,2024-01-01 05:30:00,4-11,95,1p_household
90,2024-01-01 05:30:00,14-9,90,1p_household
90,2024-01-01 05:30:00,4-4,90,1p_household
90,2024-01-01 05:30:00,4-2,90,1p_household
90,2024-01-01 05:30:00,0-5,92,1p_household
1120,2024-01-01 05:45:00,4-10,1115,store
260,2024-01-01 05:45:00,0-0,259,3p_household
260,2024-01-01 05:45:00,10-2,256,3p_household
260,2024-01-01 05:45:00,14-5,251,4p_household
260,2024-01-01 05:45:00,14-0,262,3p_household
260,2024-01-01 05:45:00,4-1,250,4p_household
260,2024-01-01 05:45:00,5-4,260,4p_household
240,2024-01-01 05:45:00,14-1,247,4p_household
240,2024-01-01 05:45:00,4-7,247,4p_household
240,2024-01-01 05:45:00,4-0,244,3p_household
240,2024-01-01 05:45:00,5-1,247,3p_household
240,2024-01-01 05:45:00,10-1,243,3p_household
240,2024-01-01 05:45:00,5-6,249,3p_household
180,2024-01-01 05:45:00,0-1,176,2p_household
180,2024-01-01 05:45:00,0-2,178,2p_household
180,2024-01-01 05:45:00,10-3,178,2p_household
180,2024-01-01 05:45:00,10-7,179,2p_household
180,2024-01-01 05:45:00,14-8,181,2p_household
180,2024-01-01 05:45:00,14-7,177,2p_household
180,2024-01-01 05:45:00,4-9,179,2p_household
180,2024-01-01 05:45:00,4-6,179,2p_household
180,2024-01-01 05:45:00,4-3,179,2p_household
180,2024-01-01 05:45:00,4-5,176,2p_household
170,2024-01-01 05:45:00,10-5,171,2p_household
170,2024-01-01 05:45:00,10-0,168,2p_household
170,2024-01-01 05:45:00,14-4,173,2p_household
170,2024-01-01 05:45:00,4-8,166,2p_household
170,2024-01-01 05:45:00,5-7,170,2p_household
170,2024-01-01 05:45:00,5-5,170,2p_household
170,2024-01-01 05:45:00,5-3,172,2p_household
170,2024-01-01 05:45:00,5-0,172,2p_household
110,2024-01-01 05:45:00,0-6,107,1p_household
110,2024-01-01 05:45:00,0-3,109,1p_household
110,2024-01-01 05:45:00,10-8,107,1p_household
110,2024-01-01 05:45:00,10-6,107,1p_household
110,2024-01-01 05:45:00,14-2,110,1p_household
110,2024-01-01 05:45:00,14-3,110,1p_household
110,2024-01-01 05:45:00,4-12,108,1p_household
110,2024-01-01 05:45:00,4-11,110,1p_household
110,2024-01-01 05:45:00,4-4,110,1p_household
100,2024-01-01 05:45:00,0-5,100,1p_household
100,2024-01-01 05:45:00,0-4,102,1p_household
100,2024-01-01 05:45:00,10-9,101,1p_household
100,2024-01-01 05:45:00,10-4,100,1p_household
100,2024-01-01 05:45:00,14-9,103,1p_household
100,2024-01-01 05:45:00,14-6,103,1p_household
100,2024-01-01 05:45:00,4-2,103,1p_household
100,2024-01-01 05:45:00,5-2,104,1p_household
1120,2024-01-01 06:00:00,4-10,1110,store
300,2024-01-01 06:00:00,10-2,295,3p_household
300,2024-01-01 06:00:00,14-1,299,4p_household
300,2024-01-01 06:00:00,4-7,293,4p_household
300,2024-01-01 06:00:00,4-1,298,4p_household
300,2024-01-01 06:00:00,4-0,301,3p_household
280,2024-01-01 06:00:00,0-0,287,3p_household
280,2024-01-01 06:00:00,10-1,285,3p_household
280,2024-01-01 06:00:00,14-0,288,3p_household
280,2024-01-01 06:00:00,14-5,289,4p_household
280,2024-01-01 06:00:00,5-4,286,4p_household
280,2024-01-01 06:00:00,5-6,285,3p_household
280,2024-01-01 06:00:00,5-1,281,3p_household
220,2024-01-01 06:00:00,10-7,212,2p_household
220,2024-01-01 06:00:00,10-5,211,2p_household
220,2024-01-01 06:00:00,4-9,212,2p_household
200,2024-01-01 06:00:00,0-2,206,2p_household
200,2024-01-01 06:00:00,0-1,200,2p_household
200,2024-01-01 06:00:00,10-3,201,2p_household
200,2024-01-01 06:00:00,14-8,205,2p_household
200,2024-01-01 06:00:00,14-7,201,2p_household
200,2024-01-01 06:00:00,4-8,198,2p_household
200,2024-01-01 06:00:00,4-6,201,2p_household
200,2024-01-01 06:00:00,4-5,201,2p_household
200,2024-01-01 06:00:00,4-3,196,2p_household
200,2024-01-01 06:00:00,5-3,205,2p_household
200,2024-01-01 06:00:00,5-7,207,2p_household
200,2024-01-01 06:00:00,5-5,207,2p_household
190,2024-01-01 06:00:00,10-0,193,2p_household
190,2024-01-01 06:00:00,14-4,194,2p_household
190,2024-01-01 06:00:00,5-0,194,2p_household
130,2024-01-01 06:00:00,0-6,127,1p_household
130,2024-01-01 06:00:00,0-5,126,1p_household
130,2024-01-01 06:00:00,0-4,125,1p_household
130,2024-01-01 06:00:00,10-6,128,1p_household
130,2024-01-01 06:00:00,4-4,127,1p_household
120,2024-01-01 06:00:00,0-3,117,1p_household
120,2024-01-01 06:00:00,10-9,117,1p_household
120,2024-01-01 06:00:00,10-8,123,1p_household
120,2024-01-01 06:00:00,10-4,119,1p_household
120,2024-01-01 06:00:00,14-9,122,1p_household
120,2024-01-01 06:00:00,14-6,118,1p_household
120,2024-01-01 06:00:00,14-3,124,1p_household
120,2024-01-01 06:00:00,14-2,119,1p_household
120,2024-01-01 06:00:00,4-12,120,1p_household
120,2024-01-01 06:00:00,4-11,117,1p_household
120,2024-01-01 06:00:00,4-2,121,1p_household
120,2024-01-01 06:00:00,5-2,119,1p_household
1200,2024-01-01 06:15:00,4-10,1205,store
380,2024-01-01 06:15:00,4-0,377,3p_household
380,2024-01-01 06:15:00,5-1,370,3p_household
360,2024-01-01 06:15:00,0-0,367,3p_household
360,2024-01-01 06:15:00,10-2,366,3p_household
360,2024-01-01 06:15:00,14-5,369,4p_household
360,2024-01-01 06:15:00,14-0,364,3p_household
360,2024-01-01 06:15:00,14-1,360,4p_household
360,2024-01-01 06:15:00,4-7,355,4p_household
360,2024-01-01 06:15:00,5-6,354,3p_household
360,2024-01-01 06:15:00,5-4,359,4p_household
340,2024-01-01 06:15:00,10-1,345,3p_household
340,2024-01-01 06:15:00,4-1,343,4p_household
260,2024-01-01 06:15:00,10-7,252,2p_household
260,2024-01-01 06:15:00,10-0,253,2p_household
260,2024-01-01 06:15:00,4-9,258,2p_household
260,2024-01-01 06:15:00,4-8,251,2p_household
260,2024-01-01 06:15:00,5-7,251,2p_household
260,2024-01-01 06:15:00,5-0,252,2p_household
240,2024-01-01 06:15:00,0-2,248,2p_household
240,2024-01-01 06:15:00,0-1,241,2p_household
240,2024-01-01 06:15:00,10-5,238,2p_household
240,2024-01-01 06:15:00,10-3,237,2p_household
240,2024-01-01 06:15:00,14-8,242,2p_household
240,2024-01-01 06:15:00,14-4,242,2p_household
240,2024-01-01 06:15:00,14-7,237,2p_household
240,2024-01-01 06:15:00,4-3,239,2p_household
240,2024-01-01 06:15:00,4-6,237,2p_household
240,2024-01-01 06:15:00,4-5,243,2p_household
240,2024-01-01 06:15:00,5-5,237,2p_household
240,2024-01-01 06:15:00,5-3,236,2p_household
160,2024-01-01 06:15:00,10-6,157,1p_household
160,2024-01-01 06:15:00,14-9,157,1p_household
160,2024-01-01 06:15:00,14-2,157,1p_household
160,2024-01-01 06:15:00,4-11,157,1p_household
150,2024-01-01 06:15:00,0-3,146,1p_household
150,2024-01-01 06:15:00,0-6,149,1p_household
150,2024-01-01 06:15:00,0-4,154,1p_household
150,2024-01-01 06:15:00,10-9,145,1p_household
150,2024-01-01 06:15:00,10-8,147,1p_household
150,2024-01-01 06:15:00,10-4,149,1p_household
150,2024-01-01 06:15:00,14-3,147,1p_household
150,2024-01-01 06:15:00,14-6,148,1p_household
150,2024-01-01 06:15:00,4-12,152,1p_household
150,2024-01-01 06:15:00,4-4,152,1p_household
150,2024-01-01 06:15:00,4-2,151,1p_household
150,2024-01-01 06:15:00,5-2,145,1p_household
140,2024-01-01 06:15:00,0-5,143,1p_household
1120,2024-01-01 06:30:00,4-10,1159,store
440,2024-01-01 06:30:00,0-0,452,3p_household
440,2024-01-01 06:30:00,10-2,446,3p_household
440,2024-01-01 06:30:00,10-1,440,3p_household
440,2024-01-01 06:30:00,14-5,446,4p_household
440,2024-01-01 06:30:00,14-1,434,4p_household
440,2024-01-01 06:30:00,14-0,434,3p_household
440,2024-01-01 06:30:00,4-7,427,4p_household
440,2024-01-01 06:30:00,4-1,454,4p_household
440,2024-01-01 06:30:00,4-0,446,3p_household
440,2024-01-01 06:30:00,5-6,448,3p_household
440,2024-01-01 06:30:00,5-4,436,4p_household
440,2024-01-01 06:30:00,5-1,428,3p_household
320,2024-01-01 06:30:00,0-2,315,2p_household
320,2024-01-01 06:30:00,5-5,310,2p_household
300,2024-01-01 06:30:00,0-1,296,2p_household
300,2024-01-01 06:30:00,10-7,290,2p_household
300,2024-01-01 06:30:00,10-5,304,2p_household
300,2024-01-01 06:30:00,10-3,299,2p_household
300,2024-01-01 06:30:00,10-0,309,2p_household
300,2024-01-01 06:30:00,14-8,301,2p_household
300,2024-01-01 06:30:00,14-7,303,2p_household
300,2024-01-01 06:30:00,14-4,306,2p_household
300,2024-01-01 06:30:00,4-9,297,2p_household
300,2024-01-01 06:30:00,4-8,307,2p_household
300,2024-01-01 06:30:00,4-6,296,2p_household
300,2024-01-01 06:30:00,4-5,293,2p_household
300,2024-01-01 06:30:00,4-3,293,2p_household
300,2024-01-01 06:30:00,5-7,309,2p_household
300,2024-01-01 06:30:00,5-3,293,2p_household
300,2024-01-01 06:30:00,5-0,303,2p_household
190,2024-01-01 06:30:00,0-5,188,1p_household
190,2024-01-01 06:30:00,0-4,187,1p_household
190,2024-01-01 06:30:00,10-8,191,1p_household
190,2024-01-01 06:30:00,4-12,185,1p_household
190,2024-01-01 06:30:00,4-2,187,1p_household
180,2024-01-01 06:30:00,0-6,175,1p_household
180,2024-01-01 06:30:00,10-9,180,1p_household
180,2024-01-01 06:30:00,10-6,183,1p_household
180,2024-01-01 06:30:00,10-4,177,1p_household
180,2024-01-01 06:30:00,14-9,175,1p_household
180,2024-01-01 06:30:00,14-6,181,1p_household
180,2024-01-01 06:30:00,14-3,175,1p_household
180,2024-01-01 06:30:00,14-2,175,1p_household
180,2024-01-01 06:30:00,4-11,179,1p_household
180,2024-01-01 06:30:00,4-4,176,1p_household
180,2024-01-01 06:30:00,5-2,178,1p_household
170,2024-01-01 06:30:00,0-3,174,1p_household
1200,2024-01-01 06:45:00,4-10,1221,store
520,2024-01-01 06:45:00,0-0,519,3p_household
520,2024-01-01 06:45:00,10-1,539,3p_household
520,2024-01-01 06:45:00,14-5,519,4p_household
520,2024-01-01 06:45:00,14-1,517,4p_household
520,2024-01-01 06:45:00,4-7,532,4p_household
520,2024-01-01 06:45:00,4-1,532,4p_household
520,2024-01-01 06:45:00,5-6,524,3p_household
520,2024-01-01 06:45:00,5-4,510,4p_household
520,2024-01-01 06:45:00,5-1,538,3p_household
480,2024-01-01 06:45:00,10-2,496,3p_household
480,2024-01-01 06:45:00,14-0,494,3p_household
480,2024-01-01 06:45:00,4-0,497,3p_household
380,2024-01-01 06:45:00,10-3,371,2p_household
380,2024-01-01 06:45:00,4-5,374,2p_household
360,2024-01-01 06:45:00,0-2,368,2p_household
360,2024-01-01 06:45:00,0-1,357,2p_household
360,2024-01-01 06:45:00,10-7,362,2p_household
360,2024-01-01 06:45:00,10-5,357,2p_household
360,2024-01-01 06:45:00,10-0,362,2p_household
360,2024-01-01 06:45:00,14-7,363,2p_household
360,2024-01-01 06:45:00,4-9,353,2p_household
360,2024-01-01 06:45:00,4-8,350,2p_household
360,2024-01-01 06:45:00,4-6,361,2p_household
360,2024-01-01 06:45:00,5-3,355,2p_household
360,2024-01-01 06:45:00,5-0,356,2p_household
340,2024-01-01 06:45:00,14-8,349,2p_household
340,2024-01-01 06:45:00,14-4,349,2p_household
340,2024-01-01 06:45:00,4-3,347,2p_household
340,2024-01-01 06:45:00,5-7,348,2p_household
340,2024-01-01 06:45:00,5-5,340,2p_household
220,2024-01-01 06:45:00,0-6,226,1p_household
220,2024-01-01 06:45:00,0-4,218,1p_household
220,2024-01-01 06:45:00,10-8,210,1p_household
220,2024-01-01 06:45:00,10-6,212,1p_household
220,2024-01-01 06:45:00,10-4,223,1p_household
220,2024-01-01 06:45:00,14-9,223,1p_household
220,2024-01-01 06:45:00,14-3,226,1p_household
220,2024-01-01 06:45:00,14-2,216,1p_household
220,2024-01-01 06:45:00,4-12,216,1p_household
220,2024-01-01 06:45:00,4-11,220,1p_household
220,2024-01-01 06:45:00,4-2,219,1p_household
220,2024-01-01 06:45:00,5-2,222,1p_household
200,2024-01-01 06:45:00,0-5,206,1p_household
200,2024-01-01 06:45:00,0-3,206,1p_household
200,2024-01-01 06:45:00,10-9,206,1p_household
200,2024-01-01 06:45:00,14-6,209,1p_household
200,2024-01-01 06:45:00,4-4,206,1p_household
1360,2024-01-01 07:00:00,4-10,1340,store
600,2024-01-01 07:00:00,10-1,613,3p_household
600,2024-01-01 07:00:00,14-1,611,4p_household
600,2024-01-01 07:00:00,14-0,608,3p_household
600,2024-01-01 07:00:00,4-7,598,4p_household
600,2024-01-01 07:00:00,4-1,605,4p_household
600,2024-01-01 07:00:00,4-0,601,3p_household
600,2024-01-01 07:00:00,5-6,583,3p_household
600,2024-01-01 07:00:00,5-4,602,4p_household
600,2024-01-01 07:00:00,5-1,601,3p_household
560,2024-01-01 07:00:00,0-0,566,3p_household
560,2024-01-01 07:00:00,10-2,563,3p_household
560,2024-01-01 07:00:00,14-5,574,4p_household
440,2024-01-01 07:00:00,0-1,422,2p_household
440,2024-01-01 07:00:00,10-0,424,2p_household
440,2024-01-01 07:00:00,14-8,423,2p_household
440,2024-01-01 07:00:00,5-7,423,2p_household
400,2024-01-01 07:00:00,0-2,391,2p_household
400,2024-01-01 07:00:00,10-5,415,2p_household
400,2024-01-01 07:00:00,10-3,418,2p_household
400,2024-01-01 07:00:00,14-7,409,2p_household
400,2024-01-01 07:00:00,14-4,403,2p_household
400,2024-01-01 07:00:00,4-9,395,2p_household
400,2024-01-01 07:00:00,4-8,411,2p_household
400,2024-01-01 07:00:00,4-6,409,2p_household
400,2024-01-01 07:00:00,4-5,414,2p_household
400,2024-01-01 07:00:00,4-3,408,2p_household
400,2024-01-01 07:00:00,5-5,418,2p_household
400,2024-01-01 07:00:00,5-3,390,2p_household
400,2024-01-01 07:00:00,5-0,414,2p_household
380,2024-01-01 07:00:00,10-7,387,2p_household
260,2024-01-01 07:00:00,0-4,251,1p_household
260,2024-01-01 07:00:00,4-4,254,1p_household
260,2024-01-01 07:00:00,4-2,251,1p_household
260,2024-01-01 07:00:00,5-2,253,1p_household
240,2024-01-01 07:00:00,0-6,241,1p_household
240,2024-01-01 07:00:00,0-5,244,1p_household
240,2024-01-01 07:00:00,0-3,249,1p_household
240,2024-01-01 07:00:00,10-9,241,1p_household
240,2024-01-01 07:00:00,10-8,247,1p_household
240,2024-01-01 07:00:00,10-6,245,1p_household
240,2024-01-01 07:00:00,10-4,243,1p_household
240,2024-01-01 07:00:00,14-9,245,1p_household
240,2024-01-01 07:00:00,14-6,242,1p_household
240,2024-01-01 07:00:00,14-3,248,1p_household
240,2024-01-01 07:00:00,14-2,236,1p_household
240,2024-01-01 07:00:00,4-12,241,1p_household
240,2024-01-01 07:00:00,4-11,243,1p_household
1600,2024-01-01 07:15:00,4-10,1597,store
680,2024-01-01 07:15:00,0-0,669,3p_household
680,2024-01-01 07:15:00,14-1,661,4p_household
680,2024-01-01 07:15:00,4-1,666,4p_household
680,2024-01-01 07:15:00,5-4,667,4p_household
640,2024-01-01 07:15:00,10-2,656,3p_household
640,2024-01-01 07:15:00,10-1,635,3p_household
640,2024-01-01 07:15:00,14-5,641,4p_household
640,2024-01-01 07:15:00,14-0,621,3p_household
640,2024-01-01 07:15:00,4-7,636,4p_household
640,2024-01-01 07:15:00,4-0,628,3p_household
640,2024-01-01 07:15:00,5-6,651,3p_household
600,2024-01-01 07:15:00,5-1,614,3p_household
480,2024-01-01 07:15:00,5-0,461,2p_household
440,2024-01-01 07:15:00,0-2,448,2p_household
440,2024-01-01 07:15:00,10-7,442,2p_household
440,2024-01-01 07:15:00,10-5,442,2p_household
440,2024-01-01 07:15:00,10-3,451,2p_household
440,2024-01-01 07:15:00,14-7,433,2p_household
440,2024-01-01 07:15:00,14-4,442,2p_household
440,2024-01-01 07:15:00,4-9,427,2p_household
440,2024-01-01 07:15:00,4-8,451,2p_household
440,2024-01-01 07:15:00,4-6,426,2p_household
440,2024-01-01 07:15:00,4-5,435,2p_household
440,2024-01-01 07:15:00,4-3,458,2p_household
440,2024-01-01 07:15:00,5-5,433,2p_household
440,2024-01-01 07:15:00,5-3,429,2p_household
440,2024-01-01 07:15:00,0-1,444,2p_household
440,2024-01-01 07:15:00,10-0,453,2p_household
440,2024-01-01 07:15:00,14-8,446,2p_household
440,2024-01-01 07:15:00,5-7,451,2p_household
280,2024-01-01 07:15:00,0-6,272,1p_household
280,2024-01-01 07:15:00,0-5,274,1p_household
280,2024-01-01 07:15:00,0-3,273,1p_household
280,2024-01-01 07:15:00,10-9,276,1p_household
280,2024-01-01 07:15:00,10-6,275,1p_household
280,2024-01-01 07:15:00,10-4,276,1p_household
280,2024-01-01 07:15:00,14-9,278,1p_household
280,2024-01-01 07:15:00,4-4,270,1p_household
260,2024-01-01 07:15:00,10-8,261,1p_household
260,2024-01-01 07:15:00,14-6,262,1p_household
260,2024-01-01 07:15:00,14-3,269,1p_household
260,2024-01-01 07:15:00,14-2,263,1p_household
260,2024-01-01 07:15:00,4-12,264,1p_household
260,2024-01-01 07:15:00,4-11,261,1p_household
260,2024-01-01 07:15:00,0-4,266,1p_household
260,2024-01-01 07:15:00,4-2,268,1p_household
260,2024-01-01 07:15:00,5-2,256,1p_household
1760,2024-01-01 07:30:00,4-10,1702,store
720,2024-01-01 07:30:00,4-1,703,4p_household
680,2024-01-01 07:30:00,10-2,666,3p_household
680,2024-01-01 07:30:00,10-1,660,3p_household
680,2024-01-01 07:30:00,14-5,660,4p_household
680,2024-01-01 07:30:00,14-0,668,3p_household
680,2024-01-01 07:30:00,4-7,675,4p_household
680,2024-01-01 07:30:00,4-0,690,3p_household
680,2024-01-01 07:30:00,5-6,679,3p_household
680,2024-01-01 07:30:00,5-1,676,3p_household
680,2024-01-01 07:30:00,0-0,685,3p_household
680,2024-01-01 07:30:00,5-4,660,4p_household
640,2024-01-01 07:30:00,14-1,648,4p_household
480,2024-01-01 07:30:00,0-2,486,2p_household
480,2024-01-01 07:30:00,10-7,476,2p_household
480,2024-01-01 07:30:00,10-5,466,2p_household
480,2024-01-01 07:30:00,10-3,472,2p_household
480,2024-01-01 07:30:00,14-8,479,2p_household
480,2024-01-01 07:30:00,14-7,478,2p_household
480,2024-01-01 07:30:00,14-4,479,2p_household
480,2024-01-01 07:30:00,4-9,482,2p_household
480,2024-01-01 07:30:00,4-8,470,2p_household
480,2024-01-01 07:30:00,4-6,484,2p_household
480,2024-01-01 07:30:00,5-7,487,2p_household
480,2024-01-01 07:30:00,5-5,489,2p_household
480,2024-01-01 07:30:00,5-3,479,2p_household
480,2024-01-01 07:30:00,5-0,482,2p_household
440,2024-01-01 07:30:00,4-5,449,2p_household
440,2024-01-01 07:30:00,4-3,451,2p_household
440,2024-01-01 07:30:00,0-1,453,2p_household
440,2024-01-01 07:30:00,10-0,456,2p_household
300,2024-01-01 07:30:00,0-6,297,1p_household
300,2024-01-01 07:30:00,10-4,295,1p_household
300,2024-01-01 07:30:00,14-9,290,1p_household
300,2024-01-01 07:30:00,4-12,295,1p_household
280,2024-01-01 07:30:00,0-4,287,1p_household
280,2024-01-01 07:30:00,10-8,284,1p_household
280,2024-01-01 07:30:00,14-6,276,1p_household
280,2024-01-01 07:30:00,14-3,289,1p_household
280,2024-01-01 07:30:00,14-2,285,1p_household
280,2024-01-01 07:30:00,4-11,282,1p_household
280,2024-01-01 07:30:00,4-2,276,1p_household
280,2024-01-01 07:30:00,5-2,285,1p_household
280,2024-01-01 07:30:00,0-5,270,1p_household
280,2024-01-01 07:30:00,0-3,275,1p_household
280,2024-01-01 07:30:00,10-9,279,1p_household
280,2024-01-01 07:30:00,10-6,288,1p_household
280,2024-01-01 07:30:00,4-4,279,1p_household
2080,2024-01-01 07:45:00,4-10,2016,store
720,2024-01-01 07:45:00,0-0,729,3p_household
720,2024-01-01 07:45:00,10-2,715,3p_household
720,2024-01-01 07:45:00,14-5,734,4p_household
720,2024-01-01 07:45:00,14-1,712,4p_household
720,2024-01-01 07:45:00,4-0,719,3p_household
720,2024-01-01 07:45:00,5-6,728,3p_household
720,2024-01-01 07:45:00,5-1,729,3p_household
720,2024-01-01 07:45:00,4-1,733,4p_household
680,2024-01-01 07:45:00,10-1,673,3p_household
680,2024-01-01 07:45:00,14-0,678,3p_household
680,2024-01-01 07:45:00,4-7,689,4p_household
680,2024-01-01 07:45:00,5-4,697,4p_household
520,2024-01-01 07:45:00,0-1,506,2p_household
520,2024-01-01 07:45:00,14-8,501,2p_household
480,2024-01-01 07:45:00,10-0,466,2p_household
480,2024-01-01 07:45:00,4-5,496,2p_household
480,2024-01-01 07:45:00,4-3,494,2p_household
480,2024-01-01 07:45:00,0-2,482,2p_household
480,2024-01-01 07:45:00,10-7,492,2p_household
480,2024-01-01 07:45:00,10-5,461,2p_household
480,2024-01-01 07:45:00,10-3,464,2p_household
480,2024-01-01 07:45:00,14-7,474,2p_household
480,2024-01-01 07:45:00,14-4,471,2p_household
480,2024-01-01 07:45:00,4-9,499,2p_household
480,2024-01-01 07:45:00,4-8,471,2p_household
480,2024-01-01 07:45:00,4-6,489,2p_household
480,2024-01-01 07:45:00,5-7,499,2p_household
480,2024-01-01 07:45:00,5-5,466,2p_household
480,2024-01-01 07:45:00,5-3,470,2p_household
480,2024-01-01 07:45:00,5-0,487,2p_household
300,2024-01-01 07:45:00,0-5,297,1p_household
300,2024-01-01 07:45:00,0-3,294,1p_household
300,2024-01-01 07:45:00,10-6,293,1p_household
300,2024-01-01 07:45:00,14-2,301,1p_household
300,2024-01-01 07:45:00,4-11,295,1p_household
300,2024-01-01 07:45:00,4-2,301,1p_household
300,2024-01-01 07:45:00,0-6,296,1p_household
300,2024-01-01 07:45:00,10-4,301,1p_household
300,2024-01-01 07:45:00,4-12,294,1p_household
280,2024-01-01 07:45:00,0-4,283,1p_household
280,2024-01-01 07:45:00,10-8,282,1p_household
280,2024-01-01 07:45:00,14-6,283,1p_household
280,2024-01-01 07:45:00,14-3,279,1p_household
280,2024-01-01 07:45:00,5-2,285,1p_household
280,2024-01-01 07:45:00,10-9,287,1p_household
280,2024-01-01 07:45:00,14-9,289,1p_household
280,2024-01-01 07:45:00,4-4,281,1p_household
2240,2024-01-01 08:00:00,4-10,2263,store
760,2024-01-01 08:00:00,4-7,743,4p_household
720,2024-01-01 08:00:00,10-1,735,3p_household
720,2024-01-01 08:00:00,14-0,723,3p_household
720,2024-01-01 08:00:00,0-0,703,3p_household
720,2024-01-01 08:00:00,10-2,739,3p_household
720,2024-01-01 08:00:00,14-1,722,4p_household
720,2024-01-01 08:00:00,4-0,712,3p_household
720,2024-01-01 08:00:00,5-6,737,3p_household
680,2024-01-01 08:00:00,14-5,684,4p_household
680,2024-01-01 08:00:00,5-1,697,3p_household
680,2024-01-01 08:00:00,4-1,682,4p_household
680,2024-01-01 08:00:00,5-4,685,4p_household
520,2024-01-01 08:00:00,10-7,506,2p_household
520,2024-01-01 08:00:00,4-5,503,2p_household
520,2024-01-01 08:00:00,5-5,509,2p_household
480,2024-01-01 08:00:00,0-1,469,2p_household
480,2024-01-01 08:00:00,10-0,478,2p_household
480,2024-01-01 08:00:00,4-3,490,2p_household
480,2024-01-01 08:00:00,0-2,494,2p_household
480,2024-01-01 08:00:00,10-5,473,2p_household
480,2024-01-01 08:00:00,10-3,489,2p_household
480,2024-01-01 08:00:00,14-8,473,2p_household
480,2024-01-01 08:00:00,14-7,485,2p_household
480,2024-01-01 08:00:00,14-4,472,2p_household
480,2024-01-01 08:00:00,4-9,470,2p_household
480,2024-01-01 08:00:00,4-8,467,2p_household
480,2024-01-01 08:00:00,4-6,497,2p_household
480,2024-01-01 08:00:00,5-7,498,2p_household
480,2024-01-01 08:00:00,5-3,468,2p_household
480,2024-01-01 08:00:00,5-0,492,2p_household
300,2024-01-01 08:00:00,0-4,307,1p_household
300,2024-01-01 08:00:00,10-9,297,1p_household
300,2024-01-01 08:00:00,14-3,302,1p_household
300,2024-01-01 08:00:00,4-4,300,1p_household
300,2024-01-01 08:00:00,5-2,290,1p_household
300,2024-01-01 08:00:00,0-5,302,1p_household
300,2024-01-01 08:00:00,0-3,291,1p_household
300,2024-01-01 08:00:00,10-6,307,1p_household
300,2024-01-01 08:00:00,14-2,302,1p_household
300,2024-01-01 08:00:00,4-11,300,1p_household
300,2024-01-01 08:00:00,0-6,294,1p_household
