msg_count_gwgw,8448,,,
120,2024-01-01 06:00:00,2-2,118,1p_household
120,2024-01-01 06:00:00,2-3,118,1p_household
120,2024-01-01 06:00:00,2-4,124,1p_household
120,2024-01-01 06:00:00,2-6,124,1p_household
120,2024-01-01 06:00:00,2-8,122,1p_household
200,2024-01-01 06:00:00,10-9,209,2p_household
120,2024-01-01 06:00:00,10-0,118,1p_household
120,2024-01-01 06:00:00,10-2,124,1p_household
120,2024-01-01 06:00:00,10-3,122,1p_household
280,2024-01-01 06:00:00,10-1,281,4p_household
130,2024-01-01 06:00:00,10-4,127,1p_household
130,2024-01-01 06:00:00,10-5,126,1p_household
130,2024-01-01 06:00:00,10-6,128,1p_household
130,2024-01-01 06:00:00,10-7,125,1p_household
300,2024-01-01 06:00:00,10-8,304,3p_household
200,2024-01-01 06:00:00,5-2,203,2p_household
200,2024-01-01 06:00:00,5-4,203,2p_household
220,2024-01-01 06:00:00,5-0,212,2p_household
300,2024-01-01 06:00:00,5-1,303,4p_household
120,2024-01-01 06:00:00,5-3,122,1p_household
120,2024-01-01 06:00:00,5-5,123,1p_household
120,2024-01-01 06:00:00,5-6,117,1p_household
200,2024-01-01 06:00:00,1-2,204,2p_household
300,2024-01-01 06:00:00,1-0,301,4p_household
300,2024-01-01 06:00:00,1-6,290,3p_household
130,2024-01-01 06:00:00,1-1,128,1p_household
120,2024-01-01 06:00:00,1-3,117,1p_household
120,2024-01-01 06:00:00,1-4,121,1p_household
120,2024-01-01 06:00:00,1-5,118,1p_household
120,2024-01-01 06:00:00,1-7,120,1p_household
220,2024-01-01 06:00:00,13-8,210,2p_household
200,2024-01-01 06:00:00,13-2,195,2p_household
200,2024-01-01 06:00:00,13-7,203,2p_household
130,2024-01-01 06:00:00,13-0,128,1p_household
130,2024-01-01 06:00:00,13-5,127,1p_household
130,2024-01-01 06:00:00,13-9,126,1p_household
300,2024-01-01 06:00:00,13-1,293,3p_household
120,2024-01-01 06:00:00,13-3,119,1p_household
120,2024-01-01 06:00:00,13-4,117,1p_household
120,2024-01-01 06:00:00,13-6,118,1p_household
140,2024-01-01 06:15:00,2-4,143,1p_household
150,2024-01-01 06:15:00,2-2,150,1p_household
150,2024-01-01 06:15:00,2-3,145,1p_household
150,2024-01-01 06:15:00,2-6,147,1p_household
240,2024-01-01 06:15:00,2-5,240,2p_household
260,2024-01-01 06:15:00,2-1,258,2p_household
380,2024-01-01 06:15:00,2-0,373,3p_household
340,2024-01-01 06:15:00,2-7,349,3p_household
160,2024-01-01 06:15:00,2-8,157,1p_household
140,2024-01-01 06:15:00,10-2,144,1p_household
140,2024-01-01 06:15:00,10-3,143,1p_household
140,2024-01-01 06:15:00,10-6,144,1p_household
150,2024-01-01 06:15:00,10-0,153,1p_household
150,2024-01-01 06:15:00,10-4,150,1p_household
150,2024-01-01 06:15:00,10-5,149,1p_household
150,2024-01-01 06:15:00,10-7,152,1p_household
240,2024-01-01 06:15:00,10-9,235,2p_household
360,2024-01-01 06:15:00,10-1,357,4p_household
340,2024-01-01 06:15:00,10-8,349,3p_household
140,2024-01-01 06:15:00,5-6,143,1p_household
150,2024-01-01 06:15:00,5-3,147,1p_household
150,2024-01-01 06:15:00,5-5,154,1p_household
260,2024-01-01 06:15:00,5-0,253,2p_household
260,2024-01-01 06:15:00,5-2,253,2p_household
340,2024-01-01 06:15:00,5-1,345,4p_household
240,2024-01-01 06:15:00,5-4,241,2p_household
150,2024-01-01 06:15:00,1-1,153,1p_household
150,2024-01-01 06:15:00,1-5,145,1p_household
150,2024-01-01 06:15:00,1-7,151,1p_household
140,2024-01-01 06:15:00,1-3,144,1p_household
140,2024-01-01 06:15:00,1-4,143,1p_household
240,2024-01-01 06:15:00,1-2,244,2p_household
360,2024-01-01 06:15:00,1-0,359,4p_household
360,2024-01-01 06:15:00,1-6,355,3p_household
150,2024-01-01 06:15:00,13-0,146,1p_household
150,2024-01-01 06:15:00,13-4,146,1p_household
150,2024-01-01 06:15:00,13-5,154,1p_household
150,2024-01-01 06:15:00,13-6,146,1p_household
150,2024-01-01 06:15:00,13-9,148,1p_household
240,2024-01-01 06:15:00,13-2,238,2p_household
240,2024-01-01 06:15:00,13-7,249,2p_household
240,2024-01-01 06:15:00,13-8,248,2p_household
360,2024-01-01 06:15:00,13-1,361,3p_household
160,2024-01-01 06:15:00,13-3,157,1p_household
180,2024-01-01 06:30:00,2-4,182,1p_household
180,2024-01-01 06:30:00,2-6,184,1p_household
180,2024-01-01 06:30:00,2-8,184,1p_household
300,2024-01-01 06:30:00,2-5,309,2p_household
440,2024-01-01 06:30:00,2-0,426,3p_household
440,2024-01-01 06:30:00,2-7,431,3p_household
320,2024-01-01 06:30:00,2-1,314,2p_household
190,2024-01-01 06:30:00,2-2,186,1p_household
190,2024-01-01 06:30:00,2-3,191,1p_household
180,2024-01-01 06:30:00,10-0,175,1p_household
180,2024-01-01 06:30:00,10-3,175,1p_household
180,2024-01-01 06:30:00,10-4,178,1p_household
300,2024-01-01 06:30:00,10-9,303,2p_household
440,2024-01-01 06:30:00,10-1,454,4p_household
440,2024-01-01 06:30:00,10-8,439,3p_household
190,2024-01-01 06:30:00,10-2,187,1p_household
190,2024-01-01 06:30:00,10-5,185,1p_household
190,2024-01-01 06:30:00,10-6,187,1p_household
190,2024-01-01 06:30:00,10-7,188,1p_household
180,2024-01-01 06:30:00,5-5,181,1p_household
300,2024-01-01 06:30:00,5-0,299,2p_household
300,2024-01-01 06:30:00,5-2,308,2p_household
300,2024-01-01 06:30:00,5-4,295,2p_household
440,2024-01-01 06:30:00,5-1,431,4p_household
190,2024-01-01 06:30:00,5-3,188,1p_household
190,2024-01-01 06:30:00,5-6,185,1p_household
170,2024-01-01 06:30:00,1-5,174,1p_household
440,2024-01-01 06:30:00,1-0,434,4p_household
440,2024-01-01 06:30:00,1-6,456,3p_household
180,2024-01-01 06:30:00,1-1,184,1p_household
180,2024-01-01 06:30:00,1-3,180,1p_household
180,2024-01-01 06:30:00,1-4,180,1p_household
180,2024-01-01 06:30:00,1-7,175,1p_household
320,2024-01-01 06:30:00,1-2,315,2p_household
180,2024-01-01 06:30:00,13-0,179,1p_household
180,2024-01-01 06:30:00,13-4,178,1p_household
180,2024-01-01 06:30:00,13-5,181,1p_household
300,2024-01-01 06:30:00,13-2,306,2p_household
300,2024-01-01 06:30:00,13-7,304,2p_household
300,2024-01-01 06:30:00,13-8,290,2p_household
440,2024-01-01 06:30:00,13-1,444,3p_household
190,2024-01-01 06:30:00,13-3,188,1p_household
190,2024-01-01 06:30:00,13-6,185,1p_household
190,2024-01-01 06:30:00,13-9,189,1p_household
220,2024-01-01 06:45:00,2-2,215,1p_household
220,2024-01-01 06:45:00,2-3,222,1p_household
220,2024-01-01 06:45:00,2-4,226,1p_household
200,2024-01-01 06:45:00,2-6,208,1p_household
200,2024-01-01 06:45:00,2-8,209,1p_household
340,2024-01-01 06:45:00,2-1,341,2p_household
520,2024-01-01 06:45:00,2-0,512,3p_household
520,2024-01-01 06:45:00,2-7,509,3p_household
360,2024-01-01 06:45:00,2-5,367,2p_household
220,2024-01-01 06:45:00,10-0,220,1p_household
220,2024-01-01 06:45:00,10-2,219,1p_household
220,2024-01-01 06:45:00,10-3,218,1p_household
220,2024-01-01 06:45:00,10-4,223,1p_household
220,2024-01-01 06:45:00,10-6,224,1p_household
220,2024-01-01 06:45:00,10-7,222,1p_household
200,2024-01-01 06:45:00,10-5,209,1p_household
360,2024-01-01 06:45:00,10-9,364,2p_household
520,2024-01-01 06:45:00,10-1,515,4p_household
520,2024-01-01 06:45:00,10-8,532,3p_household
220,2024-01-01 06:45:00,5-3,211,1p_household
220,2024-01-01 06:45:00,5-5,218,1p_household
220,2024-01-01 06:45:00,5-6,213,1p_household
340,2024-01-01 06:45:00,5-0,341,2p_household
340,2024-01-01 06:45:00,5-2,348,2p_household
520,2024-01-01 06:45:00,5-1,519,4p_household
360,2024-01-01 06:45:00,5-4,365,2p_household
220,2024-01-01 06:45:00,1-1,215,1p_household
220,2024-01-01 06:45:00,1-4,223,1p_household
200,2024-01-01 06:45:00,1-3,209,1p_household
200,2024-01-01 06:45:00,1-5,209,1p_household
200,2024-01-01 06:45:00,1-7,209,1p_household
520,2024-01-01 06:45:00,1-0,539,4p_household
340,2024-01-01 06:45:00,1-2,347,2p_household
480,2024-01-01 06:45:00,1-6,498,3p_household
220,2024-01-01 06:45:00,13-0,212,1p_household
220,2024-01-01 06:45:00,13-3,213,1p_household
220,2024-01-01 06:45:00,13-4,224,1p_household
220,2024-01-01 06:45:00,13-5,223,1p_household
220,2024-01-01 06:45:00,13-6,216,1p_household
220,2024-01-01 06:45:00,13-9,225,1p_household
360,2024-01-01 06:45:00,13-7,350,2p_household
520,2024-01-01 06:45:00,13-1,537,3p_household
340,2024-01-01 06:45:00,13-2,340,2p_household
380,2024-01-01 06:45:00,13-8,370,2p_household
240,2024-01-01 07:00:00,2-3,246,1p_household
240,2024-01-01 07:00:00,2-4,242,1p_household
240,2024-01-01 07:00:00,2-6,244,1p_household
260,2024-01-01 07:00:00,2-2,254,1p_household
260,2024-01-01 07:00:00,2-8,253,1p_household
600,2024-01-01 07:00:00,2-0,587,3p_household
400,2024-01-01 07:00:00,2-1,401,2p_household
400,2024-01-01 07:00:00,2-5,409,2p_household
560,2024-01-01 07:00:00,2-7,576,3p_household
240,2024-01-01 07:00:00,10-0,248,1p_household
240,2024-01-01 07:00:00,10-3,248,1p_household
240,2024-01-01 07:00:00,10-5,236,1p_household
240,2024-01-01 07:00:00,10-6,237,1p_household
240,2024-01-01 07:00:00,10-7,246,1p_household
260,2024-01-01 07:00:00,10-2,256,1p_household
260,2024-01-01 07:00:00,10-4,255,1p_household
600,2024-01-01 07:00:00,10-1,605,4p_household
560,2024-01-01 07:00:00,10-8,569,3p_household
400,2024-01-01 07:00:00,10-9,415,2p_household
260,2024-01-01 07:00:00,5-3,253,1p_household
260,2024-01-01 07:00:00,5-5,251,1p_household
260,2024-01-01 07:00:00,5-6,254,1p_household
440,2024-01-01 07:00:00,5-0,422,2p_household
560,2024-01-01 07:00:00,5-1,575,4p_household
400,2024-01-01 07:00:00,5-2,396,2p_household
400,2024-01-01 07:00:00,5-4,390,2p_household
240,2024-01-01 07:00:00,1-1,238,1p_household
240,2024-01-01 07:00:00,1-3,242,1p_household
240,2024-01-01 07:00:00,1-4,234,1p_household
240,2024-01-01 07:00:00,1-5,243,1p_household
260,2024-01-01 07:00:00,1-7,254,1p_household
600,2024-01-01 07:00:00,1-0,584,4p_household
400,2024-01-01 07:00:00,1-2,402,2p_household
560,2024-01-01 07:00:00,1-6,562,3p_household
240,2024-01-01 07:00:00,13-3,246,1p_household
240,2024-01-01 07:00:00,13-4,244,1p_household
240,2024-01-01 07:00:00,13-9,234,1p_household
260,2024-01-01 07:00:00,13-0,257,1p_household
260,2024-01-01 07:00:00,13-5,251,1p_household
260,2024-01-01 07:00:00,13-6,253,1p_household
380,2024-01-01 07:00:00,13-8,387,2p_household
380,2024-01-01 07:00:00,13-2,388,2p_household
560,2024-01-01 07:00:00,13-1,579,3p_household
400,2024-01-01 07:00:00,13-7,407,2p_household
260,2024-01-01 07:15:00,2-2,264,1p_household
260,2024-01-01 07:15:00,2-3,268,1p_household
260,2024-01-01 07:15:00,2-6,257,1p_household
440,2024-01-01 07:15:00,2-1,424,2p_household
440,2024-01-01 07:15:00,2-5,435,2p_household
640,2024-01-01 07:15:00,2-0,650,3p_household
640,2024-01-01 07:15:00,2-7,636,3p_household
280,2024-01-01 07:15:00,2-4,270,1p_household
280,2024-01-01 07:15:00,2-8,273,1p_household
260,2024-01-01 07:15:00,10-2,263,1p_household
260,2024-01-01 07:15:00,10-4,268,1p_household
260,2024-01-01 07:15:00,10-0,267,1p_household
260,2024-01-01 07:15:00,10-6,266,1p_household
260,2024-01-01 07:15:00,10-7,269,1p_household
280,2024-01-01 07:15:00,10-3,278,1p_household
280,2024-01-01 07:15:00,10-5,274,1p_household
440,2024-01-01 07:15:00,10-9,443,2p_household
640,2024-01-01 07:15:00,10-1,638,4p_household
640,2024-01-01 07:15:00,10-8,634,3p_household
260,2024-01-01 07:15:00,5-3,263,1p_household
260,2024-01-01 07:15:00,5-6,259,1p_household
440,2024-01-01 07:15:00,5-0,441,2p_household
440,2024-01-01 07:15:00,5-2,427,2p_household
440,2024-01-01 07:15:00,5-4,453,2p_household
640,2024-01-01 07:15:00,5-1,646,4p_household
280,2024-01-01 07:15:00,5-5,273,1p_household
260,2024-01-01 07:15:00,1-7,263,1p_household
260,2024-01-01 07:15:00,1-1,268,1p_household
260,2024-01-01 07:15:00,1-3,260,1p_household
260,2024-01-01 07:15:00,1-5,258,1p_household
440,2024-01-01 07:15:00,1-2,451,2p_household
600,2024-01-01 07:15:00,1-6,619,3p_household
680,2024-01-01 07:15:00,1-0,667,4p_household
280,2024-01-01 07:15:00,1-4,274,1p_household
260,2024-01-01 07:15:00,13-0,258,1p_household
260,2024-01-01 07:15:00,13-4,266,1p_household
260,2024-01-01 07:15:00,13-9,268,1p_household
440,2024-01-01 07:15:00,13-2,424,2p_household
440,2024-01-01 07:15:00,13-7,428,2p_household
440,2024-01-01 07:15:00,13-8,429,2p_household
640,2024-01-01 07:15:00,13-1,640,3p_household
280,2024-01-01 07:15:00,13-3,271,1p_household
280,2024-01-01 07:15:00,13-5,278,1p_household
280,2024-01-01 07:15:00,13-6,270,1p_household
300,2024-01-01 07:30:00,2-2,293,1p_household
300,2024-01-01 07:30:00,2-3,297,1p_household
300,2024-01-01 07:30:00,2-4,297,1p_household
300,2024-01-01 07:30:00,2-6,291,1p_household
640,2024-01-01 07:30:00,2-0,658,3p_household
280,2024-01-01 07:30:00,2-8,272,1p_household
480,2024-01-01 07:30:00,2-1,471,2p_household
480,2024-01-01 07:30:00,2-5,482,2p_household
680,2024-01-01 07:30:00,2-7,688,3p_household
280,2024-01-01 07:30:00,10-3,284,1p_household
280,2024-01-01 07:30:00,10-0,276,1p_household
280,2024-01-01 07:30:00,10-2,276,1p_household
280,2024-01-01 07:30:00,10-4,289,1p_household
280,2024-01-01 07:30:00,10-6,287,1p_household
280,2024-01-01 07:30:00,10-7,274,1p_household
300,2024-01-01 07:30:00,10-5,295,1p_household
440,2024-01-01 07:30:00,10-9,456,2p_household
640,2024-01-01 07:30:00,10-1,659,4p_household
680,2024-01-01 07:30:00,10-8,660,3p_household
300,2024-01-01 07:30:00,5-3,290,1p_household
300,2024-01-01 07:30:00,5-6,294,1p_household
440,2024-01-01 07:30:00,5-4,457,2p_household
280,2024-01-01 07:30:00,5-5,285,1p_household
480,2024-01-01 07:30:00,5-0,479,2p_household
480,2024-01-01 07:30:00,5-2,464,2p_household
680,2024-01-01 07:30:00,5-1,684,4p_household
300,2024-01-01 07:30:00,1-4,294,1p_household
480,2024-01-01 07:30:00,1-2,486,2p_household
680,2024-01-01 07:30:00,1-6,690,3p_household
280,2024-01-01 07:30:00,1-1,277,1p_household
280,2024-01-01 07:30:00,1-3,279,1p_household
280,2024-01-01 07:30:00,1-5,270,1p_household
280,2024-01-01 07:30:00,1-7,282,1p_household
720,2024-01-01 07:30:00,1-0,712,4p_household
300,2024-01-01 07:30:00,13-4,291,1p_household
640,2024-01-01 07:30:00,13-1,658,3p_household
280,2024-01-01 07:30:00,13-3,270,1p_household
280,2024-01-01 07:30:00,13-5,276,1p_household
280,2024-01-01 07:30:00,13-6,284,1p_household
280,2024-01-01 07:30:00,13-0,270,1p_household
280,2024-01-01 07:30:00,13-9,281,1p_household
480,2024-01-01 07:30:00,13-2,461,2p_household
480,2024-01-01 07:30:00,13-7,480,2p_household
480,2024-01-01 07:30:00,13-8,466,2p_household
300,2024-01-01 07:45:00,2-2,295,1p_household
300,2024-01-01 07:45:00,2-3,303,1p_household
300,2024-01-01 07:45:00,2-8,300,1p_household
280,2024-01-01 07:45:00,2-4,284,1p_household
280,2024-01-01 07:45:00,2-6,288,1p_household
480,2024-01-01 07:45:00,2-1,460,2p_household
480,2024-01-01 07:45:00,2-5,498,2p_household
680,2024-01-01 07:45:00,2-7,692,3p_household
720,2024-01-01 07:45:00,2-0,702,3p_household
280,2024-01-01 07:45:00,10-5,286,1p_household
280,2024-01-01 07:45:00,10-2,287,1p_household
280,2024-01-01 07:45:00,10-6,280,1p_household
280,2024-01-01 07:45:00,10-7,284,1p_household
300,2024-01-01 07:45:00,10-0,305,1p_household
300,2024-01-01 07:45:00,10-3,304,1p_household
300,2024-01-01 07:45:00,10-4,300,1p_household
680,2024-01-01 07:45:00,10-1,696,4p_household
720,2024-01-01 07:45:00,10-8,716,3p_household
480,2024-01-01 07:45:00,10-9,474,2p_household
300,2024-01-01 07:45:00,5-3,298,1p_household
280,2024-01-01 07:45:00,5-5,287,1p_household
280,2024-01-01 07:45:00,5-6,279,1p_household
480,2024-01-01 07:45:00,5-0,490,2p_household
480,2024-01-01 07:45:00,5-2,495,2p_household
480,2024-01-01 07:45:00,5-4,486,2p_household
680,2024-01-01 07:45:00,5-1,686,4p_household
300,2024-01-01 07:45:00,1-3,302,1p_household
300,2024-01-01 07:45:00,1-5,290,1p_household
480,2024-01-01 07:45:00,1-2,498,2p_household
680,2024-01-01 07:45:00,1-0,677,4p_household
280,2024-01-01 07:45:00,1-4,288,1p_household
280,2024-01-01 07:45:00,1-1,286,1p_household
280,2024-01-01 07:45:00,1-7,285,1p_household
720,2024-01-01 07:45:00,1-6,734,3p_household
300,2024-01-01 07:45:00,13-4,297,1p_household
300,2024-01-01 07:45:00,13-6,306,1p_household
300,2024-01-01 07:45:00,13-9,300,1p_household
280,2024-01-01 07:45:00,13-3,283,1p_household
280,2024-01-01 07:45:00,13-5,279,1p_household
280,2024-01-01 07:45:00,13-0,289,1p_household
480,2024-01-01 07:45:00,13-2,465,2p_household
480,2024-01-01 07:45:00,13-7,499,2p_household
480,2024-01-01 07:45:00,13-8,493,2p_household
720,2024-01-01 07:45:00,13-1,707,3p_household
300,2024-01-01 08:00:00,2-3,297,1p_household
300,2024-01-01 08:00:00,2-4,308,1p_household
300,2024-01-01 08:00:00,2-6,298,1p_household
300,2024-01-01 08:00:00,2-8,301,1p_household
520,2024-01-01 08:00:00,2-5,506,2p_household
280,2024-01-01 08:00:00,2-2,284,1p_household
480,2024-01-01 08:00:00,2-1,497,2p_household
680,2024-01-01 08:00:00,2-7,690,3p_household
760,2024-01-01 08:00:00,2-0,743,3p_household
280,2024-01-01 08:00:00,10-3,288,1p_household
280,2024-01-01 08:00:00,10-0,285,1p_household
280,2024-01-01 08:00:00,10-7,285,1p_household
300,2024-01-01 08:00:00,10-5,294,1p_household
300,2024-01-01 08:00:00,10-4,308,1p_household
300,2024-01-01 08:00:00,10-2,292,1p_household
720,2024-01-01 08:00:00,10-1,734,4p_household
480,2024-01-01 08:00:00,10-9,481,2p_household
320,2024-01-01 08:00:00,10-6,310,1p_household
760,2024-01-01 08:00:00,10-8,748,3p_household
300,2024-01-01 08:00:00,5-3,293,1p_household
300,2024-01-01 08:00:00,5-6,293,1p_household
300,2024-01-01 08:00:00,5-5,300,1p_household
520,2024-01-01 08:00:00,5-0,513,2p_household
520,2024-01-01 08:00:00,5-2,504,2p_household
520,2024-01-01 08:00:00,5-4,510,2p_household
720,2024-01-01 08:00:00,5-1,727,4p_household
300,2024-01-01 08:00:00,1-4,290,1p_household
300,2024-01-01 08:00:00,1-5,298,1p_household
300,2024-01-01 08:00:00,1-7,309,1p_household
320,2024-01-01 08:00:00,1-1,311,1p_household
520,2024-01-01 08:00:00,1-2,501,2p_household
280,2024-01-01 08:00:00,1-3,289,1p_household
720,2024-01-01 08:00:00,1-0,718,4p_household
720,2024-01-01 08:00:00,1-6,707,3p_household
300,2024-01-01 08:00:00,13-6,307,1p_household
300,2024-01-01 08:00:00,13-0,298,1p_household
520,2024-01-01 08:00:00,13-7,502,2p_household
280,2024-01-01 08:00:00,13-5,283,1p_household
280,2024-01-01 08:00:00,13-4,288,1p_household
480,2024-01-01 08:00:00,13-2,485,2p_household
480,2024-01-01 08:00:00,13-8,475,2p_household
720,2024-01-01 08:00:00,13-1,714,3p_household
320,2024-01-01 08:00:00,13-3,311,1p_household
320,2024-01-01 08:00:00,13-9,311,1p_household
300,2024-01-01 08:15:00,2-2,302,1p_household
300,2024-01-01 08:15:00,2-3,292,1p_household
300,2024-01-01 08:15:00,2-4,292,1p_household
300,2024-01-01 08:15:00,2-6,300,1p_household
520,2024-01-01 08:15:00,2-1,508,2p_household
280,2024-01-01 08:15:00,2-8,287,1p_household
480,2024-01-01 08:15:00,2-5,476,2p_household
760,2024-01-01 08:15:00,2-0,744,3p_household
760,2024-01-01 08:15:00,2-7,750,3p_household
280,2024-01-01 08:15:00,10-0,286,1p_household
300,2024-01-01 08:15:00,10-5,298,1p_household
300,2024-01-01 08:15:00,10-3,299,1p_household
300,2024-01-01 08:15:00,10-4,299,1p_household
300,2024-01-01 08:15:00,10-2,291,1p_household
300,2024-01-01 08:15:00,10-6,309,1p_household
300,2024-01-01 08:15:00,10-7,295,1p_household
720,2024-01-01 08:15:00,10-1,732,4p_household
480,2024-01-01 08:15:00,10-9,473,2p_household
760,2024-01-01 08:15:00,10-8,751,3p_household
300,2024-01-01 08:15:00,5-3,305,1p_household
300,2024-01-01 08:15:00,5-6,296,1p_household
300,2024-01-01 08:15:00,5-5,308,1p_household
520,2024-01-01 08:15:00,5-0,502,2p_household
520,2024-01-01 08:15:00,5-2,504,2p_household
520,2024-01-01 08:15:00,5-4,503,2p_household
760,2024-01-01 08:15:00,5-1,751,4p_household
300,2024-01-01 08:15:00,1-5,294,1p_household
300,2024-01-01 08:15:00,1-7,293,1p_household
300,2024-01-01 08:15:00,1-1,297,1p_household
320,2024-01-01 08:15:00,1-3,311,1p_household
480,2024-01-01 08:15:00,1-2,481,2p_household
280,2024-01-01 08:15:00,1-4,287,1p_household
720,2024-01-01 08:15:00,1-0,721,4p_household
720,2024-01-01 08:15:00,1-6,736,3p_household
300,2024-01-01 08:15:00,13-4,290,1p_household
300,2024-01-01 08:15:00,13-6,293,1p_household
300,2024-01-01 08:15:00,13-0,294,1p_household
280,2024-01-01 08:15:00,13-5,286,1p_household
480,2024-01-01 08:15:00,13-2,498,2p_household
480,2024-01-01 08:15:00,13-7,489,2p_household
480,2024-01-01 08:15:00,13-8,475,2p_household
320,2024-01-01 08:15:00,13-3,312,1p_household
320,2024-01-01 08:15:00,13-9,310,1p_household
760,2024-01-01 08:15:00,13-1,750,3p_household
300,2024-01-01 08:30:00,2-2,293,1p_household
300,2024-01-01 08:30:00,2-3,304,1p_household
300,2024-01-01 08:30:00,2-4,305,1p_household
280,2024-01-01 08:30:00,2-8,288,1p_household
280,2024-01-01 08:30:00,2-6,284,1p_household
480,2024-01-01 08:30:00,2-1,492,2p_household
480,2024-01-01 08:30:00,2-5,479,2p_household
680,2024-01-01 08:30:00,2-7,690,3p_household
680,2024-01-01 08:30:00,2-0,690,3p_household
280,2024-01-01 08:30:00,10-5,288,1p_household
280,2024-01-01 08:30:00,10-4,286,1p_household
300,2024-01-01 08:30:00,10-0,304,1p_household
300,2024-01-01 08:30:00,10-3,299,1p_household
300,2024-01-01 08:30:00,10-2,306,1p_household
300,2024-01-01 08:30:00,10-6,303,1p_household
300,2024-01-01 08:30:00,10-7,292,1p_household
680,2024-01-01 08:30:00,10-8,684,3p_household
720,2024-01-01 08:30:00,10-1,737,4p_household
480,2024-01-01 08:30:00,10-9,491,2p_household
300,2024-01-01 08:30:00,5-3,296,1p_household
300,2024-01-01 08:30:00,5-6,290,1p_household
300,2024-01-01 08:30:00,5-5,292,1p_household
520,2024-01-01 08:30:00,5-4,505,2p_household
480,2024-01-01 08:30:00,5-0,486,2p_household
480,2024-01-01 08:30:00,5-2,491,2p_household
720,2024-01-01 08:30:00,5-1,725,4p_household
300,2024-01-01 08:30:00,1-3,307,1p_household
300,2024-01-01 08:30:00,1-7,308,1p_household
300,2024-01-01 08:30:00,1-1,308,1p_household
520,2024-01-01 08:30:00,1-2,513,2p_household
280,2024-01-01 08:30:00,1-4,287,1p_household
280,2024-01-01 08:30:00,1-5,283,1p_household
720,2024-01-01 08:30:00,1-0,723,4p_household
720,2024-01-01 08:30:00,1-6,733,3p_household
300,2024-01-01 08:30:00,13-4,307,1p_household
300,2024-01-01 08:30:00,13-6,305,1p_household
300,2024-01-01 08:30:00,13-9,304,1p_household
300,2024-01-01 08:30:00,13-0,296,1p_household
300,2024-01-01 08:30:00,13-3,302,1p_household
300,2024-01-01 08:30:00,13-5,297,1p_household
480,2024-01-01 08:30:00,13-2,473,2p_household
480,2024-01-01 08:30:00,13-7,477,2p_household
480,2024-01-01 08:30:00,13-8,494,2p_household
720,2024-01-01 08:30:00,13-1,725,3p_household
300,2024-01-01 08:45:00,2-2,297,1p_household
300,2024-01-01 08:45:00,2-3,294,1p_household
300,2024-01-01 08:45:00,2-6,294,1p_household
300,2024-01-01 08:45:00,2-8,305,1p_household
280,2024-01-01 08:45:00,2-4,285,1p_household
480,2024-01-01 08:45:00,2-1,461,2p_household
480,2024-01-01 08:45:00,2-5,480,2p_household
680,2024-01-01 08:45:00,2-0,684,3p_household
720,2024-01-01 08:45:00,2-7,732,3p_household
280,2024-01-01 08:45:00,10-3,284,1p_household
280,2024-01-01 08:45:00,10-5,288,1p_household
280,2024-01-01 08:45:00,10-2,289,1p_household
280,2024-01-01 08:45:00,10-6,282,1p_household
280,2024-01-01 08:45:00,10-7,282,1p_household
300,2024-01-01 08:45:00,10-0,302,1p_household
300,2024-01-01 08:45:00,10-4,300,1p_household
680,2024-01-01 08:45:00,10-8,679,3p_household
720,2024-01-01 08:45:00,10-1,718,4p_household
480,2024-01-01 08:45:00,10-9,462,2p_household
300,2024-01-01 08:45:00,5-5,303,1p_household
520,2024-01-01 08:45:00,5-0,501,2p_household
520,2024-01-01 08:45:00,5-4,500,2p_household
280,2024-01-01 08:45:00,5-6,280,1p_household
280,2024-01-01 08:45:00,5-3,283,1p_household
480,2024-01-01 08:45:00,5-2,461,2p_household
720,2024-01-01 08:45:00,5-1,722,4p_household
300,2024-01-01 08:45:00,1-4,293,1p_household
300,2024-01-01 08:45:00,1-5,294,1p_household
300,2024-01-01 08:45:00,1-7,304,1p_household
300,2024-01-01 08:45:00,1-1,299,1p_household
480,2024-01-01 08:45:00,1-2,467,2p_household
680,2024-01-01 08:45:00,1-6,672,3p_household
280,2024-01-01 08:45:00,1-3,286,1p_household
720,2024-01-01 08:45:00,1-0,701,4p_household
300,2024-01-01 08:45:00,13-6,306,1p_household
300,2024-01-01 08:45:00,13-0,290,1p_household
300,2024-01-01 08:45:00,13-3,300,1p_household
520,2024-01-01 08:45:00,13-2,503,2p_household
520,2024-01-01 08:45:00,13-8,506,2p_household
280,2024-01-01 08:45:00,13-5,282,1p_household
280,2024-01-01 08:45:00,13-9,280,1p_household
280,2024-01-01 08:45:00,13-4,281,1p_household
480,2024-01-01 08:45:00,13-7,493,2p_household
680,2024-01-01 08:45:00,13-1,676,3p_household
300,2024-01-01 09:00:00,2-2,299,1p_household
300,2024-01-01 09:00:00,2-3,291,1p_household
300,2024-01-01 09:00:00,2-4,292,1p_household
280,2024-01-01 09:00:00,2-8,278,1p_household
280,2024-01-01 09:00:00,2-6,278,1p_household
480,2024-01-01 09:00:00,2-1,467,2p_household
480,2024-01-01 09:00:00,2-5,477,2p_household
680,2024-01-01 09:00:00,2-7,665,3p_household
720,2024-01-01 09:00:00,2-0,717,3p_household
280,2024-01-01 09:00:00,10-3,279,1p_household
280,2024-01-01 09:00:00,10-2,275,1p_household
280,2024-01-01 09:00:00,10-4,277,1p_household
280,2024-01-01 09:00:00,10-7,283,1p_household
