msg_count_gwgw,11232,,,
180,2024-01-01 05:45:00,10-11,181,2p_household
200,2024-01-01 06:00:00,6-5,206,2p_household
120,2024-01-01 06:00:00,6-0,118,1p_household
130,2024-01-01 06:00:00,7-2,126,1p_household
130,2024-01-01 06:00:00,7-3,126,1p_household
120,2024-01-01 06:00:00,7-6,121,1p_household
120,2024-01-01 06:00:00,7-7,117,1p_household
120,2024-01-01 06:00:00,9-1,122,1p_household
120,2024-01-01 06:00:00,9-3,123,1p_household
120,2024-01-01 06:00:00,9-4,118,1p_household
120,2024-01-01 06:00:00,9-10,120,1p_household
300,2024-01-01 06:00:00,9-7,294,3p_household
130,2024-01-01 06:00:00,9-9,127,1p_household
200,2024-01-01 06:00:00,10-0,202,2p_household
200,2024-01-01 06:00:00,10-8,197,2p_household
200,2024-01-01 06:00:00,10-10,205,2p_household
200,2024-01-01 06:00:00,10-11,201,2p_household
130,2024-01-01 06:00:00,10-2,126,1p_household
120,2024-01-01 06:00:00,10-6,119,1p_household
120,2024-01-01 06:00:00,10-9,118,1p_household
130,2024-01-01 06:00:00,1-0,128,1p_household
1120,2024-01-01 06:00:00,1-4,1106,store
200,2024-01-01 06:00:00,6-1,202,2p_household
200,2024-01-01 06:00:00,6-6,196,2p_household
120,2024-01-01 06:00:00,6-4,117,1p_household
130,2024-01-01 06:00:00,6-2,126,1p_household
280,2024-01-01 06:00:00,6-3,284,3p_household
200,2024-01-01 06:00:00,7-8,198,2p_household
130,2024-01-01 06:00:00,7-1,126,1p_household
130,2024-01-01 06:00:00,7-4,127,1p_household
190,2024-01-01 06:00:00,7-0,194,2p_household
120,2024-01-01 06:00:00,7-5,118,1p_household
300,2024-01-01 06:00:00,7-9,301,4p_household
300,2024-01-01 06:00:00,7-10,306,4p_household
200,2024-01-01 06:00:00,9-6,203,2p_household
120,2024-01-01 06:00:00,9-0,118,1p_household
120,2024-01-01 06:00:00,9-8,118,1p_household
300,2024-01-01 06:00:00,9-2,309,3p_household
280,2024-01-01 06:00:00,9-5,289,4p_household
130,2024-01-01 06:00:00,10-4,126,1p_household
130,2024-01-01 06:00:00,10-12,127,1p_household
120,2024-01-01 06:00:00,10-1,120,1p_household
120,2024-01-01 06:00:00,10-5,117,1p_household
120,2024-01-01 06:00:00,10-7,118,1p_household
300,2024-01-01 06:00:00,10-3,293,3p_household
200,2024-01-01 06:00:00,1-5,208,2p_household
200,2024-01-01 06:00:00,1-6,202,2p_household
680,2024-01-01 06:00:00,1-2,667,restaurant
190,2024-01-01 06:00:00,1-9,193,2p_household
300,2024-01-01 06:00:00,1-1,290,4p_household
120,2024-01-01 06:00:00,1-3,124,1p_household
120,2024-01-01 06:00:00,1-7,123,1p_household
280,2024-01-01 06:00:00,1-8,282,3p_household
150,2024-01-01 06:15:00,7-2,150,1p_household
150,2024-01-01 06:15:00,7-3,148,1p_household
150,2024-01-01 06:15:00,7-4,151,1p_household
150,2024-01-01 06:15:00,7-6,151,1p_household
150,2024-01-01 06:15:00,7-7,150,1p_household
160,2024-01-01 06:15:00,7-1,155,1p_household
240,2024-01-01 06:15:00,7-0,249,2p_household
240,2024-01-01 06:15:00,7-8,238,2p_household
380,2024-01-01 06:15:00,7-9,370,4p_household
360,2024-01-01 06:15:00,7-10,357,4p_household
150,2024-01-01 06:15:00,9-0,154,1p_household
150,2024-01-01 06:15:00,9-3,148,1p_household
150,2024-01-01 06:15:00,9-4,151,1p_household
150,2024-01-01 06:15:00,9-9,146,1p_household
360,2024-01-01 06:15:00,9-2,363,3p_household
360,2024-01-01 06:15:00,9-7,361,3p_household
150,2024-01-01 06:15:00,10-1,150,1p_household
150,2024-01-01 06:15:00,10-6,154,1p_household
150,2024-01-01 06:15:00,10-9,150,1p_household
240,2024-01-01 06:15:00,10-0,235,2p_household
160,2024-01-01 06:15:00,10-5,157,1p_household
160,2024-01-01 06:15:00,10-12,156,1p_household
380,2024-01-01 06:15:00,10-3,373,3p_household
260,2024-01-01 06:15:00,10-10,256,2p_household
260,2024-01-01 06:15:00,10-11,250,2p_household
150,2024-01-01 06:15:00,1-7,145,1p_household
160,2024-01-01 06:15:00,1-3,157,1p_household
240,2024-01-01 06:15:00,1-6,244,2p_household
380,2024-01-01 06:15:00,1-1,374,4p_household
1200,2024-01-01 06:15:00,1-4,1180,store
260,2024-01-01 06:15:00,1-5,256,2p_household
260,2024-01-01 06:15:00,1-9,253,2p_household
360,2024-01-01 06:15:00,1-8,369,3p_household
150,2024-01-01 06:15:00,6-0,152,1p_household
150,2024-01-01 06:15:00,6-4,146,1p_household
140,2024-01-01 06:15:00,6-2,143,1p_household
260,2024-01-01 06:15:00,6-1,252,2p_household
260,2024-01-01 06:15:00,6-6,258,2p_household
340,2024-01-01 06:15:00,6-3,345,3p_household
160,2024-01-01 06:15:00,7-5,157,1p_household
140,2024-01-01 06:15:00,9-10,144,1p_household
150,2024-01-01 06:15:00,9-1,147,1p_household
160,2024-01-01 06:15:00,9-8,157,1p_household
240,2024-01-01 06:15:00,9-6,237,2p_household
340,2024-01-01 06:15:00,9-5,347,4p_household
150,2024-01-01 06:15:00,10-7,147,1p_household
240,2024-01-01 06:15:00,10-8,248,2p_household
160,2024-01-01 06:15:00,10-2,156,1p_household
160,2024-01-01 06:15:00,10-4,155,1p_household
150,2024-01-01 06:15:00,1-0,152,1p_household
960,2024-01-01 06:15:00,1-2,923,restaurant
260,2024-01-01 06:15:00,6-5,257,2p_household
190,2024-01-01 06:30:00,9-0,186,1p_household
190,2024-01-01 06:30:00,9-1,185,1p_household
190,2024-01-01 06:30:00,9-8,189,1p_household
180,2024-01-01 06:30:00,9-3,181,1p_household
180,2024-01-01 06:30:00,9-9,182,1p_household
180,2024-01-01 06:30:00,10-2,184,1p_household
180,2024-01-01 06:30:00,10-6,182,1p_household
180,2024-01-01 06:30:00,10-9,180,1p_household
300,2024-01-01 06:30:00,10-8,293,2p_household
320,2024-01-01 06:30:00,10-0,311,2p_household
440,2024-01-01 06:30:00,10-3,449,3p_household
190,2024-01-01 06:30:00,10-4,191,1p_household
190,2024-01-01 06:30:00,10-5,189,1p_household
190,2024-01-01 06:30:00,10-12,189,1p_household
280,2024-01-01 06:30:00,10-11,288,2p_household
180,2024-01-01 06:30:00,1-0,176,1p_household
300,2024-01-01 06:30:00,1-5,295,2p_household
1200,2024-01-01 06:30:00,1-4,1234,store
1200,2024-01-01 06:30:00,1-2,1177,restaurant
440,2024-01-01 06:30:00,1-1,424,4p_household
440,2024-01-01 06:30:00,1-8,421,3p_household
180,2024-01-01 06:30:00,6-0,176,1p_household
180,2024-01-01 06:30:00,6-2,177,1p_household
440,2024-01-01 06:30:00,6-3,428,3p_household
300,2024-01-01 06:30:00,6-5,300,2p_household
300,2024-01-01 06:30:00,6-6,308,2p_household
180,2024-01-01 06:30:00,7-1,182,1p_household
180,2024-01-01 06:30:00,7-2,175,1p_household
180,2024-01-01 06:30:00,7-3,178,1p_household
180,2024-01-01 06:30:00,7-5,180,1p_household
190,2024-01-01 06:30:00,7-4,190,1p_household
190,2024-01-01 06:30:00,7-7,190,1p_household
440,2024-01-01 06:30:00,7-9,430,4p_household
300,2024-01-01 06:30:00,9-6,305,2p_household
440,2024-01-01 06:30:00,9-2,425,3p_household
440,2024-01-01 06:30:00,9-5,428,4p_household
440,2024-01-01 06:30:00,9-7,432,3p_household
180,2024-01-01 06:30:00,9-4,178,1p_household
180,2024-01-01 06:30:00,9-10,175,1p_household
180,2024-01-01 06:30:00,10-1,180,1p_household
180,2024-01-01 06:30:00,10-7,178,1p_household
300,2024-01-01 06:30:00,10-10,293,2p_household
170,2024-01-01 06:30:00,1-7,174,1p_household
180,2024-01-01 06:30:00,1-3,181,1p_household
300,2024-01-01 06:30:00,1-9,309,2p_household
320,2024-01-01 06:30:00,1-6,315,2p_household
180,2024-01-01 06:30:00,6-4,176,1p_household
320,2024-01-01 06:30:00,6-1,312,2p_household
180,2024-01-01 06:30:00,7-6,181,1p_household
300,2024-01-01 06:30:00,7-8,303,2p_household
320,2024-01-01 06:30:00,7-0,310,2p_household
440,2024-01-01 06:30:00,7-10,456,4p_household
220,2024-01-01 06:45:00,10-2,213,1p_household
220,2024-01-01 06:45:00,10-6,214,1p_household
220,2024-01-01 06:45:00,10-7,212,1p_household
200,2024-01-01 06:45:00,10-12,208,1p_household
380,2024-01-01 06:45:00,10-0,373,2p_household
520,2024-01-01 06:45:00,10-3,514,3p_household
340,2024-01-01 06:45:00,10-8,340,2p_household
360,2024-01-01 06:45:00,10-10,356,2p_household
360,2024-01-01 06:45:00,10-11,355,2p_household
220,2024-01-01 06:45:00,1-0,220,1p_household
560,2024-01-01 06:45:00,1-8,543,3p_household
360,2024-01-01 06:45:00,1-9,362,2p_household
1440,2024-01-01 06:45:00,1-2,1467,restaurant
220,2024-01-01 06:45:00,6-0,220,1p_household
220,2024-01-01 06:45:00,6-2,225,1p_household
380,2024-01-01 06:45:00,6-1,370,2p_household
520,2024-01-01 06:45:00,6-3,515,3p_household
360,2024-01-01 06:45:00,6-5,359,2p_household
360,2024-01-01 06:45:00,6-6,367,2p_household
220,2024-01-01 06:45:00,7-2,222,1p_household
220,2024-01-01 06:45:00,7-4,218,1p_household
220,2024-01-01 06:45:00,7-5,225,1p_household
200,2024-01-01 06:45:00,7-7,209,1p_household
340,2024-01-01 06:45:00,7-8,341,2p_household
520,2024-01-01 06:45:00,7-10,511,4p_household
220,2024-01-01 06:45:00,9-0,211,1p_household
220,2024-01-01 06:45:00,9-1,222,1p_household
220,2024-01-01 06:45:00,9-4,226,1p_household
220,2024-01-01 06:45:00,9-8,222,1p_household
200,2024-01-01 06:45:00,9-3,206,1p_household
200,2024-01-01 06:45:00,9-9,207,1p_household
520,2024-01-01 06:45:00,9-2,501,3p_household
520,2024-01-01 06:45:00,9-7,500,3p_household
380,2024-01-01 06:45:00,9-6,371,2p_household
220,2024-01-01 06:45:00,10-1,217,1p_household
220,2024-01-01 06:45:00,10-4,223,1p_household
220,2024-01-01 06:45:00,10-5,218,1p_household
200,2024-01-01 06:45:00,10-9,208,1p_household
220,2024-01-01 06:45:00,1-3,211,1p_household
200,2024-01-01 06:45:00,1-7,206,1p_household
360,2024-01-01 06:45:00,1-5,360,2p_household
360,2024-01-01 06:45:00,1-6,361,2p_household
520,2024-01-01 06:45:00,1-1,537,4p_household
1360,2024-01-01 06:45:00,1-4,1331,store
220,2024-01-01 06:45:00,6-4,215,1p_household
220,2024-01-01 06:45:00,7-1,216,1p_household
220,2024-01-01 06:45:00,7-3,226,1p_household
220,2024-01-01 06:45:00,7-6,212,1p_household
360,2024-01-01 06:45:00,7-0,362,2p_household
520,2024-01-01 06:45:00,7-9,504,4p_household
220,2024-01-01 06:45:00,9-10,221,1p_household
560,2024-01-01 06:45:00,9-5,542,4p_household
400,2024-01-01 07:00:00,1-5,394,2p_household
260,2024-01-01 07:00:00,7-6,257,1p_household
260,2024-01-01 07:00:00,9-8,250,1p_household
600,2024-01-01 07:00:00,10-3,588,3p_household
600,2024-01-01 07:00:00,1-1,597,4p_household
600,2024-01-01 07:00:00,1-8,602,3p_household
240,2024-01-01 07:00:00,1-0,240,1p_household
240,2024-01-01 07:00:00,1-7,240,1p_household
260,2024-01-01 07:00:00,1-3,255,1p_household
440,2024-01-01 07:00:00,1-6,420,2p_household
440,2024-01-01 07:00:00,1-9,420,2p_household
1440,2024-01-01 07:00:00,1-4,1424,store
1760,2024-01-01 07:00:00,1-2,1749,restaurant
260,2024-01-01 07:00:00,6-0,253,1p_household
260,2024-01-01 07:00:00,6-2,255,1p_household
260,2024-01-01 07:00:00,6-4,256,1p_household
440,2024-01-01 07:00:00,6-6,423,2p_household
380,2024-01-01 07:00:00,6-1,387,2p_household
600,2024-01-01 07:00:00,6-3,618,3p_household
400,2024-01-01 07:00:00,6-5,391,2p_household
240,2024-01-01 07:00:00,7-2,245,1p_household
240,2024-01-01 07:00:00,7-3,244,1p_household
240,2024-01-01 07:00:00,7-4,248,1p_household
240,2024-01-01 07:00:00,7-5,240,1p_household
240,2024-01-01 07:00:00,7-7,241,1p_household
260,2024-01-01 07:00:00,7-1,256,1p_household
400,2024-01-01 07:00:00,7-0,413,2p_household
400,2024-01-01 07:00:00,7-8,406,2p_household
560,2024-01-01 07:00:00,7-9,564,4p_household
560,2024-01-01 07:00:00,7-10,570,4p_household
240,2024-01-01 07:00:00,9-0,247,1p_household
240,2024-01-01 07:00:00,9-1,243,1p_household
240,2024-01-01 07:00:00,9-3,238,1p_household
240,2024-01-01 07:00:00,9-4,245,1p_household
240,2024-01-01 07:00:00,9-9,243,1p_household
260,2024-01-01 07:00:00,9-10,254,1p_household
560,2024-01-01 07:00:00,9-7,566,3p_household
600,2024-01-01 07:00:00,9-2,618,3p_household
600,2024-01-01 07:00:00,9-5,598,4p_household
400,2024-01-01 07:00:00,9-6,407,2p_household
240,2024-01-01 07:00:00,10-2,234,1p_household
240,2024-01-01 07:00:00,10-5,239,1p_household
240,2024-01-01 07:00:00,10-7,235,1p_household
240,2024-01-01 07:00:00,10-12,245,1p_household
260,2024-01-01 07:00:00,10-1,256,1p_household
260,2024-01-01 07:00:00,10-4,255,1p_household
260,2024-01-01 07:00:00,10-6,250,1p_household
260,2024-01-01 07:00:00,10-9,251,1p_household
400,2024-01-01 07:00:00,10-0,403,2p_household
400,2024-01-01 07:00:00,10-8,412,2p_household
400,2024-01-01 07:00:00,10-10,417,2p_household
400,2024-01-01 07:00:00,10-11,416,2p_household
260,2024-01-01 07:15:00,6-0,265,1p_household
260,2024-01-01 07:15:00,6-2,257,1p_household
260,2024-01-01 07:15:00,6-4,261,1p_household
440,2024-01-01 07:15:00,6-6,454,2p_household
440,2024-01-01 07:15:00,6-1,422,2p_household
440,2024-01-01 07:15:00,6-5,445,2p_household
640,2024-01-01 07:15:00,6-3,622,3p_household
260,2024-01-01 07:15:00,7-2,259,1p_household
260,2024-01-01 07:15:00,7-3,260,1p_household
260,2024-01-01 07:15:00,7-4,257,1p_household
260,2024-01-01 07:15:00,7-7,256,1p_household
440,2024-01-01 07:15:00,7-0,434,2p_household
280,2024-01-01 07:15:00,7-1,271,1p_household
280,2024-01-01 07:15:00,7-5,275,1p_household
640,2024-01-01 07:15:00,7-10,634,4p_household
260,2024-01-01 07:15:00,9-4,264,1p_household
280,2024-01-01 07:15:00,9-0,279,1p_household
280,2024-01-01 07:15:00,9-3,274,1p_household
280,2024-01-01 07:15:00,9-10,279,1p_household
600,2024-01-01 07:15:00,9-5,613,4p_household
680,2024-01-01 07:15:00,9-2,661,3p_household
680,2024-01-01 07:15:00,9-7,671,3p_household
260,2024-01-01 07:15:00,10-9,256,1p_household
260,2024-01-01 07:15:00,10-12,255,1p_household
440,2024-01-01 07:15:00,10-8,437,2p_household
280,2024-01-01 07:15:00,10-4,278,1p_household
280,2024-01-01 07:15:00,10-7,279,1p_household
260,2024-01-01 07:15:00,1-3,257,1p_household
260,2024-01-01 07:15:00,1-7,258,1p_household
440,2024-01-01 07:15:00,1-6,451,2p_household
1760,2024-01-01 07:15:00,1-2,1757,restaurant
640,2024-01-01 07:15:00,1-1,640,4p_household
260,2024-01-01 07:15:00,7-6,256,1p_household
440,2024-01-01 07:15:00,7-8,435,2p_household
600,2024-01-01 07:15:00,7-9,615,4p_household
260,2024-01-01 07:15:00,9-8,255,1p_household
260,2024-01-01 07:15:00,9-1,260,1p_household
260,2024-01-01 07:15:00,9-9,268,1p_household
440,2024-01-01 07:15:00,9-6,432,2p_household
260,2024-01-01 07:15:00,10-1,259,1p_household
260,2024-01-01 07:15:00,10-5,264,1p_household
440,2024-01-01 07:15:00,10-0,443,2p_household
440,2024-01-01 07:15:00,10-10,441,2p_household
440,2024-01-01 07:15:00,10-11,459,2p_household
280,2024-01-01 07:15:00,10-2,271,1p_household
280,2024-01-01 07:15:00,10-6,275,1p_household
600,2024-01-01 07:15:00,10-3,615,3p_household
680,2024-01-01 07:15:00,1-8,673,3p_household
280,2024-01-01 07:15:00,1-0,276,1p_household
440,2024-01-01 07:15:00,1-9,421,2p_household
440,2024-01-01 07:15:00,1-5,436,2p_household
1520,2024-01-01 07:15:00,1-4,1539,store
300,2024-01-01 07:30:00,7-1,297,1p_household
440,2024-01-01 07:30:00,7-0,453,2p_household
440,2024-01-01 07:30:00,7-8,446,2p_household
280,2024-01-01 07:30:00,7-5,273,1p_household
280,2024-01-01 07:30:00,7-4,279,1p_household
280,2024-01-01 07:30:00,7-6,287,1p_household
280,2024-01-01 07:30:00,7-7,276,1p_household
680,2024-01-01 07:30:00,7-10,667,4p_household
300,2024-01-01 07:30:00,9-4,290,1p_household
300,2024-01-01 07:30:00,9-8,291,1p_household
300,2024-01-01 07:30:00,9-9,295,1p_household
280,2024-01-01 07:30:00,9-0,272,1p_household
280,2024-01-01 07:30:00,9-1,271,1p_household
680,2024-01-01 07:30:00,9-7,695,3p_household
680,2024-01-01 07:30:00,9-5,697,4p_household
300,2024-01-01 07:30:00,10-9,297,1p_household
440,2024-01-01 07:30:00,10-10,450,2p_household
280,2024-01-01 07:30:00,10-2,272,1p_household
280,2024-01-01 07:30:00,10-6,289,1p_household
280,2024-01-01 07:30:00,10-7,287,1p_household
280,2024-01-01 07:30:00,10-12,283,1p_household
480,2024-01-01 07:30:00,10-8,479,2p_household
680,2024-01-01 07:30:00,1-8,680,3p_household
280,2024-01-01 07:30:00,1-0,279,1p_household
280,2024-01-01 07:30:00,1-3,277,1p_household
1760,2024-01-01 07:30:00,1-4,1779,store
480,2024-01-01 07:30:00,1-9,467,2p_household
280,2024-01-01 07:30:00,6-2,281,1p_household
440,2024-01-01 07:30:00,6-5,453,2p_household
300,2024-01-01 07:30:00,6-4,296,1p_household
640,2024-01-01 07:30:00,6-3,656,3p_household
480,2024-01-01 07:30:00,6-1,474,2p_household
280,2024-01-01 07:30:00,7-2,282,1p_household
280,2024-01-01 07:30:00,7-3,278,1p_household
640,2024-01-01 07:30:00,7-9,652,4p_household
280,2024-01-01 07:30:00,9-3,273,1p_household
280,2024-01-01 07:30:00,9-10,275,1p_household
440,2024-01-01 07:30:00,9-6,456,2p_household
640,2024-01-01 07:30:00,9-2,654,3p_household
300,2024-01-01 07:30:00,10-4,290,1p_household
300,2024-01-01 07:30:00,10-5,290,1p_household
440,2024-01-01 07:30:00,10-11,447,2p_household
280,2024-01-01 07:30:00,10-1,281,1p_household
480,2024-01-01 07:30:00,10-0,470,2p_household
720,2024-01-01 07:30:00,10-3,708,3p_household
280,2024-01-01 07:30:00,1-7,284,1p_household
1760,2024-01-01 07:30:00,1-2,1741,restaurant
640,2024-01-01 07:30:00,1-1,653,4p_household
480,2024-01-01 07:30:00,1-5,477,2p_household
480,2024-01-01 07:30:00,1-6,469,2p_household
280,2024-01-01 07:30:00,6-0,289,1p_household
480,2024-01-01 07:30:00,6-6,486,2p_household
300,2024-01-01 07:45:00,9-8,292,1p_household
300,2024-01-01 07:45:00,9-1,306,1p_household
280,2024-01-01 07:45:00,9-0,285,1p_household
280,2024-01-01 07:45:00,9-4,284,1p_household
680,2024-01-01 07:45:00,9-2,699,3p_household
720,2024-01-01 07:45:00,9-7,728,3p_household
480,2024-01-01 07:45:00,9-6,466,2p_household
300,2024-01-01 07:45:00,10-4,299,1p_household
300,2024-01-01 07:45:00,10-9,296,1p_household
280,2024-01-01 07:45:00,10-7,282,1p_household
280,2024-01-01 07:45:00,10-12,279,1p_household
480,2024-01-01 07:45:00,10-0,491,2p_household
680,2024-01-01 07:45:00,10-3,690,3p_household
280,2024-01-01 07:45:00,1-7,286,1p_household
1760,2024-01-01 07:45:00,1-2,1713,restaurant
480,2024-01-01 07:45:00,1-6,476,2p_household
2080,2024-01-01 07:45:00,1-4,2090,store
720,2024-01-01 07:45:00,1-8,704,3p_household
280,2024-01-01 07:45:00,6-0,289,1p_household
280,2024-01-01 07:45:00,6-2,282,1p_household
480,2024-01-01 07:45:00,6-1,466,2p_household
300,2024-01-01 07:45:00,7-4,296,1p_household
280,2024-01-01 07:45:00,7-2,287,1p_household
680,2024-01-01 07:45:00,7-9,674,4p_household
300,2024-01-01 07:45:00,9-9,295,1p_household
300,2024-01-01 07:45:00,9-3,301,1p_household
280,2024-01-01 07:45:00,9-10,282,1p_household
720,2024-01-01 07:45:00,9-5,706,4p_household
300,2024-01-01 07:45:00,10-5,294,1p_household
280,2024-01-01 07:45:00,10-2,284,1p_household
280,2024-01-01 07:45:00,10-6,285,1p_household
280,2024-01-01 07:45:00,10-1,285,1p_household
480,2024-01-01 07:45:00,10-8,471,2p_household
480,2024-01-01 07:45:00,10-10,468,2p_household
480,2024-01-01 07:45:00,10-11,461,2p_household
680,2024-01-01 07:45:00,1-1,694,4p_household
300,2024-01-01 07:45:00,1-0,297,1p_household
280,2024-01-01 07:45:00,1-3,282,1p_household
520,2024-01-01 07:45:00,1-9,505,2p_household
480,2024-01-01 07:45:00,1-5,483,2p_household
280,2024-01-01 07:45:00,6-4,284,1p_household
480,2024-01-01 07:45:00,6-6,494,2p_household
480,2024-01-01 07:45:00,6-5,486,2p_household
720,2024-01-01 07:45:00,6-3,731,3p_household
300,2024-01-01 07:45:00,7-1,296,1p_household
300,2024-01-01 07:45:00,7-3,305,1p_household
300,2024-01-01 07:45:00,7-5,297,1p_household
300,2024-01-01 07:45:00,7-6,292,1p_household
300,2024-01-01 07:45:00,7-7,291,1p_household
520,2024-01-01 07:45:00,7-0,506,2p_household
680,2024-01-01 07:45:00,7-10,677,4p_household
480,2024-01-01 07:45:00,7-8,486,2p_household
300,2024-01-01 08:00:00,10-5,298,1p_household
300,2024-01-01 08:00:00,10-2,305,1p_household
300,2024-01-01 08:00:00,10-7,299,1p_household
300,2024-01-01 08:00:00,10-12,307,1p_household
280,2024-01-01 08:00:00,10-4,283,1p_household
480,2024-01-01 08:00:00,10-0,472,2p_household
480,2024-01-01 08:00:00,10-8,467,2p_household
480,2024-01-01 08:00:00,10-11,496,2p_household
760,2024-01-01 08:00:00,10-3,745,3p_household
300,2024-01-01 08:00:00,1-3,295,1p_household
300,2024-01-01 08:00:00,1-7,298,1p_household
1760,2024-01-01 08:00:00,1-2,1715,restaurant
480,2024-01-01 08:00:00,1-9,473,2p_household
720,2024-01-01 08:00:00,1-1,716,4p_household
2400,2024-01-01 08:00:00,1-4,2328,store
320,2024-01-01 08:00:00,6-0,311,1p_household
520,2024-01-01 08:00:00,6-6,512,2p_household
300,2024-01-01 08:00:00,7-3,306,1p_household
300,2024-01-01 08:00:00,7-4,298,1p_household
300,2024-01-01 08:00:00,7-5,307,1p_household
280,2024-01-01 08:00:00,7-2,288,1p_household
280,2024-01-01 08:00:00,7-6,283,1p_household
480,2024-01-01 08:00:00,7-8,488,2p_household
720,2024-01-01 08:00:00,7-9,717,4p_household
720,2024-01-01 08:00:00,7-10,720,4p_household
300,2024-01-01 08:00:00,9-4,299,1p_household
300,2024-01-01 08:00:00,9-0,301,1p_household
280,2024-01-01 08:00:00,9-1,284,1p_household
280,2024-01-01 08:00:00,9-8,284,1p_household
720,2024-01-01 08:00:00,9-5,730,4p_household
720,2024-01-01 08:00:00,9-7,734,3p_household
720,2024-01-01 08:00:00,9-2,717,3p_household
320,2024-01-01 08:00:00,9-10,310,1p_household
300,2024-01-01 08:00:00,10-9,303,1p_household
300,2024-01-01 08:00:00,10-1,301,1p_household
300,2024-01-01 08:00:00,10-6,294,1p_household
520,2024-01-01 08:00:00,10-10,510,2p_household
300,2024-01-01 08:00:00,1-0,296,1p_household
520,2024-01-01 08:00:00,1-6,507,2p_household
480,2024-01-01 08:00:00,1-5,482,2p_household
720,2024-01-01 08:00:00,1-8,716,3p_household
320,2024-01-01 08:00:00,6-2,310,1p_household
300,2024-01-01 08:00:00,6-4,298,1p_household
520,2024-01-01 08:00:00,6-5,509,2p_household
480,2024-01-01 08:00:00,6-1,487,2p_household
680,2024-01-01 08:00:00,6-3,689,3p_household
300,2024-01-01 08:00:00,7-1,291,1p_household
300,2024-01-01 08:00:00,7-7,292,1p_household
480,2024-01-01 08:00:00,7-0,470,2p_household
300,2024-01-01 08:00:00,9-3,302,1p_household
280,2024-01-01 08:00:00,9-9,289,1p_household
480,2024-01-01 08:00:00,9-6,470,2p_household
300,2024-01-01 08:15:00,1-3,309,1p_household
280,2024-01-01 08:15:00,1-7,286,1p_household
480,2024-01-01 08:15:00,1-9,494,2p_household
300,2024-01-01 08:15:00,6-0,300,1p_household
480,2024-01-01 08:15:00,6-5,482,2p_household
300,2024-01-01 08:15:00,7-3,309,1p_household
300,2024-01-01 08:15:00,7-7,305,1p_household
320,2024-01-01 08:15:00,7-5,313,1p_household
280,2024-01-01 08:15:00,7-2,286,1p_household
280,2024-01-01 08:15:00,7-4,287,1p_household
480,2024-01-01 08:15:00,7-0,474,2p_household
760,2024-01-01 08:15:00,7-9,740,4p_household
300,2024-01-01 08:15:00,9-4,292,1p_household
300,2024-01-01 08:15:00,9-9,301,1p_household
300,2024-01-01 08:15:00,9-1,293,1p_household
300,2024-01-01 08:15:00,9-10,297,1p_household
480,2024-01-01 08:15:00,9-6,496,2p_household
300,2024-01-01 08:15:00,10-5,291,1p_household
300,2024-01-01 08:15:00,10-9,302,1p_household
300,2024-01-01 08:15:00,10-2,295,1p_household
520,2024-01-01 08:15:00,10-10,507,2p_household
720,2024-01-01 08:15:00,10-3,703,3p_household
300,2024-01-01 08:15:00,1-0,297,1p_household
1760,2024-01-01 08:15:00,1-2,1689,restaurant
480,2024-01-01 08:15:00,1-5,469,2p_household
480,2024-01-01 08:15:00,1-6,490,2p_household
720,2024-01-01 08:15:00,1-8,720,3p_household
760,2024-01-01 08:15:00,1-1,742,4p_household
2720,2024-01-01 08:15:00,1-4,2789,store
280,2024-01-01 08:15:00,6-4,287,1p_household
320,2024-01-01 08:15:00,6-2,311,1p_household
480,2024-01-01 08:15:00,6-1,480,2p_household
480,2024-01-01 08:15:00,6-6,484,2p_household
760,2024-01-01 08:15:00,6-3,750,3p_household
300,2024-01-01 08:15:00,7-1,306,1p_household
280,2024-01-01 08:15:00,7-6,286,1p_household
680,2024-01-01 08:15:00,7-10,690,4p_household
480,2024-01-01 08:15:00,7-8,482,2p_household
300,2024-01-01 08:15:00,9-8,294,1p_household
300,2024-01-01 08:15:00,9-3,306,1p_household
300,2024-01-01 08:15:00,9-0,298,1p_household
680,2024-01-01 08:15:00,9-5,694,4p_household
720,2024-01-01 08:15:00,9-7,714,3p_household
720,2024-01-01 08:15:00,9-2,702,3p_household
300,2024-01-01 08:15:00,10-4,297,1p_household
300,2024-01-01 08:15:00,10-1,295,1p_household
300,2024-01-01 08:15:00,10-6,302,1p_household
300,2024-01-01 08:15:00,10-7,309,1p_household
300,2024-01-01 08:15:00,10-12,299,1p_household
520,2024-01-01 08:15:00,10-11,509,2p_household
480,2024-01-01 08:15:00,10-0,489,2p_household
480,2024-01-01 08:15:00,10-8,493,2p_household
680,2024-01-01 08:30:00,9-5,688,4p_household
280,2024-01-01 08:30:00,6-4,284,1p_household
300,2024-01-01 08:30:00,6-0,296,1p_household
300,2024-01-01 08:30:00,6-2,306,1p_household
520,2024-01-01 08:30:00,6-6,511,2p_household
520,2024-01-01 08:30:00,6-1,508,2p_household
480,2024-01-01 08:30:00,6-5,494,2p_household
720,2024-01-01 08:30:00,6-3,725,3p_household
300,2024-01-01 08:30:00,7-3,304,1p_household
300,2024-01-01 08:30:00,7-5,303,1p_household
300,2024-01-01 08:30:00,7-6,301,1p_household
300,2024-01-01 08:30:00,7-2,301,1p_household
320,2024-01-01 08:30:00,7-4,311,1p_household
280,2024-01-01 08:30:00,7-1,287,1p_household
280,2024-01-01 08:30:00,7-7,285,1p_household
680,2024-01-01 08:30:00,7-10,688,4p_household
