msg_count_gwgw,9888,,,
msg_cnt_gw_ce,4416,,,
value,time,ID,orig_measurement,type
280,2024-01-01 12:00:00,3-1,272,1p_household
3840,2024-01-01 12:00:00,3-3,3756,store
680,2024-01-01 12:00:00,3-0,660,4p_household
440,2024-01-01 12:15:00,8-6,449,2p_household
260,2024-01-01 12:15:00,13-8,269,1p_household
440,2024-01-01 12:15:00,8-3,453,2p_household
440,2024-01-01 12:15:00,8-1,439,2p_household
280,2024-01-01 12:15:00,8-0,273,1p_household
280,2024-01-01 12:15:00,8-4,287,1p_household
260,2024-01-01 12:15:00,8-2,264,1p_household
680,2024-01-01 12:15:00,8-5,693,3p_household
280,2024-01-01 12:15:00,11-0,288,1p_household
280,2024-01-01 12:15:00,11-1,283,1p_household
280,2024-01-01 12:15:00,11-8,279,1p_household
440,2024-01-01 12:15:00,11-4,438,2p_household
260,2024-01-01 12:15:00,11-2,264,1p_household
260,2024-01-01 12:15:00,11-5,268,1p_household
680,2024-01-01 12:15:00,11-3,677,3p_household
680,2024-01-01 12:15:00,11-7,694,3p_household
480,2024-01-01 12:15:00,11-6,462,2p_household
440,2024-01-01 12:15:00,13-0,459,2p_household
280,2024-01-01 12:15:00,13-3,283,1p_household
280,2024-01-01 12:15:00,13-4,272,1p_household
280,2024-01-01 12:15:00,13-2,277,1p_household
480,2024-01-01 12:15:00,13-1,478,2p_household
480,2024-01-01 12:15:00,13-6,476,2p_household
680,2024-01-01 12:15:00,13-5,687,4p_household
680,2024-01-01 12:15:00,13-7,680,4p_household
260,2024-01-01 12:15:00,3-8,268,1p_household
280,2024-01-01 12:15:00,3-5,270,1p_household
280,2024-01-01 12:15:00,3-1,278,1p_household
280,2024-01-01 12:15:00,3-7,285,1p_household
3840,2024-01-01 12:15:00,3-3,3809,store
680,2024-01-01 12:15:00,3-0,667,4p_household
480,2024-01-01 12:15:00,3-2,468,2p_household
480,2024-01-01 12:15:00,3-4,468,2p_household
480,2024-01-01 12:15:00,3-6,472,2p_household
280,2024-01-01 12:15:00,5-3,273,1p_household
280,2024-01-01 12:15:00,5-1,276,1p_household
280,2024-01-01 12:15:00,5-10,280,1p_household
640,2024-01-01 12:15:00,5-7,648,4p_household
260,2024-01-01 12:15:00,5-2,269,1p_household
260,2024-01-01 12:15:00,5-4,264,1p_household
480,2024-01-01 12:15:00,5-0,464,2p_household
480,2024-01-01 12:15:00,5-5,470,2p_household
480,2024-01-01 12:15:00,5-8,471,2p_household
680,2024-01-01 12:15:00,5-6,688,4p_household
680,2024-01-01 12:15:00,5-9,681,4p_household
280,2024-01-01 12:30:00,11-5,275,1p_household
300,2024-01-01 12:30:00,11-0,295,1p_household
720,2024-01-01 12:30:00,11-7,709,3p_household
480,2024-01-01 12:30:00,13-1,481,2p_household
480,2024-01-01 12:30:00,13-6,480,2p_household
300,2024-01-01 12:30:00,13-4,291,1p_household
720,2024-01-01 12:30:00,13-5,717,4p_household
720,2024-01-01 12:30:00,13-7,711,4p_household
280,2024-01-01 12:30:00,3-8,274,1p_household
300,2024-01-01 12:30:00,3-1,291,1p_household
300,2024-01-01 12:30:00,3-7,291,1p_household
480,2024-01-01 12:30:00,5-5,472,2p_household
300,2024-01-01 12:30:00,5-1,293,1p_household
720,2024-01-01 12:30:00,5-7,710,4p_household
280,2024-01-01 12:30:00,8-2,284,1p_household
280,2024-01-01 12:30:00,8-4,287,1p_household
680,2024-01-01 12:30:00,11-3,676,3p_household
480,2024-01-01 12:30:00,11-6,464,2p_household
480,2024-01-01 12:30:00,11-4,489,2p_household
300,2024-01-01 12:30:00,11-1,292,1p_household
300,2024-01-01 12:30:00,11-2,293,1p_household
300,2024-01-01 12:30:00,11-8,290,1p_household
480,2024-01-01 12:30:00,13-0,464,2p_household
300,2024-01-01 12:30:00,13-2,296,1p_household
300,2024-01-01 12:30:00,13-3,291,1p_household
300,2024-01-01 12:30:00,13-8,291,1p_household
440,2024-01-01 12:30:00,3-6,454,2p_household
440,2024-01-01 12:30:00,3-4,450,2p_household
3840,2024-01-01 12:30:00,3-3,3828,store
480,2024-01-01 12:30:00,3-2,465,2p_household
720,2024-01-01 12:30:00,3-0,715,4p_household
300,2024-01-01 12:30:00,3-5,294,1p_household
280,2024-01-01 12:30:00,5-3,286,1p_household
280,2024-01-01 12:30:00,5-10,283,1p_household
480,2024-01-01 12:30:00,5-0,461,2p_household
480,2024-01-01 12:30:00,5-8,479,2p_household
680,2024-01-01 12:30:00,5-9,666,4p_household
300,2024-01-01 12:30:00,5-2,299,1p_household
300,2024-01-01 12:30:00,5-4,295,1p_household
720,2024-01-01 12:30:00,5-6,703,4p_household
440,2024-01-01 12:30:00,8-1,453,2p_household
680,2024-01-01 12:30:00,8-5,670,3p_household
300,2024-01-01 12:30:00,8-0,298,1p_household
480,2024-01-01 12:30:00,8-3,471,2p_household
480,2024-01-01 12:30:00,8-6,490,2p_household
280,2024-01-01 12:45:00,13-3,280,1p_household
480,2024-01-01 12:45:00,13-1,474,2p_household
480,2024-01-01 12:45:00,13-0,472,2p_household
300,2024-01-01 12:45:00,13-2,293,1p_household
300,2024-01-01 12:45:00,13-4,300,1p_household
720,2024-01-01 12:45:00,13-7,707,4p_household
520,2024-01-01 12:45:00,13-6,501,2p_household
280,2024-01-01 12:45:00,3-5,279,1p_household
3840,2024-01-01 12:45:00,3-3,3693,store
480,2024-01-01 12:45:00,3-2,482,2p_household
480,2024-01-01 12:45:00,3-4,475,2p_household
720,2024-01-01 12:45:00,3-0,722,4p_household
300,2024-01-01 12:45:00,3-1,298,1p_household
300,2024-01-01 12:45:00,3-7,301,1p_household
300,2024-01-01 12:45:00,3-8,299,1p_household
520,2024-01-01 12:45:00,3-6,505,2p_household
280,2024-01-01 12:45:00,5-3,280,1p_household
280,2024-01-01 12:45:00,5-1,279,1p_household
280,2024-01-01 12:45:00,5-10,281,1p_household
280,2024-01-01 12:45:00,5-4,280,1p_household
680,2024-01-01 12:45:00,5-7,685,4p_household
300,2024-01-01 12:45:00,5-2,291,1p_household
720,2024-01-01 12:45:00,5-6,731,4p_household
280,2024-01-01 12:45:00,8-2,283,1p_household
280,2024-01-01 12:45:00,8-0,283,1p_household
300,2024-01-01 12:45:00,8-4,292,1p_household
480,2024-01-01 12:45:00,8-3,498,2p_household
480,2024-01-01 12:45:00,8-1,464,2p_household
720,2024-01-01 12:45:00,8-5,702,3p_household
280,2024-01-01 12:45:00,11-1,281,1p_household
280,2024-01-01 12:45:00,11-2,280,1p_household
680,2024-01-01 12:45:00,11-3,694,3p_household
480,2024-01-01 12:45:00,11-6,491,2p_household
300,2024-01-01 12:45:00,11-0,299,1p_household
300,2024-01-01 12:45:00,11-8,300,1p_household
300,2024-01-01 12:45:00,11-5,300,1p_household
720,2024-01-01 12:45:00,11-7,700,3p_household
680,2024-01-01 12:45:00,13-5,693,4p_household
300,2024-01-01 12:45:00,13-8,300,1p_household
480,2024-01-01 12:45:00,5-0,495,2p_household
480,2024-01-01 12:45:00,5-8,495,2p_household
680,2024-01-01 12:45:00,5-9,673,4p_household
520,2024-01-01 12:45:00,5-5,504,2p_household
480,2024-01-01 12:45:00,8-6,494,2p_household
520,2024-01-01 12:45:00,11-4,502,2p_household
480,2024-01-01 13:00:00,3-4,475,2p_household
300,2024-01-01 13:00:00,3-5,295,1p_household
280,2024-01-01 13:00:00,5-10,289,1p_household
520,2024-01-01 13:00:00,5-0,503,2p_household
760,2024-01-01 13:00:00,5-7,745,4p_household
720,2024-01-01 13:00:00,8-5,705,3p_household
320,2024-01-01 13:00:00,11-0,310,1p_household
280,2024-01-01 13:00:00,13-2,283,1p_household
480,2024-01-01 13:00:00,3-2,485,2p_household
480,2024-01-01 13:00:00,3-6,484,2p_household
300,2024-01-01 13:00:00,3-1,306,1p_household
300,2024-01-01 13:00:00,3-7,298,1p_household
300,2024-01-01 13:00:00,3-8,300,1p_household
760,2024-01-01 13:00:00,3-0,741,4p_household
3520,2024-01-01 13:00:00,3-3,3403,store
480,2024-01-01 13:00:00,5-5,473,2p_household
480,2024-01-01 13:00:00,5-8,484,2p_household
300,2024-01-01 13:00:00,5-1,304,1p_household
300,2024-01-01 13:00:00,5-2,293,1p_household
300,2024-01-01 13:00:00,5-4,290,1p_household
300,2024-01-01 13:00:00,5-3,294,1p_household
720,2024-01-01 13:00:00,5-9,702,4p_household
760,2024-01-01 13:00:00,5-6,746,4p_household
300,2024-01-01 13:00:00,8-0,308,1p_household
300,2024-01-01 13:00:00,8-4,298,1p_household
300,2024-01-01 13:00:00,8-2,297,1p_household
480,2024-01-01 13:00:00,8-3,470,2p_household
480,2024-01-01 13:00:00,8-1,480,2p_household
520,2024-01-01 13:00:00,8-6,510,2p_household
280,2024-01-01 13:00:00,11-8,285,1p_household
480,2024-01-01 13:00:00,11-4,477,2p_household
300,2024-01-01 13:00:00,11-1,296,1p_household
300,2024-01-01 13:00:00,11-2,304,1p_household
720,2024-01-01 13:00:00,11-7,723,3p_household
720,2024-01-01 13:00:00,11-3,727,3p_household
520,2024-01-01 13:00:00,11-6,509,2p_household
320,2024-01-01 13:00:00,11-5,311,1p_household
480,2024-01-01 13:00:00,13-6,474,2p_household
480,2024-01-01 13:00:00,13-0,470,2p_household
680,2024-01-01 13:00:00,13-5,691,4p_household
680,2024-01-01 13:00:00,13-7,684,4p_household
300,2024-01-01 13:00:00,13-3,299,1p_household
300,2024-01-01 13:00:00,13-4,307,1p_household
300,2024-01-01 13:00:00,13-8,294,1p_household
520,2024-01-01 13:00:00,13-1,504,2p_household
280,2024-01-01 13:15:00,5-1,285,1p_household
280,2024-01-01 13:15:00,5-10,284,1p_household
480,2024-01-01 13:15:00,5-0,497,2p_household
480,2024-01-01 13:15:00,5-5,485,2p_household
480,2024-01-01 13:15:00,5-8,488,2p_household
300,2024-01-01 13:15:00,5-2,306,1p_household
300,2024-01-01 13:15:00,5-4,303,1p_household
300,2024-01-01 13:15:00,5-3,308,1p_household
720,2024-01-01 13:15:00,5-6,729,4p_household
720,2024-01-01 13:15:00,5-9,708,4p_household
760,2024-01-01 13:15:00,5-7,744,4p_household
280,2024-01-01 13:15:00,8-4,288,1p_household
680,2024-01-01 13:15:00,8-5,687,3p_household
300,2024-01-01 13:15:00,8-0,303,1p_household
300,2024-01-01 13:15:00,8-2,292,1p_household
480,2024-01-01 13:15:00,8-3,489,2p_household
480,2024-01-01 13:15:00,8-6,492,2p_household
480,2024-01-01 13:15:00,8-1,495,2p_household
280,2024-01-01 13:15:00,11-0,289,1p_household
480,2024-01-01 13:15:00,11-4,485,2p_household
300,2024-01-01 13:15:00,11-1,306,1p_household
300,2024-01-01 13:15:00,11-2,292,1p_household
300,2024-01-01 13:15:00,11-8,291,1p_household
300,2024-01-01 13:15:00,11-5,295,1p_household
720,2024-01-01 13:15:00,11-7,739,3p_household
720,2024-01-01 13:15:00,11-3,703,3p_household
520,2024-01-01 13:15:00,11-6,509,2p_household
480,2024-01-01 13:15:00,13-1,492,2p_household
480,2024-01-01 13:15:00,13-6,489,2p_household
480,2024-01-01 13:15:00,13-0,479,2p_household
680,2024-01-01 13:15:00,13-5,684,4p_household
300,2024-01-01 13:15:00,13-2,291,1p_household
300,2024-01-01 13:15:00,13-3,299,1p_household
300,2024-01-01 13:15:00,13-4,308,1p_household
300,2024-01-01 13:15:00,13-8,291,1p_household
720,2024-01-01 13:15:00,13-7,705,4p_household
480,2024-01-01 13:15:00,3-2,477,2p_household
720,2024-01-01 13:15:00,3-0,719,4p_household
300,2024-01-01 13:15:00,3-1,302,1p_household
300,2024-01-01 13:15:00,3-5,290,1p_household
300,2024-01-01 13:15:00,3-7,296,1p_household
300,2024-01-01 13:15:00,3-8,301,1p_household
520,2024-01-01 13:15:00,3-6,508,2p_household
520,2024-01-01 13:15:00,3-4,505,2p_household
3200,2024-01-01 13:15:00,3-3,3185,store
680,2024-01-01 13:30:00,8-5,666,3p_household
300,2024-01-01 13:30:00,8-4,303,1p_household
300,2024-01-01 13:30:00,8-2,290,1p_household
480,2024-01-01 13:30:00,8-3,480,2p_household
480,2024-01-01 13:30:00,8-6,468,2p_household
480,2024-01-01 13:30:00,8-1,482,2p_household
480,2024-01-01 13:30:00,11-6,499,2p_household
300,2024-01-01 13:30:00,11-2,294,1p_household
720,2024-01-01 13:30:00,11-7,712,3p_household
440,2024-01-01 13:30:00,13-1,456,2p_household
480,2024-01-01 13:30:00,13-6,470,2p_household
480,2024-01-01 13:30:00,13-0,489,2p_household
680,2024-01-01 13:30:00,13-7,664,4p_household
300,2024-01-01 13:30:00,13-2,302,1p_household
300,2024-01-01 13:30:00,13-3,296,1p_household
300,2024-01-01 13:30:00,13-4,295,1p_household
300,2024-01-01 13:30:00,13-8,303,1p_household
720,2024-01-01 13:30:00,13-5,716,4p_household
440,2024-01-01 13:30:00,3-2,456,2p_household
280,2024-01-01 13:30:00,3-5,284,1p_household
280,2024-01-01 13:30:00,3-1,288,1p_household
280,2024-01-01 13:30:00,3-7,286,1p_household
680,2024-01-01 13:30:00,3-0,683,4p_household
300,2024-01-01 13:30:00,3-8,291,1p_household
520,2024-01-01 13:30:00,3-4,501,2p_household
480,2024-01-01 13:30:00,5-5,476,2p_household
480,2024-01-01 13:30:00,5-8,480,2p_household
680,2024-01-01 13:30:00,5-7,667,4p_household
300,2024-01-01 13:30:00,5-1,299,1p_household
300,2024-01-01 13:30:00,5-4,293,1p_household
300,2024-01-01 13:30:00,5-3,296,1p_household
300,2024-01-01 13:30:00,5-10,296,1p_household
720,2024-01-01 13:30:00,5-6,720,4p_household
300,2024-01-01 13:30:00,8-0,292,1p_household
280,2024-01-01 13:30:00,11-0,288,1p_household
280,2024-01-01 13:30:00,11-5,283,1p_household
280,2024-01-01 13:30:00,11-8,280,1p_household
480,2024-01-01 13:30:00,11-4,469,2p_household
300,2024-01-01 13:30:00,11-1,298,1p_household
720,2024-01-01 13:30:00,11-3,703,3p_household
480,2024-01-01 13:30:00,3-6,487,2p_household
2880,2024-01-01 13:30:00,3-3,2919,store
480,2024-01-01 13:30:00,5-0,478,2p_household
680,2024-01-01 13:30:00,5-9,673,4p_household
300,2024-01-01 13:30:00,5-2,294,1p_household
280,2024-01-01 13:45:00,11-0,281,1p_household
280,2024-01-01 13:45:00,11-2,279,1p_household
720,2024-01-01 13:45:00,11-3,700,3p_household
480,2024-01-01 13:45:00,13-0,479,2p_household
680,2024-01-01 13:45:00,13-5,683,4p_household
680,2024-01-01 13:45:00,13-7,682,4p_household
300,2024-01-01 13:45:00,13-2,295,1p_household
300,2024-01-01 13:45:00,13-8,291,1p_household
280,2024-01-01 13:45:00,3-1,275,1p_household
300,2024-01-01 13:45:00,3-7,291,1p_household
280,2024-01-01 13:45:00,5-2,285,1p_household
480,2024-01-01 13:45:00,5-0,473,2p_household
480,2024-01-01 13:45:00,5-5,486,2p_household
280,2024-01-01 13:45:00,8-0,281,1p_household
280,2024-01-01 13:45:00,11-1,284,1p_household
280,2024-01-01 13:45:00,11-5,271,1p_household
280,2024-01-01 13:45:00,11-8,287,1p_household
480,2024-01-01 13:45:00,11-6,469,2p_household
480,2024-01-01 13:45:00,11-4,462,2p_household
720,2024-01-01 13:45:00,11-7,710,3p_household
280,2024-01-01 13:45:00,13-4,288,1p_household
480,2024-01-01 13:45:00,13-1,462,2p_household
480,2024-01-01 13:45:00,13-6,483,2p_household
300,2024-01-01 13:45:00,13-3,295,1p_household
680,2024-01-01 13:45:00,3-0,672,4p_household
480,2024-01-01 13:45:00,3-2,481,2p_household
480,2024-01-01 13:45:00,3-4,486,2p_household
480,2024-01-01 13:45:00,3-6,461,2p_household
300,2024-01-01 13:45:00,3-5,291,1p_household
300,2024-01-01 13:45:00,3-8,291,1p_household
2720,2024-01-01 13:45:00,3-3,2686,store
280,2024-01-01 13:45:00,5-3,270,1p_household
280,2024-01-01 13:45:00,5-1,270,1p_household
280,2024-01-01 13:45:00,5-10,286,1p_household
280,2024-01-01 13:45:00,5-4,271,1p_household
480,2024-01-01 13:45:00,5-8,478,2p_household
680,2024-01-01 13:45:00,5-6,662,4p_household
680,2024-01-01 13:45:00,5-7,686,4p_household
720,2024-01-01 13:45:00,5-9,710,4p_household
440,2024-01-01 13:45:00,8-1,458,2p_household
280,2024-01-01 13:45:00,8-2,287,1p_household
680,2024-01-01 13:45:00,8-5,684,3p_household
300,2024-01-01 13:45:00,8-4,295,1p_household
480,2024-01-01 13:45:00,8-3,481,2p_household
480,2024-01-01 13:45:00,8-6,475,2p_household
280,2024-01-01 14:00:00,13-3,270,1p_household
280,2024-01-01 14:00:00,13-4,277,1p_household
640,2024-01-01 14:00:00,13-5,658,4p_household
480,2024-01-01 14:00:00,13-0,469,2p_household
440,2024-01-01 14:00:00,3-2,456,2p_household
280,2024-01-01 14:00:00,3-5,275,1p_household
280,2024-01-01 14:00:00,3-1,278,1p_household
280,2024-01-01 14:00:00,3-7,273,1p_household
280,2024-01-01 14:00:00,3-8,286,1p_household
480,2024-01-01 14:00:00,3-6,471,2p_household
640,2024-01-01 14:00:00,3-0,627,4p_household
2560,2024-01-01 14:00:00,3-3,2609,store
280,2024-01-01 14:00:00,5-3,274,1p_household
280,2024-01-01 14:00:00,5-1,284,1p_household
280,2024-01-01 14:00:00,5-2,272,1p_household
440,2024-01-01 14:00:00,5-8,456,2p_household
440,2024-01-01 14:00:00,5-5,445,2p_household
440,2024-01-01 14:00:00,5-0,454,2p_household
640,2024-01-01 14:00:00,5-9,628,4p_household
640,2024-01-01 14:00:00,5-6,659,4p_household
260,2024-01-01 14:00:00,5-4,268,1p_household
440,2024-01-01 14:00:00,8-3,450,2p_household
440,2024-01-01 14:00:00,8-1,458,2p_household
280,2024-01-01 14:00:00,8-4,286,1p_household
640,2024-01-01 14:00:00,8-5,634,3p_household
480,2024-01-01 14:00:00,8-6,461,2p_household
280,2024-01-01 14:00:00,11-1,270,1p_household
280,2024-01-01 14:00:00,11-5,275,1p_household
440,2024-01-01 14:00:00,11-4,456,2p_household
260,2024-01-01 14:00:00,11-8,264,1p_household
640,2024-01-01 14:00:00,11-7,632,3p_household
640,2024-01-01 14:00:00,11-3,648,3p_household
280,2024-01-01 14:00:00,13-2,271,1p_household
280,2024-01-01 14:00:00,13-8,271,1p_household
640,2024-01-01 14:00:00,13-7,642,4p_household
480,2024-01-01 14:00:00,13-1,473,2p_household
480,2024-01-01 14:00:00,13-6,466,2p_household
440,2024-01-01 14:00:00,3-4,452,2p_household
280,2024-01-01 14:00:00,5-10,277,1p_household
680,2024-01-01 14:00:00,5-7,664,4p_household
280,2024-01-01 14:00:00,8-2,285,1p_household
260,2024-01-01 14:00:00,8-0,266,1p_household
280,2024-01-01 14:00:00,11-0,285,1p_household
260,2024-01-01 14:00:00,11-2,267,1p_household
480,2024-01-01 14:00:00,11-6,472,2p_household
260,2024-01-01 14:15:00,11-5,253,1p_household
260,2024-01-01 14:15:00,11-8,256,1p_household
260,2024-01-01 14:15:00,3-8,263,1p_household
260,2024-01-01 14:15:00,3-1,259,1p_household
260,2024-01-01 14:15:00,3-5,257,1p_household
260,2024-01-01 14:15:00,3-7,260,1p_household
440,2024-01-01 14:15:00,3-6,436,2p_household
440,2024-01-01 14:15:00,3-4,437,2p_household
440,2024-01-01 14:15:00,3-2,442,2p_household
640,2024-01-01 14:15:00,3-0,643,4p_household
2560,2024-01-01 14:15:00,3-3,2633,store
280,2024-01-01 14:15:00,5-10,272,1p_household
280,2024-01-01 14:15:00,5-4,274,1p_household
440,2024-01-01 14:15:00,5-8,429,2p_household
440,2024-01-01 14:15:00,5-5,447,2p_household
440,2024-01-01 14:15:00,5-0,449,2p_household
640,2024-01-01 14:15:00,5-6,657,4p_household
260,2024-01-01 14:15:00,5-2,255,1p_household
260,2024-01-01 14:15:00,5-1,269,1p_household
260,2024-01-01 14:15:00,5-3,255,1p_household
680,2024-01-01 14:15:00,5-7,662,4p_household
600,2024-01-01 14:15:00,5-9,618,4p_household
440,2024-01-01 14:15:00,8-3,433,2p_household
440,2024-01-01 14:15:00,8-1,448,2p_household
440,2024-01-01 14:15:00,8-6,439,2p_household
280,2024-01-01 14:15:00,8-2,273,1p_household
280,2024-01-01 14:15:00,8-0,274,1p_household
280,2024-01-01 14:15:00,8-4,274,1p_household
600,2024-01-01 14:15:00,8-5,606,3p_household
280,2024-01-01 14:15:00,11-1,274,1p_household
440,2024-01-01 14:15:00,11-4,429,2p_household
440,2024-01-01 14:15:00,11-6,448,2p_household
260,2024-01-01 14:15:00,11-2,266,1p_household
260,2024-01-01 14:15:00,11-0,268,1p_household
640,2024-01-01 14:15:00,11-7,633,3p_household
640,2024-01-01 14:15:00,11-3,641,3p_household
440,2024-01-01 14:15:00,13-0,440,2p_household
440,2024-01-01 14:15:00,13-1,455,2p_household
440,2024-01-01 14:15:00,13-6,443,2p_household
280,2024-01-01 14:15:00,13-2,272,1p_household
280,2024-01-01 14:15:00,13-8,278,1p_household
260,2024-01-01 14:15:00,13-3,268,1p_household
260,2024-01-01 14:15:00,13-4,259,1p_household
640,2024-01-01 14:15:00,13-7,643,4p_household
600,2024-01-01 14:15:00,13-5,617,4p_household
400,2024-01-01 14:30:00,8-6,414,2p_household
260,2024-01-01 14:30:00,11-1,268,1p_household
260,2024-01-01 14:30:00,13-4,265,1p_household
600,2024-01-01 14:30:00,13-5,601,4p_household
440,2024-01-01 14:30:00,3-6,445,2p_household
440,2024-01-01 14:30:00,5-0,433,2p_household
260,2024-01-01 14:30:00,5-2,263,1p_household
260,2024-01-01 14:30:00,5-4,260,1p_household
260,2024-01-01 14:30:00,5-1,268,1p_household
260,2024-01-01 14:30:00,5-10,264,1p_household
600,2024-01-01 14:30:00,5-9,615,4p_household
600,2024-01-01 14:30:00,5-6,597,4p_household
600,2024-01-01 14:30:00,5-7,612,4p_household
240,2024-01-01 14:30:00,5-3,248,1p_household
400,2024-01-01 14:30:00,5-5,411,2p_household
400,2024-01-01 14:30:00,5-8,416,2p_household
440,2024-01-01 14:30:00,8-3,423,2p_household
640,2024-01-01 14:30:00,8-5,626,3p_household
260,2024-01-01 14:30:00,8-0,251,1p_household
260,2024-01-01 14:30:00,8-2,252,1p_household
260,2024-01-01 14:30:00,8-4,269,1p_household
400,2024-01-01 14:30:00,8-1,419,2p_household
440,2024-01-01 14:30:00,11-6,424,2p_household
260,2024-01-01 14:30:00,11-5,264,1p_household
260,2024-01-01 14:30:00,11-0,262,1p_household
640,2024-01-01 14:30:00,11-7,634,3p_household
640,2024-01-01 14:30:00,11-3,634,3p_household
240,2024-01-01 14:30:00,11-2,246,1p_household
240,2024-01-01 14:30:00,11-8,245,1p_household
400,2024-01-01 14:30:00,11-4,407,2p_household
440,2024-01-01 14:30:00,13-6,445,2p_household
260,2024-01-01 14:30:00,13-3,253,1p_household
260,2024-01-01 14:30:00,13-2,259,1p_household
260,2024-01-01 14:30:00,13-8,255,1p_household
640,2024-01-01 14:30:00,13-7,626,4p_household
400,2024-01-01 14:30:00,13-0,415,2p_household
400,2024-01-01 14:30:00,13-1,417,2p_household
260,2024-01-01 14:30:00,3-8,265,1p_household
260,2024-01-01 14:30:00,3-1,268,1p_household
260,2024-01-01 14:30:00,3-5,254,1p_household
260,2024-01-01 14:30:00,3-7,264,1p_household
440,2024-01-01 14:30:00,3-4,445,2p_household
2560,2024-01-01 14:30:00,3-3,2636,store
600,2024-01-01 14:30:00,3-0,597,4p_household
400,2024-01-01 14:30:00,3-2,411,2p_household
600,2024-01-01 14:45:00,11-3,591,3p_household
260,2024-01-01 14:45:00,13-4,253,1p_household
240,2024-01-01 14:45:00,13-3,247,1p_household
440,2024-01-01 14:45:00,3-2,431,2p_household
600,2024-01-01 14:45:00,5-7,602,4p_household
440,2024-01-01 14:45:00,8-3,428,2p_household
440,2024-01-01 14:45:00,8-1,429,2p_household
640,2024-01-01 14:45:00,8-5,625,3p_household
260,2024-01-01 14:45:00,8-0,255,1p_household
260,2024-01-01 14:45:00,8-4,257,1p_household
400,2024-01-01 14:45:00,8-6,410,2p_household
240,2024-01-01 14:45:00,8-2,242,1p_household
440,2024-01-01 14:45:00,11-6,421,2p_household
260,2024-01-01 14:45:00,11-5,250,1p_household
260,2024-01-01 14:45:00,11-0,261,1p_household
260,2024-01-01 14:45:00,11-1,260,1p_household
240,2024-01-01 14:45:00,11-2,247,1p_household
240,2024-01-01 14:45:00,11-8,239,1p_household
400,2024-01-01 14:45:00,11-4,418,2p_household
600,2024-01-01 14:45:00,11-7,616,3p_household
440,2024-01-01 14:45:00,13-1,426,2p_household
640,2024-01-01 14:45:00,13-5,629,4p_household
640,2024-01-01 14:45:00,13-7,621,4p_household
400,2024-01-01 14:45:00,13-0,408,2p_household
400,2024-01-01 14:45:00,13-6,398,2p_household
240,2024-01-01 14:45:00,13-2,247,1p_household
240,2024-01-01 14:45:00,13-8,240,1p_household
260,2024-01-01 14:45:00,3-8,258,1p_household
260,2024-01-01 14:45:00,3-5,255,1p_household
2720,2024-01-01 14:45:00,3-3,2706,store
600,2024-01-01 14:45:00,3-0,594,4p_household
400,2024-01-01 14:45:00,3-4,397,2p_household
400,2024-01-01 14:45:00,3-6,410,2p_household
240,2024-01-01 14:45:00,3-1,245,1p_household
240,2024-01-01 14:45:00,3-7,240,1p_household
440,2024-01-01 14:45:00,5-5,428,2p_household
260,2024-01-01 14:45:00,5-1,258,1p_household
600,2024-01-01 14:45:00,5-9,581,4p_household
600,2024-01-01 14:45:00,5-6,596,4p_household
240,2024-01-01 14:45:00,5-3,242,1p_household
240,2024-01-01 14:45:00,5-2,239,1p_household
240,2024-01-01 14:45:00,5-4,247,1p_household
240,2024-01-01 14:45:00,5-10,243,1p_household
400,2024-01-01 14:45:00,5-8,408,2p_household
400,2024-01-01 14:45:00,5-0,419,2p_household
240,2024-01-01 15:00:00,11-8,244,1p_household
240,2024-01-01 15:00:00,11-0,242,1p_household
240,2024-01-01 15:00:00,11-1,247,1p_household
240,2024-01-01 15:00:00,11-2,244,1p_household
240,2024-01-01 15:00:00,11-5,241,1p_household
400,2024-01-01 15:00:00,11-4,406,2p_household
400,2024-01-01 15:00:00,11-6,392,2p_household
600,2024-01-01 15:00:00,11-7,582,3p_household
560,2024-01-01 15:00:00,11-3,558,3p_household
440,2024-01-01 15:00:00,13-0,422,2p_household
260,2024-01-01 15:00:00,13-3,255,1p_household
600,2024-01-01 15:00:00,13-5,607,4p_household
600,2024-01-01 15:00:00,13-7,607,4p_household
400,2024-01-01 15:00:00,13-1,402,2p_household
400,2024-01-01 15:00:00,13-6,416,2p_household
240,2024-01-01 15:00:00,13-2,244,1p_household
240,2024-01-01 15:00:00,13-8,234,1p_household
240,2024-01-01 15:00:00,13-4,244,1p_household
260,2024-01-01 15:00:00,3-5,256,1p_household
260,2024-01-01 15:00:00,3-7,250,1p_household
440,2024-01-01 15:00:00,3-4,422,2p_household
400,2024-01-01 15:00:00,3-2,413,2p_household
400,2024-01-01 15:00:00,3-6,415,2p_household
240,2024-01-01 15:00:00,3-1,234,1p_household
240,2024-01-01 15:00:00,3-8,233,1p_household
560,2024-01-01 15:00:00,3-0,576,4p_household
3040,2024-01-01 15:00:00,3-3,3053,store
440,2024-01-01 15:00:00,5-5,422,2p_household
260,2024-01-01 15:00:00,5-2,253,1p_household
600,2024-01-01 15:00:00,5-7,580,4p_household
240,2024-01-01 15:00:00,5-3,248,1p_household
240,2024-01-01 15:00:00,5-4,236,1p_household
240,2024-01-01 15:00:00,5-10,236,1p_household
240,2024-01-01 15:00:00,5-1,234,1p_household
400,2024-01-01 15:00:00,5-8,409,2p_household
400,2024-01-01 15:00:00,5-0,406,2p_household
560,2024-01-01 15:00:00,5-6,563,4p_household
560,2024-01-01 15:00:00,5-9,563,4p_household
260,2024-01-01 15:00:00,8-0,251,1p_household
