msg_count_gwgw,9216,,,
msg_cnt_gw_ce,5088,,,
value,time,ID,orig_measurement,type
260,2024-01-01 11:30:00,4-4,259,1p_household
260,2024-01-01 11:30:00,4-11,252,1p_household
260,2024-01-01 11:30:00,4-2,263,1p_household
600,2024-01-01 11:30:00,4-7,610,4p_household
400,2024-01-01 11:30:00,4-8,408,2p_household
400,2024-01-01 11:30:00,4-3,411,2p_household
240,2024-01-01 11:30:00,4-12,246,1p_household
4160,2024-01-01 11:30:00,4-10,4032,store
280,2024-01-01 11:30:00,14-3,270,1p_household
440,2024-01-01 11:30:00,14-4,445,2p_household
440,2024-01-01 11:30:00,14-7,436,2p_household
440,2024-01-01 11:30:00,14-8,428,2p_household
640,2024-01-01 11:30:00,14-0,629,3p_household
640,2024-01-01 11:30:00,14-5,643,4p_household
600,2024-01-01 11:30:00,14-1,592,4p_household
260,2024-01-01 11:30:00,14-6,251,1p_household
260,2024-01-01 11:30:00,14-9,257,1p_household
240,2024-01-01 11:30:00,14-2,246,1p_household
440,2024-01-01 11:30:00,10-0,429,2p_household
440,2024-01-01 11:30:00,10-7,431,2p_household
260,2024-01-01 11:30:00,10-8,256,1p_household
260,2024-01-01 11:30:00,10-9,256,1p_household
600,2024-01-01 11:30:00,10-2,618,3p_household
600,2024-01-01 11:30:00,10-1,599,3p_household
400,2024-01-01 11:30:00,10-3,412,2p_household
400,2024-01-01 11:30:00,10-5,413,2p_household
240,2024-01-01 11:30:00,10-6,247,1p_household
240,2024-01-01 11:30:00,10-4,248,1p_household
440,2024-01-01 11:30:00,0-1,443,2p_household
260,2024-01-01 11:30:00,0-4,269,1p_household
640,2024-01-01 11:30:00,0-0,631,3p_household
400,2024-01-01 11:30:00,0-2,408,2p_household
240,2024-01-01 11:30:00,0-6,248,1p_household
240,2024-01-01 11:30:00,0-5,248,1p_household
240,2024-01-01 11:30:00,0-3,249,1p_household
440,2024-01-01 11:45:00,5-7,420,2p_household
440,2024-01-01 11:45:00,5-0,446,2p_household
440,2024-01-01 11:45:00,5-3,431,2p_household
440,2024-01-01 11:45:00,5-5,433,2p_household
640,2024-01-01 11:45:00,5-1,637,3p_household
640,2024-01-01 11:45:00,5-4,640,4p_household
640,2024-01-01 11:45:00,5-6,631,3p_household
260,2024-01-01 11:45:00,5-2,257,1p_household
440,2024-01-01 11:45:00,4-6,445,2p_household
440,2024-01-01 11:45:00,4-8,432,2p_household
440,2024-01-01 11:45:00,4-5,443,2p_household
440,2024-01-01 11:45:00,4-9,446,2p_household
640,2024-01-01 11:45:00,4-1,626,4p_household
640,2024-01-01 11:45:00,4-7,647,4p_household
3840,2024-01-01 11:45:00,4-10,3766,store
260,2024-01-01 11:45:00,4-12,264,1p_household
260,2024-01-01 11:45:00,4-4,254,1p_household
260,2024-01-01 11:45:00,4-11,253,1p_household
260,2024-01-01 11:45:00,4-2,268,1p_household
600,2024-01-01 11:45:00,4-0,606,3p_household
400,2024-01-01 11:45:00,4-3,417,2p_household
440,2024-01-01 11:45:00,14-4,443,2p_household
440,2024-01-01 11:45:00,14-8,449,2p_household
640,2024-01-01 11:45:00,14-0,651,3p_household
640,2024-01-01 11:45:00,14-5,625,4p_household
640,2024-01-01 11:45:00,14-1,657,4p_household
260,2024-01-01 11:45:00,14-6,254,1p_household
260,2024-01-01 11:45:00,14-9,269,1p_household
260,2024-01-01 11:45:00,14-2,265,1p_household
260,2024-01-01 11:45:00,14-3,260,1p_household
400,2024-01-01 11:45:00,14-7,416,2p_household
280,2024-01-01 11:45:00,10-6,271,1p_household
440,2024-01-01 11:45:00,10-0,427,2p_household
440,2024-01-01 11:45:00,10-5,441,2p_household
440,2024-01-01 11:45:00,10-3,438,2p_household
260,2024-01-01 11:45:00,10-4,258,1p_household
260,2024-01-01 11:45:00,10-8,259,1p_household
260,2024-01-01 11:45:00,10-9,252,1p_household
600,2024-01-01 11:45:00,10-2,616,3p_household
600,2024-01-01 11:45:00,10-1,603,3p_household
400,2024-01-01 11:45:00,10-7,411,2p_household
440,2024-01-01 11:45:00,0-1,438,2p_household
440,2024-01-01 11:45:00,0-2,437,2p_household
260,2024-01-01 11:45:00,0-5,255,1p_household
260,2024-01-01 11:45:00,0-3,268,1p_household
260,2024-01-01 11:45:00,0-4,255,1p_household
260,2024-01-01 11:45:00,0-6,268,1p_household
600,2024-01-01 11:45:00,0-0,609,3p_household
440,2024-01-01 12:00:00,5-7,423,2p_household
440,2024-01-01 12:00:00,5-0,429,2p_household
440,2024-01-01 12:00:00,5-3,421,2p_household
440,2024-01-01 12:00:00,5-5,448,2p_household
640,2024-01-01 12:00:00,5-1,629,3p_household
640,2024-01-01 12:00:00,5-4,645,4p_household
640,2024-01-01 12:00:00,5-6,626,3p_household
260,2024-01-01 12:00:00,5-2,258,1p_household
440,2024-01-01 12:00:00,4-8,442,2p_household
440,2024-01-01 12:00:00,4-5,425,2p_household
440,2024-01-01 12:00:00,4-9,440,2p_household
440,2024-01-01 12:00:00,4-3,452,2p_household
640,2024-01-01 12:00:00,4-1,655,4p_household
640,2024-01-01 12:00:00,4-0,628,3p_household
3840,2024-01-01 12:00:00,4-10,3952,store
260,2024-01-01 12:00:00,4-12,255,1p_household
260,2024-01-01 12:00:00,4-4,262,1p_household
260,2024-01-01 12:00:00,4-11,263,1p_household
260,2024-01-01 12:00:00,4-2,267,1p_household
600,2024-01-01 12:00:00,4-7,616,4p_household
480,2024-01-01 12:00:00,4-6,463,2p_household
280,2024-01-01 12:00:00,14-3,276,1p_household
440,2024-01-01 12:00:00,14-4,421,2p_household
440,2024-01-01 12:00:00,14-7,433,2p_household
440,2024-01-01 12:00:00,14-8,445,2p_household
640,2024-01-01 12:00:00,14-0,639,3p_household
640,2024-01-01 12:00:00,14-5,631,4p_household
640,2024-01-01 12:00:00,14-1,656,4p_household
260,2024-01-01 12:00:00,14-6,258,1p_household
260,2024-01-01 12:00:00,14-9,264,1p_household
260,2024-01-01 12:00:00,14-2,267,1p_household
440,2024-01-01 12:00:00,10-5,423,2p_household
440,2024-01-01 12:00:00,10-3,426,2p_household
440,2024-01-01 12:00:00,10-7,433,2p_household
640,2024-01-01 12:00:00,10-1,630,3p_household
260,2024-01-01 12:00:00,10-6,260,1p_household
260,2024-01-01 12:00:00,10-4,260,1p_household
260,2024-01-01 12:00:00,10-8,264,1p_household
260,2024-01-01 12:00:00,10-9,259,1p_household
600,2024-01-01 12:00:00,10-2,615,3p_household
480,2024-01-01 12:00:00,10-0,463,2p_household
440,2024-01-01 12:00:00,0-2,456,2p_household
280,2024-01-01 12:00:00,0-3,277,1p_household
280,2024-01-01 12:00:00,0-5,272,1p_household
260,2024-01-01 12:00:00,0-4,259,1p_household
260,2024-01-01 12:00:00,0-6,263,1p_household
640,2024-01-01 12:00:00,0-0,646,3p_household
480,2024-01-01 12:00:00,0-1,460,2p_household
440,2024-01-01 12:15:00,5-5,451,2p_household
640,2024-01-01 12:15:00,5-6,643,3p_household
480,2024-01-01 12:15:00,5-0,465,2p_household
480,2024-01-01 12:15:00,5-3,462,2p_household
480,2024-01-01 12:15:00,5-7,467,2p_household
680,2024-01-01 12:15:00,5-1,680,3p_household
680,2024-01-01 12:15:00,5-4,694,4p_household
280,2024-01-01 12:15:00,5-2,273,1p_household
440,2024-01-01 12:15:00,4-6,441,2p_household
440,2024-01-01 12:15:00,4-5,437,2p_household
440,2024-01-01 12:15:00,4-9,448,2p_household
440,2024-01-01 12:15:00,4-3,443,2p_household
640,2024-01-01 12:15:00,4-0,653,3p_household
3840,2024-01-01 12:15:00,4-10,3902,store
260,2024-01-01 12:15:00,4-2,264,1p_household
480,2024-01-01 12:15:00,4-8,463,2p_household
680,2024-01-01 12:15:00,4-1,686,4p_household
680,2024-01-01 12:15:00,4-7,690,4p_household
280,2024-01-01 12:15:00,4-4,272,1p_household
280,2024-01-01 12:15:00,4-11,275,1p_household
280,2024-01-01 12:15:00,4-12,276,1p_household
280,2024-01-01 12:15:00,14-3,283,1p_household
280,2024-01-01 12:15:00,14-2,275,1p_household
280,2024-01-01 12:15:00,14-6,277,1p_household
280,2024-01-01 12:15:00,14-9,277,1p_household
440,2024-01-01 12:15:00,14-4,443,2p_household
640,2024-01-01 12:15:00,14-0,643,3p_household
640,2024-01-01 12:15:00,14-1,636,4p_household
680,2024-01-01 12:15:00,14-5,694,4p_household
480,2024-01-01 12:15:00,14-7,467,2p_household
480,2024-01-01 12:15:00,14-8,475,2p_household
280,2024-01-01 12:15:00,10-6,271,1p_household
280,2024-01-01 12:15:00,10-8,286,1p_household
440,2024-01-01 12:15:00,10-5,442,2p_household
440,2024-01-01 12:15:00,10-3,458,2p_household
440,2024-01-01 12:15:00,10-7,443,2p_household
640,2024-01-01 12:15:00,10-2,646,3p_household
260,2024-01-01 12:15:00,10-4,266,1p_household
260,2024-01-01 12:15:00,10-9,265,1p_household
480,2024-01-01 12:15:00,10-0,477,2p_household
680,2024-01-01 12:15:00,10-1,686,3p_household
440,2024-01-01 12:15:00,0-2,439,2p_household
280,2024-01-01 12:15:00,0-3,278,1p_household
280,2024-01-01 12:15:00,0-5,286,1p_household
260,2024-01-01 12:15:00,0-4,269,1p_household
260,2024-01-01 12:15:00,0-6,264,1p_household
480,2024-01-01 12:15:00,0-1,472,2p_household
680,2024-01-01 12:15:00,0-0,680,3p_household
480,2024-01-01 12:30:00,5-0,481,2p_household
480,2024-01-01 12:30:00,5-3,490,2p_household
480,2024-01-01 12:30:00,5-7,491,2p_household
480,2024-01-01 12:30:00,5-5,461,2p_household
680,2024-01-01 12:30:00,5-4,667,4p_household
680,2024-01-01 12:30:00,5-6,662,3p_household
720,2024-01-01 12:30:00,5-1,716,3p_household
300,2024-01-01 12:30:00,5-2,297,1p_household
480,2024-01-01 12:30:00,4-6,464,2p_household
480,2024-01-01 12:30:00,4-8,490,2p_household
480,2024-01-01 12:30:00,4-3,467,2p_household
480,2024-01-01 12:30:00,4-5,464,2p_household
480,2024-01-01 12:30:00,4-9,481,2p_household
680,2024-01-01 12:30:00,4-7,676,4p_household
680,2024-01-01 12:30:00,4-0,679,3p_household
280,2024-01-01 12:30:00,4-4,272,1p_household
280,2024-01-01 12:30:00,4-11,284,1p_household
280,2024-01-01 12:30:00,4-12,274,1p_household
720,2024-01-01 12:30:00,4-1,711,4p_household
300,2024-01-01 12:30:00,4-2,296,1p_household
3520,2024-01-01 12:30:00,4-10,3666,store
280,2024-01-01 12:30:00,14-2,274,1p_household
280,2024-01-01 12:30:00,14-6,287,1p_household
280,2024-01-01 12:30:00,14-9,289,1p_household
640,2024-01-01 12:30:00,14-5,654,4p_household
640,2024-01-01 12:30:00,14-1,659,4p_household
680,2024-01-01 12:30:00,14-0,667,3p_household
480,2024-01-01 12:30:00,14-7,483,2p_household
480,2024-01-01 12:30:00,14-8,490,2p_household
480,2024-01-01 12:30:00,14-4,473,2p_household
300,2024-01-01 12:30:00,14-3,295,1p_household
280,2024-01-01 12:30:00,10-6,283,1p_household
280,2024-01-01 12:30:00,10-9,277,1p_household
440,2024-01-01 12:30:00,10-0,456,2p_household
480,2024-01-01 12:30:00,10-3,487,2p_household
480,2024-01-01 12:30:00,10-5,481,2p_household
480,2024-01-01 12:30:00,10-7,484,2p_household
680,2024-01-01 12:30:00,10-1,669,3p_household
680,2024-01-01 12:30:00,10-2,696,3p_household
300,2024-01-01 12:30:00,10-4,292,1p_household
300,2024-01-01 12:30:00,10-8,299,1p_household
440,2024-01-01 12:30:00,0-2,452,2p_household
280,2024-01-01 12:30:00,0-3,289,1p_household
280,2024-01-01 12:30:00,0-5,278,1p_household
280,2024-01-01 12:30:00,0-4,278,1p_household
280,2024-01-01 12:30:00,0-6,282,1p_household
480,2024-01-01 12:30:00,0-1,472,2p_household
680,2024-01-01 12:30:00,0-0,673,3p_household
480,2024-01-01 12:45:00,5-0,478,2p_household
480,2024-01-01 12:45:00,5-3,467,2p_household
480,2024-01-01 12:45:00,5-7,486,2p_household
680,2024-01-01 12:45:00,5-1,678,3p_household
680,2024-01-01 12:45:00,5-6,693,3p_household
720,2024-01-01 12:45:00,5-4,718,4p_household
300,2024-01-01 12:45:00,5-2,290,1p_household
520,2024-01-01 12:45:00,5-5,504,2p_household
3840,2024-01-01 12:45:00,4-10,3685,store
480,2024-01-01 12:45:00,4-6,464,2p_household
480,2024-01-01 12:45:00,4-8,481,2p_household
480,2024-01-01 12:45:00,4-5,488,2p_household
480,2024-01-01 12:45:00,4-9,483,2p_household
680,2024-01-01 12:45:00,4-7,690,4p_household
280,2024-01-01 12:45:00,4-4,286,1p_household
280,2024-01-01 12:45:00,4-2,288,1p_household
720,2024-01-01 12:45:00,4-1,726,4p_household
720,2024-01-01 12:45:00,4-0,733,3p_household
300,2024-01-01 12:45:00,4-11,295,1p_household
300,2024-01-01 12:45:00,4-12,300,1p_household
520,2024-01-01 12:45:00,4-3,502,2p_household
280,2024-01-01 12:45:00,14-2,282,1p_household
680,2024-01-01 12:45:00,14-1,689,4p_household
480,2024-01-01 12:45:00,14-8,470,2p_household
480,2024-01-01 12:45:00,14-4,473,2p_household
300,2024-01-01 12:45:00,14-3,297,1p_household
300,2024-01-01 12:45:00,14-6,297,1p_household
300,2024-01-01 12:45:00,14-9,299,1p_household
720,2024-01-01 12:45:00,14-0,709,3p_household
720,2024-01-01 12:45:00,14-5,708,4p_household
520,2024-01-01 12:45:00,14-7,502,2p_household
280,2024-01-01 12:45:00,10-6,289,1p_household
280,2024-01-01 12:45:00,10-8,284,1p_household
280,2024-01-01 12:45:00,10-4,280,1p_household
480,2024-01-01 12:45:00,10-0,476,2p_household
480,2024-01-01 12:45:00,10-3,490,2p_household
480,2024-01-01 12:45:00,10-5,464,2p_household
300,2024-01-01 12:45:00,10-9,306,1p_household
720,2024-01-01 12:45:00,10-1,719,3p_household
720,2024-01-01 12:45:00,10-2,707,3p_household
520,2024-01-01 12:45:00,10-7,502,2p_household
480,2024-01-01 12:45:00,0-1,486,2p_household
480,2024-01-01 12:45:00,0-2,464,2p_household
720,2024-01-01 12:45:00,0-0,734,3p_household
300,2024-01-01 12:45:00,0-3,290,1p_household
300,2024-01-01 12:45:00,0-4,295,1p_household
300,2024-01-01 12:45:00,0-5,290,1p_household
300,2024-01-01 12:45:00,0-6,300,1p_household
480,2024-01-01 13:00:00,5-7,486,2p_household
480,2024-01-01 13:00:00,5-5,486,2p_household
720,2024-01-01 13:00:00,5-1,720,3p_household
720,2024-01-01 13:00:00,5-4,711,4p_household
720,2024-01-01 13:00:00,5-6,738,3p_household
300,2024-01-01 13:00:00,5-2,292,1p_household
520,2024-01-01 13:00:00,5-0,508,2p_household
520,2024-01-01 13:00:00,5-3,505,2p_household
480,2024-01-01 13:00:00,4-6,490,2p_household
480,2024-01-01 13:00:00,4-8,482,2p_household
480,2024-01-01 13:00:00,4-3,472,2p_household
480,2024-01-01 13:00:00,4-5,476,2p_household
480,2024-01-01 13:00:00,4-9,471,2p_household
680,2024-01-01 13:00:00,4-7,686,4p_household
720,2024-01-01 13:00:00,4-1,716,4p_household
720,2024-01-01 13:00:00,4-0,705,3p_household
300,2024-01-01 13:00:00,4-2,305,1p_household
300,2024-01-01 13:00:00,4-12,307,1p_household
300,2024-01-01 13:00:00,4-4,291,1p_household
3520,2024-01-01 13:00:00,4-10,3519,store
320,2024-01-01 13:00:00,4-11,311,1p_household
280,2024-01-01 13:00:00,14-3,283,1p_household
280,2024-01-01 13:00:00,14-9,287,1p_household
480,2024-01-01 13:00:00,14-7,498,2p_household
480,2024-01-01 13:00:00,14-4,479,2p_household
300,2024-01-01 13:00:00,14-6,302,1p_household
300,2024-01-01 13:00:00,14-2,293,1p_household
720,2024-01-01 13:00:00,14-0,701,3p_household
720,2024-01-01 13:00:00,14-5,715,4p_household
720,2024-01-01 13:00:00,14-1,716,4p_household
520,2024-01-01 13:00:00,14-8,508,2p_household
280,2024-01-01 13:00:00,10-6,288,1p_household
480,2024-01-01 13:00:00,10-0,470,2p_household
480,2024-01-01 13:00:00,10-3,469,2p_household
480,2024-01-01 13:00:00,10-5,491,2p_household
480,2024-01-01 13:00:00,10-7,482,2p_household
300,2024-01-01 13:00:00,10-4,294,1p_household
300,2024-01-01 13:00:00,10-8,305,1p_household
300,2024-01-01 13:00:00,10-9,294,1p_household
720,2024-01-01 13:00:00,10-2,737,3p_household
760,2024-01-01 13:00:00,10-1,743,3p_household
280,2024-01-01 13:00:00,0-3,287,1p_household
280,2024-01-01 13:00:00,0-4,286,1p_household
480,2024-01-01 13:00:00,0-1,491,2p_household
720,2024-01-01 13:00:00,0-0,721,3p_household
300,2024-01-01 13:00:00,0-5,297,1p_household
300,2024-01-01 13:00:00,0-6,298,1p_household
520,2024-01-01 13:00:00,0-2,510,2p_household
480,2024-01-01 13:15:00,5-0,484,2p_household
480,2024-01-01 13:15:00,5-3,489,2p_household
480,2024-01-01 13:15:00,5-7,477,2p_household
680,2024-01-01 13:15:00,5-4,695,4p_household
720,2024-01-01 13:15:00,5-1,738,3p_household
720,2024-01-01 13:15:00,5-6,733,3p_household
300,2024-01-01 13:15:00,5-2,294,1p_household
520,2024-01-01 13:15:00,5-5,510,2p_household
480,2024-01-01 13:15:00,4-6,490,2p_household
480,2024-01-01 13:15:00,4-8,472,2p_household
480,2024-01-01 13:15:00,4-3,493,2p_household
480,2024-01-01 13:15:00,4-5,488,2p_household
480,2024-01-01 13:15:00,4-9,465,2p_household
680,2024-01-01 13:15:00,4-1,681,4p_household
680,2024-01-01 13:15:00,4-0,687,3p_household
280,2024-01-01 13:15:00,4-2,283,1p_household
720,2024-01-01 13:15:00,4-7,700,4p_household
300,2024-01-01 13:15:00,4-11,299,1p_household
300,2024-01-01 13:15:00,4-12,309,1p_household
300,2024-01-01 13:15:00,4-4,300,1p_household
3040,2024-01-01 13:15:00,4-10,3097,store
280,2024-01-01 13:15:00,14-2,284,1p_household
680,2024-01-01 13:15:00,14-5,689,4p_household
480,2024-01-01 13:15:00,14-7,494,2p_household
480,2024-01-01 13:15:00,14-8,470,2p_household
480,2024-01-01 13:15:00,14-4,494,2p_household
300,2024-01-01 13:15:00,14-3,301,1p_household
300,2024-01-01 13:15:00,14-6,300,1p_household
300,2024-01-01 13:15:00,14-9,300,1p_household
720,2024-01-01 13:15:00,14-0,721,3p_household
720,2024-01-01 13:15:00,14-1,724,4p_household
280,2024-01-01 13:15:00,10-4,283,1p_household
480,2024-01-01 13:15:00,10-0,486,2p_household
480,2024-01-01 13:15:00,10-5,471,2p_household
480,2024-01-01 13:15:00,10-7,493,2p_household
680,2024-01-01 13:15:00,10-1,689,3p_household
680,2024-01-01 13:15:00,10-2,696,3p_household
300,2024-01-01 13:15:00,10-8,291,1p_household
300,2024-01-01 13:15:00,10-9,304,1p_household
300,2024-01-01 13:15:00,10-6,300,1p_household
520,2024-01-01 13:15:00,10-3,502,2p_household
280,2024-01-01 13:15:00,0-6,289,1p_household
480,2024-01-01 13:15:00,0-2,469,2p_household
720,2024-01-01 13:15:00,0-0,727,3p_household
300,2024-01-01 13:15:00,0-3,298,1p_household
300,2024-01-01 13:15:00,0-4,296,1p_household
300,2024-01-01 13:15:00,0-5,302,1p_household
520,2024-01-01 13:15:00,0-1,501,2p_household
480,2024-01-01 13:30:00,5-0,491,2p_household
480,2024-01-01 13:30:00,5-3,498,2p_household
480,2024-01-01 13:30:00,5-7,484,2p_household
480,2024-01-01 13:30:00,5-5,492,2p_household
680,2024-01-01 13:30:00,5-1,668,3p_household
680,2024-01-01 13:30:00,5-6,699,3p_household
280,2024-01-01 13:30:00,5-2,289,1p_household
720,2024-01-01 13:30:00,5-4,703,4p_household
440,2024-01-01 13:30:00,4-5,459,2p_household
480,2024-01-01 13:30:00,4-6,465,2p_household
480,2024-01-01 13:30:00,4-8,499,2p_household
480,2024-01-01 13:30:00,4-3,472,2p_household
480,2024-01-01 13:30:00,4-9,473,2p_household
680,2024-01-01 13:30:00,4-1,670,4p_household
280,2024-01-01 13:30:00,4-11,280,1p_household
720,2024-01-01 13:30:00,4-0,728,3p_household
720,2024-01-01 13:30:00,4-7,730,4p_household
300,2024-01-01 13:30:00,4-2,298,1p_household
300,2024-01-01 13:30:00,4-12,298,1p_household
300,2024-01-01 13:30:00,4-4,293,1p_household
3040,2024-01-01 13:30:00,4-10,3031,store
280,2024-01-01 13:30:00,14-3,288,1p_household
280,2024-01-01 13:30:00,14-2,288,1p_household
680,2024-01-01 13:30:00,14-5,694,4p_household
480,2024-01-01 13:30:00,14-7,478,2p_household
480,2024-01-01 13:30:00,14-8,497,2p_household
480,2024-01-01 13:30:00,14-4,487,2p_household
300,2024-01-01 13:30:00,14-6,300,1p_household
300,2024-01-01 13:30:00,14-9,300,1p_household
720,2024-01-01 13:30:00,14-0,726,3p_household
720,2024-01-01 13:30:00,14-1,700,4p_household
280,2024-01-01 13:30:00,10-8,278,1p_household
480,2024-01-01 13:30:00,10-0,477,2p_household
480,2024-01-01 13:30:00,10-3,474,2p_household
480,2024-01-01 13:30:00,10-5,491,2p_household
480,2024-01-01 13:30:00,10-7,465,2p_household
680,2024-01-01 13:30:00,10-2,666,3p_household
300,2024-01-01 13:30:00,10-4,291,1p_household
300,2024-01-01 13:30:00,10-9,299,1p_household
300,2024-01-01 13:30:00,10-6,303,1p_household
720,2024-01-01 13:30:00,10-1,713,3p_household
280,2024-01-01 13:30:00,0-4,289,1p_household
280,2024-01-01 13:30:00,0-6,286,1p_household
480,2024-01-01 13:30:00,0-1,486,2p_household
720,2024-01-01 13:30:00,0-0,705,3p_household
300,2024-01-01 13:30:00,0-3,296,1p_household
300,2024-01-01 13:30:00,0-5,294,1p_household
520,2024-01-01 13:30:00,0-2,501,2p_household
440,2024-01-01 13:45:00,5-3,455,2p_household
440,2024-01-01 13:45:00,5-5,458,2p_household
640,2024-01-01 13:45:00,5-1,655,3p_household
480,2024-01-01 13:45:00,5-0,473,2p_household
480,2024-01-01 13:45:00,5-7,462,2p_household
680,2024-01-01 13:45:00,5-4,694,4p_household
680,2024-01-01 13:45:00,5-6,694,3p_household
280,2024-01-01 13:45:00,5-2,275,1p_household
440,2024-01-01 13:45:00,4-6,454,2p_household
440,2024-01-01 13:45:00,4-8,450,2p_household
480,2024-01-01 13:45:00,4-3,467,2p_household
480,2024-01-01 13:45:00,4-5,487,2p_household
480,2024-01-01 13:45:00,4-9,488,2p_household
680,2024-01-01 13:45:00,4-1,697,4p_household
680,2024-01-01 13:45:00,4-7,671,4p_household
680,2024-01-01 13:45:00,4-0,670,3p_household
280,2024-01-01 13:45:00,4-4,270,1p_household
280,2024-01-01 13:45:00,4-11,276,1p_household
280,2024-01-01 13:45:00,4-2,286,1p_household
300,2024-01-01 13:45:00,4-12,295,1p_household
2720,2024-01-01 13:45:00,4-10,2702,store
280,2024-01-01 13:45:00,14-2,286,1p_household
440,2024-01-01 13:45:00,14-7,459,2p_household
440,2024-01-01 13:45:00,14-8,455,2p_household
640,2024-01-01 13:45:00,14-0,658,3p_household
640,2024-01-01 13:45:00,14-1,654,4p_household
480,2024-01-01 13:45:00,14-4,468,2p_household
300,2024-01-01 13:45:00,14-3,294,1p_household
300,2024-01-01 13:45:00,14-6,291,1p_household
300,2024-01-01 13:45:00,14-9,291,1p_household
720,2024-01-01 13:45:00,14-5,704,4p_household
280,2024-01-01 13:45:00,10-6,287,1p_household
280,2024-01-01 13:45:00,10-8,279,1p_household
280,2024-01-01 13:45:00,10-4,279,1p_household
640,2024-01-01 13:45:00,10-2,657,3p_household
480,2024-01-01 13:45:00,10-0,463,2p_household
480,2024-01-01 13:45:00,10-3,488,2p_household
480,2024-01-01 13:45:00,10-5,484,2p_household
480,2024-01-01 13:45:00,10-7,488,2p_household
300,2024-01-01 13:45:00,10-9,294,1p_household
720,2024-01-01 13:45:00,10-1,701,3p_household
440,2024-01-01 13:45:00,0-1,448,2p_household
280,2024-01-01 13:45:00,0-3,284,1p_household
280,2024-01-01 13:45:00,0-4,274,1p_household
280,2024-01-01 13:45:00,0-6,280,1p_household
480,2024-01-01 13:45:00,0-2,483,2p_household
680,2024-01-01 13:45:00,0-0,669,3p_household
300,2024-01-01 13:45:00,0-5,294,1p_household
440,2024-01-01 14:00:00,5-7,438,2p_household
640,2024-01-01 14:00:00,5-1,659,3p_household
640,2024-01-01 14:00:00,5-4,655,4p_household
640,2024-01-01 14:00:00,5-6,629,3p_household
480,2024-01-01 14:00:00,5-0,472,2p_household
480,2024-01-01 14:00:00,5-3,470,2p_household
480,2024-01-01 14:00:00,5-5,469,2p_household
280,2024-01-01 14:00:00,5-2,286,1p_household
440,2024-01-01 14:00:00,4-6,447,2p_household
440,2024-01-01 14:00:00,4-8,441,2p_household
440,2024-01-01 14:00:00,4-5,447,2p_household
440,2024-01-01 14:00:00,4-9,438,2p_household
640,2024-01-01 14:00:00,4-1,659,4p_household
640,2024-01-01 14:00:00,4-0,635,3p_household
640,2024-01-01 14:00:00,4-7,639,4p_household
480,2024-01-01 14:00:00,4-3,461,2p_household
280,2024-01-01 14:00:00,4-4,287,1p_household
280,2024-01-01 14:00:00,4-11,281,1p_household
280,2024-01-01 14:00:00,4-12,275,1p_household
280,2024-01-01 14:00:00,4-2,276,1p_household
2720,2024-01-01 14:00:00,4-10,2750,store
280,2024-01-01 14:00:00,14-3,276,1p_household
280,2024-01-01 14:00:00,14-6,270,1p_household
280,2024-01-01 14:00:00,14-9,280,1p_household
440,2024-01-01 14:00:00,14-4,451,2p_household
640,2024-01-01 14:00:00,14-5,631,4p_household
640,2024-01-01 14:00:00,14-1,640,4p_household
260,2024-01-01 14:00:00,14-2,265,1p_household
680,2024-01-01 14:00:00,14-0,660,3p_household
480,2024-01-01 14:00:00,14-7,467,2p_household
480,2024-01-01 14:00:00,14-8,467,2p_household
280,2024-01-01 14:00:00,10-9,272,1p_household
440,2024-01-01 14:00:00,10-5,432,2p_household
440,2024-01-01 14:00:00,10-3,449,2p_household
260,2024-01-01 14:00:00,10-6,261,1p_household
260,2024-01-01 14:00:00,10-4,261,1p_household
260,2024-01-01 14:00:00,10-8,263,1p_household
480,2024-01-01 14:00:00,10-0,463,2p_household
480,2024-01-01 14:00:00,10-7,473,2p_household
680,2024-01-01 14:00:00,10-1,660,3p_household
680,2024-01-01 14:00:00,10-2,685,3p_household
440,2024-01-01 14:00:00,0-2,433,2p_household
280,2024-01-01 14:00:00,0-5,285,1p_household
260,2024-01-01 14:00:00,0-4,265,1p_household
260,2024-01-01 14:00:00,0-6,268,1p_household
260,2024-01-01 14:00:00,0-3,261,1p_household
640,2024-01-01 14:00:00,0-0,639,3p_household
480,2024-01-01 14:00:00,0-1,460,2p_household
440,2024-01-01 14:15:00,5-3,420,2p_household
440,2024-01-01 14:15:00,5-5,431,2p_household
440,2024-01-01 14:15:00,5-0,450,2p_household
640,2024-01-01 14:15:00,5-4,647,4p_household
640,2024-01-01 14:15:00,5-6,623,3p_household
680,2024-01-01 14:15:00,5-1,662,3p_household
260,2024-01-01 14:15:00,5-2,263,1p_household
400,2024-01-01 14:15:00,5-7,419,2p_household
440,2024-01-01 14:15:00,4-8,452,2p_household
440,2024-01-01 14:15:00,4-5,448,2p_household
440,2024-01-01 14:15:00,4-9,442,2p_household
440,2024-01-01 14:15:00,4-3,442,2p_household
640,2024-01-01 14:15:00,4-1,624,4p_household
640,2024-01-01 14:15:00,4-0,620,3p_household
640,2024-01-01 14:15:00,4-7,628,4p_household
260,2024-01-01 14:15:00,4-2,266,1p_household
280,2024-01-01 14:15:00,4-4,274,1p_household
280,2024-01-01 14:15:00,4-11,278,1p_household
280,2024-01-01 14:15:00,4-12,277,1p_household
2720,2024-01-01 14:15:00,4-10,2654,store
400,2024-01-01 14:15:00,4-6,419,2p_household
