1704071700.0	0-3	220
1704071700.0	0-4	200
1704071700.0	0-5	90
1704071700.0	0-6	90
1704071700.0	13-0	220
1704071700.0	13-1	90
1704071700.0	13-2	220
1704071700.0	13-3	150
1704071700.0	13-4	90
1704071700.0	13-5	150
1704071700.0	13-6	220
1704071700.0	13-7	220
1704071700.0	13-8	150
1704071700.0	2-0	220
1704071700.0	2-1	220
1704071700.0	2-2	85
1704071700.0	2-3	200
1704071700.0	2-4	85
1704071700.0	2-5	85
1704071700.0	2-6	90
1704071700.0	2-7	220
1704072600.0	7-0	90
1704072600.0	7-1	85
1704072600.0	7-2	200
1704072600.0	7-3	85
1704072600.0	7-4	150
1704072600.0	7-5	200
1704072600.0	7-6	140
1704072600.0	8-0	85
1704072600.0	8-1	140
1704072600.0	8-2	85
1704072600.0	8-3	90
1704072600.0	8-4	85
1704072600.0	8-5	220
1704072600.0	8-6	200
1704072600.0	8-7	220
1704072600.0	8-8	200
1704072600.0	8-9	85
1704072600.0	8-10	150
1704072600.0	0-0	85
1704072600.0	0-1	220
1704072600.0	0-2	200
1704072600.0	0-3	220
1704072600.0	0-4	200
1704072600.0	0-5	85
1704072600.0	0-6	85
1704072600.0	13-0	220
1704072600.0	13-1	90
1704072600.0	13-2	220
1704072600.0	13-3	140
1704072600.0	13-4	90
1704072600.0	13-5	150
1704072600.0	13-6	220
1704072600.0	13-7	200
1704072600.0	13-8	150
1704072600.0	2-0	220
1704072600.0	2-1	220
1704072600.0	2-2	90
1704072600.0	2-3	200
1704072600.0	2-4	90
1704072600.0	2-5	85
1704072600.0	2-6	90
1704072600.0	2-7	220
1704073500.0	7-0	80
1704073500.0	7-1	85
1704073500.0	7-2	200
1704073500.0	7-3	90
1704073500.0	7-4	140
1704073500.0	7-5	200
1704073500.0	7-6	140
1704073500.0	8-0	85
1704073500.0	8-1	140
1704073500.0	8-2	85
1704073500.0	8-3	85
1704073500.0	8-4	90
1704073500.0	8-5	220
1704073500.0	8-6	200
1704073500.0	8-7	200
1704073500.0	8-8	200
1704073500.0	8-9	85
1704073500.0	8-10	140
1704073500.0	0-0	90
1704073500.0	0-1	220
1704073500.0	0-2	220
1704073500.0	0-3	220
1704073500.0	0-4	200
1704073500.0	0-5	90
1704073500.0	0-6	90
1704073500.0	13-0	200
1704073500.0	13-1	85
1704073500.0	13-2	220
1704073500.0	13-3	140
1704073500.0	13-4	90
1704073500.0	13-5	150
1704073500.0	13-6	200
1704073500.0	13-7	220
1704073500.0	13-8	140
1704073500.0	2-0	220
1704073500.0	2-1	200
1704073500.0	2-2	85
1704073500.0	2-3	200
1704073500.0	2-4	85
1704073500.0	2-5	85
1704073500.0	2-6	85
1704073500.0	2-7	200
1704074400.0	7-0	90
1704074400.0	7-1	80
1704074400.0	7-2	220
1704074400.0	7-3	90
1704074400.0	7-4	140
1704074400.0	7-5	220
1704074400.0	7-6	140
1704074400.0	8-0	90
1704074400.0	8-1	140
1704074400.0	8-2	85
1704074400.0	8-3	85
1704074400.0	8-4	85
1704074400.0	8-5	200
1704074400.0	8-6	220
1704074400.0	8-7	220
1704074400.0	8-8	200
1704074400.0	8-9	85
1704074400.0	8-10	140
1704074400.0	0-0	85
1704074400.0	0-1	220
1704074400.0	0-2	200
1704074400.0	0-3	220
1704074400.0	0-4	200
1704074400.0	0-5	85
1704074400.0	0-6	85
1704074400.0	13-0	200
1704074400.0	13-1	85
1704074400.0	13-2	200
1704074400.0	13-3	140
1704074400.0	13-4	85
1704074400.0	13-5	150
1704074400.0	13-6	200
1704074400.0	13-7	220
1704074400.0	13-8	150
1704074400.0	2-0	200
1704074400.0	2-1	200
1704074400.0	2-2	85
1704074400.0	2-3	200
1704074400.0	2-4	85
1704074400.0	2-5	90
1704074400.0	2-6	85
1704074400.0	2-7	200
1704075300.0	7-0	80
1704075300.0	7-1	80
1704075300.0	7-2	200
1704075300.0	7-3	85
1704075300.0	7-4	140
1704075300.0	7-5	200
1704075300.0	7-6	140
1704075300.0	8-0	85
1704075300.0	8-1	150
1704075300.0	8-2	85
1704075300.0	8-3	85
1704075300.0	8-4	85
1704075300.0	8-5	200
1704075300.0	8-6	200
1704075300.0	8-7	200
1704075300.0	8-8	200
1704075300.0	8-9	85
1704075300.0	8-10	140
1704075300.0	0-0	85
1704075300.0	0-1	220
1704075300.0	0-2	200
1704075300.0	0-3	200
1704075300.0	0-4	200
1704075300.0	0-5	85
1704075300.0	0-6	85
1704075300.0	13-0	200
1704075300.0	13-1	80
1704075300.0	13-2	200
1704075300.0	13-3	140
1704075300.0	13-4	85
1704075300.0	13-5	150
1704075300.0	13-6	220
1704075300.0	13-7	200
1704075300.0	13-8	140
1704075300.0	2-0	200
1704075300.0	2-1	220
1704075300.0	2-2	85
1704075300.0	2-3	200
1704075300.0	2-4	80
1704075300.0	2-5	80
1704075300.0	2-6	80
1704075300.0	2-7	220
1704076200.0	7-0	80
1704076200.0	7-1	85
1704076200.0	7-2	200
1704076200.0	7-3	80
1704076200.0	7-4	140
1704076200.0	7-5	200
1704076200.0	7-6	140
1704076200.0	8-0	90
1704076200.0	8-1	140
1704076200.0	8-2	90
1704076200.0	8-3	90
1704076200.0	8-4	90
1704076200.0	8-5	200
1704076200.0	8-6	200
1704076200.0	8-7	220
1704076200.0	8-8	190
1704076200.0	8-9	80
1704076200.0	8-10	130
1704076200.0	0-0	90
1704076200.0	0-1	200
1704076200.0	0-2	200
1704076200.0	0-3	200
1704076200.0	0-4	200
1704076200.0	0-5	80
1704076200.0	0-6	90
1704076200.0	13-0	220
1704076200.0	13-1	85
1704076200.0	13-2	200
1704076200.0	13-3	130
1704076200.0	13-4	85
1704076200.0	13-5	140
1704076200.0	13-6	200
1704076200.0	13-7	200
1704076200.0	13-8	140
1704076200.0	2-0	200
1704076200.0	2-1	220
1704076200.0	2-2	80
1704076200.0	2-3	200
1704076200.0	2-4	90
1704076200.0	2-5	85
1704076200.0	2-6	85
1704076200.0	2-7	200
1704077100.0	7-0	85
1704077100.0	7-1	80
1704077100.0	7-2	200
1704077100.0	7-3	90
1704077100.0	7-4	130
1704077100.0	7-5	200
1704077100.0	7-6	140
1704077100.0	8-0	80
1704077100.0	8-1	130
1704077100.0	8-2	85
1704077100.0	8-3	80
1704077100.0	8-4	90
1704077100.0	8-5	200
1704077100.0	8-6	200
1704077100.0	8-7	200
1704077100.0	8-8	200
1704077100.0	8-9	85
1704077100.0	8-10	140
1704077100.0	0-0	80
1704077100.0	0-1	200
1704077100.0	0-2	200
1704077100.0	0-3	200
1704077100.0	0-4	200
1704077100.0	0-5	80
1704077100.0	0-6	80
1704077100.0	13-0	220
1704077100.0	13-1	85
1704077100.0	13-2	200
1704077100.0	13-3	130
1704077100.0	13-4	90
1704077100.0	13-5	150
1704077100.0	13-6	200
1704077100.0	13-7	200
1704077100.0	13-8	150
1704077100.0	2-0	200
1704077100.0	2-1	200
1704077100.0	2-2	80
1704077100.0	2-3	200
1704077100.0	2-4	85
1704077100.0	2-5	85
1704077100.0	2-6	85
1704077100.0	2-7	200
1704078000.0	7-0	85
1704078000.0	7-1	85
1704078000.0	7-2	200
1704078000.0	7-3	85
1704078000.0	7-4	140
1704078000.0	7-5	200
1704078000.0	7-6	140
1704078000.0	8-0	90
1704078000.0	8-1	130
1704078000.0	8-2	80
1704078000.0	8-3	80
1704078000.0	8-4	90
1704078000.0	8-5	200
1704078000.0	8-6	200
1704078000.0	8-7	200
1704078000.0	8-8	220
1704078000.0	8-9	85
1704078000.0	8-10	130
1704078000.0	0-0	80
1704078000.0	0-1	200
1704078000.0	0-2	200
1704078000.0	0-3	200
1704078000.0	0-4	200
1704078000.0	0-5	85
1704078000.0	0-6	85
1704078000.0	13-0	220
1704078000.0	13-1	80
1704078000.0	13-2	200
1704078000.0	13-3	130
1704078000.0	13-4	85
1704078000.0	13-5	130
1704078000.0	13-6	220
1704078000.0	13-7	200
1704078000.0	13-8	150
1704078000.0	2-0	200
1704078000.0	2-1	220
1704078000.0	2-2	85
1704078000.0	2-3	190
1704078000.0	2-4	85
1704078000.0	2-5	85
1704078000.0	2-6	85
1704078000.0	2-7	200
