1704069000.0	13-0	100
1704069000.0	13-1	220
1704069000.0	13-2	160
1704069000.0	13-3	100
1704069000.0	13-4	95
1704069000.0	13-5	100
1704069000.0	13-6	100
1704069000.0	13-7	150
1704069000.0	13-8	160
1704069000.0	13-9	95
1704069900.0	2-0	220
1704069900.0	2-1	150
1704069900.0	2-2	95
1704069900.0	2-3	95
1704069900.0	2-4	90
1704069900.0	2-5	150
1704069900.0	2-6	90
1704069900.0	2-7	220
1704069900.0	2-8	95
1704069900.0	10-0	90
1704069900.0	10-1	220
1704069900.0	10-2	90
1704069900.0	10-3	90
1704069900.0	10-4	95
1704069900.0	10-5	90
1704069900.0	10-6	95
1704069900.0	10-7	95
1704069900.0	10-8	220
1704069900.0	10-9	150
1704069900.0	5-0	150
1704069900.0	5-1	240
1704069900.0	5-2	160
1704069900.0	5-3	90
1704069900.0	5-4	150
1704069900.0	5-5	90
1704069900.0	5-6	90
1704069900.0	1-0	240
1704069900.0	1-1	90
1704069900.0	1-2	160
1704069900.0	1-3	95
1704069900.0	1-4	90
1704069900.0	1-5	95
1704069900.0	1-6	240
1704069900.0	1-7	90
1704069900.0	13-0	95
1704069900.0	13-1	220
1704069900.0	13-2	150
1704069900.0	13-3	90
1704069900.0	13-4	90
1704069900.0	13-5	90
1704069900.0	13-6	90
1704069900.0	13-7	150
1704069900.0	13-8	150
1704069900.0	13-9	95
1704070800.0	2-0	220
1704070800.0	2-1	150
1704070800.0	2-2	90
1704070800.0	2-3	85
1704070800.0	2-4	85
1704070800.0	2-5	150
1704070800.0	2-6	90
1704070800.0	2-7	220
1704070800.0	2-8	95
1704070800.0	10-0	85
1704070800.0	10-1	220
1704070800.0	10-2	90
1704070800.0	10-3	90
1704070800.0	10-4	90
1704070800.0	10-5	85
1704070800.0	10-6	95
1704070800.0	10-7	85
1704070800.0	10-8	220
1704070800.0	10-9	150
1704070800.0	5-0	140
1704070800.0	5-1	220
1704070800.0	5-2	150
1704070800.0	5-3	95
1704070800.0	5-4	150
1704070800.0	5-5	90
1704070800.0	5-6	95
1704070800.0	1-0	220
1704070800.0	1-1	90
1704070800.0	1-2	150
1704070800.0	1-3	95
1704070800.0	1-4	85
1704070800.0	1-5	90
1704070800.0	1-6	200
1704070800.0	1-7	90
1704070800.0	13-0	90
1704070800.0	13-1	220
1704070800.0	13-2	150
1704070800.0	13-3	90
1704070800.0	13-4	85
1704070800.0	13-5	90
1704070800.0	13-6	90
1704070800.0	13-7	150
1704070800.0	13-8	150
1704070800.0	13-9	90
1704071700.0	2-0	220
1704071700.0	2-1	150
1704071700.0	2-2	85
1704071700.0	2-3	90
1704071700.0	2-4	90
1704071700.0	2-5	150
1704071700.0	2-6	85
1704071700.0	2-7	220
1704071700.0	2-8	90
1704071700.0	10-0	90
1704071700.0	10-1	200
1704071700.0	10-2	90
1704071700.0	10-3	85
1704071700.0	10-4	90
1704071700.0	10-5	90
1704071700.0	10-6	90
1704071700.0	10-7	90
1704071700.0	10-8	200
1704071700.0	10-9	150
1704071700.0	5-0	140
1704071700.0	5-1	220
1704071700.0	5-2	140
1704071700.0	5-3	90
1704071700.0	5-4	150
1704071700.0	5-5	85
1704071700.0	5-6	90
1704071700.0	1-0	200
1704071700.0	1-1	90
1704071700.0	1-2	150
1704071700.0	1-3	90
1704071700.0	1-4	90
1704071700.0	1-5	90
1704071700.0	1-6	220
1704071700.0	1-7	85
1704071700.0	13-0	85
1704071700.0	13-1	200
1704071700.0	13-2	150
1704071700.0	13-3	90
1704071700.0	13-4	85
1704071700.0	13-5	90
1704071700.0	13-6	85
1704071700.0	13-7	140
1704071700.0	13-8	150
1704071700.0	13-9	90
1704072600.0	2-0	200
1704072600.0	2-1	140
1704072600.0	2-2	90
1704072600.0	2-3	90
1704072600.0	2-4	85
1704072600.0	2-5	150
1704072600.0	2-6	85
1704072600.0	2-7	200
1704072600.0	2-8	85
1704072600.0	10-0	90
1704072600.0	10-1	200
1704072600.0	10-2	85
1704072600.0	10-3	85
1704072600.0	10-4	90
1704072600.0	10-5	90
1704072600.0	10-6	90
1704072600.0	10-7	90
1704072600.0	10-8	200
1704072600.0	10-9	150
1704072600.0	5-0	140
1704072600.0	5-1	200
1704072600.0	5-2	150
1704072600.0	5-3	85
1704072600.0	5-4	140
1704072600.0	5-5	90
1704072600.0	5-6	85
1704072600.0	1-0	220
1704072600.0	1-1	85
1704072600.0	1-2	150
1704072600.0	1-3	85
1704072600.0	1-4	85
1704072600.0	1-5	85
1704072600.0	1-6	220
1704072600.0	1-7	85
1704072600.0	13-0	90
1704072600.0	13-1	200
1704072600.0	13-2	140
1704072600.0	13-3	85
1704072600.0	13-4	90
1704072600.0	13-5	90
1704072600.0	13-6	85
1704072600.0	13-7	140
1704072600.0	13-8	140
1704072600.0	13-9	85
1704073500.0	2-0	200
1704073500.0	2-1	150
1704073500.0	2-2	90
1704073500.0	2-3	85
1704073500.0	2-4	90
1704073500.0	2-5	150
1704073500.0	2-6	85
1704073500.0	2-7	220
1704073500.0	2-8	80
1704073500.0	10-0	85
1704073500.0	10-1	200
1704073500.0	10-2	85
1704073500.0	10-3	85
1704073500.0	10-4	85
1704073500.0	10-5	85
1704073500.0	10-6	85
1704073500.0	10-7	85
1704073500.0	10-8	220
1704073500.0	10-9	150
1704073500.0	5-0	150
1704073500.0	5-1	220
1704073500.0	5-2	140
1704073500.0	5-3	85
1704073500.0	5-4	140
1704073500.0	5-5	90
1704073500.0	5-6	85
1704073500.0	1-0	220
1704073500.0	1-1	85
1704073500.0	1-2	140
1704073500.0	1-3	90
1704073500.0	1-4	90
1704073500.0	1-5	85
1704073500.0	1-6	200
1704073500.0	1-7	90
1704073500.0	13-0	90
1704073500.0	13-1	200
1704073500.0	13-2	150
1704073500.0	13-3	90
1704073500.0	13-4	85
1704073500.0	13-5	85
1704073500.0	13-6	85
1704073500.0	13-7	150
1704073500.0	13-8	140
1704073500.0	13-9	85
1704074400.0	2-0	200
1704074400.0	2-1	150
1704074400.0	2-2	85
1704074400.0	2-3	80
1704074400.0	2-4	85
1704074400.0	2-5	140
1704074400.0	2-6	85
1704074400.0	2-7	220
1704074400.0	2-8	90
1704074400.0	10-0	85
1704074400.0	10-1	220
1704074400.0	10-2	85
1704074400.0	10-3	90
1704074400.0	10-4	90
1704074400.0	10-5	90
1704074400.0	10-6	80
1704074400.0	10-7	85
1704074400.0	10-8	220
1704074400.0	10-9	140
1704074400.0	5-0	140
1704074400.0	5-1	200
1704074400.0	5-2	150
1704074400.0	5-3	85
1704074400.0	5-4	150
1704074400.0	5-5	90
1704074400.0	5-6	85
1704074400.0	1-0	220
1704074400.0	1-1	90
1704074400.0	1-2	140
1704074400.0	1-3	85
1704074400.0	1-4	85
1704074400.0	1-5	85
1704074400.0	1-6	220
1704074400.0	1-7	80
1704074400.0	13-0	85
1704074400.0	13-1	220
1704074400.0	13-2	150
1704074400.0	13-3	85
1704074400.0	13-4	85
1704074400.0	13-5	90
1704074400.0	13-6	85
1704074400.0	13-7	140
1704074400.0	13-8	140
1704074400.0	13-9	85
1704075300.0	2-0	200
1704075300.0	2-1	140
1704075300.0	2-2	85
1704075300.0	2-3	90
1704075300.0	2-4	85
1704075300.0	2-5	130
1704075300.0	2-6	85
1704075300.0	2-7	200
1704075300.0	2-8	80
1704075300.0	10-0	90
1704075300.0	10-1	200
1704075300.0	10-2	85
1704075300.0	10-3	90
1704075300.0	10-4	85
1704075300.0	10-5	85
1704075300.0	10-6	85
1704075300.0	10-7	85
1704075300.0	10-8	200
1704075300.0	10-9	150
1704075300.0	5-0	150
1704075300.0	5-1	220
1704075300.0	5-2	140
1704075300.0	5-3	90
1704075300.0	5-4	150
1704075300.0	5-5	80
1704075300.0	5-6	85
1704075300.0	1-0	220
1704075300.0	1-1	80
1704075300.0	1-2	140
1704075300.0	1-3	90
1704075300.0	1-4	90
1704075300.0	1-5	85
1704075300.0	1-6	220
1704075300.0	1-7	80
1704075300.0	13-0	80
1704075300.0	13-1	200
1704075300.0	13-2	140
1704075300.0	13-3	85
1704075300.0	13-4	85
1704075300.0	13-5	90
1704075300.0	13-6	85
1704075300.0	13-7	140
1704075300.0	13-8	140
1704075300.0	13-9	85
1704076200.0	2-0	200
1704076200.0	2-1	130
1704076200.0	2-2	85
1704076200.0	2-3	90
1704076200.0	2-4	85
1704076200.0	2-5	140
1704076200.0	2-6	90
1704076200.0	2-7	200
1704076200.0	2-8	90
1704076200.0	10-0	85
1704076200.0	10-1	190
1704076200.0	10-2	85
1704076200.0	10-3	85
1704076200.0	10-4	90
1704076200.0	10-5	85
1704076200.0	10-6	85
1704076200.0	10-7	85
1704076200.0	10-8	200
1704076200.0	10-9	140
1704076200.0	5-0	130
1704076200.0	5-1	190
1704076200.0	5-2	150
1704076200.0	5-3	85
1704076200.0	5-4	140
1704076200.0	5-5	85
1704076200.0	5-6	90
1704076200.0	1-0	190
1704076200.0	1-1	80
1704076200.0	1-2	140
1704076200.0	1-3	80
1704076200.0	1-4	85
1704076200.0	1-5	85
1704076200.0	1-6	200
1704076200.0	1-7	85
1704076200.0	13-0	85
1704076200.0	13-1	200
1704076200.0	13-2	130
1704076200.0	13-3	85
1704076200.0	13-4	90
1704076200.0	13-5	80
1704076200.0	13-6	85
1704076200.0	13-7	140
1704076200.0	13-8	140
1704076200.0	13-9	90
1704077100.0	2-0	190
1704077100.0	2-1	130
1704077100.0	2-2	85
1704077100.0	2-3	90
1704077100.0	2-4	80
1704077100.0	2-5	130
1704077100.0	2-6	85
1704077100.0	2-7	200
1704077100.0	2-8	85
1704077100.0	10-0	85
1704077100.0	10-1	200
1704077100.0	10-2	80
1704077100.0	10-3	80
1704077100.0	10-4	80
1704077100.0	10-5	85
1704077100.0	10-6	80
1704077100.0	10-7	80
1704077100.0	10-8	200
1704077100.0	10-9	130
1704077100.0	5-0	140
1704077100.0	5-1	200
1704077100.0	5-2	140
1704077100.0	5-3	85
1704077100.0	5-4	140
1704077100.0	5-5	90
1704077100.0	5-6	80
1704077100.0	1-0	220
1704077100.0	1-1	80
1704077100.0	1-2	140
1704077100.0	1-3	80
1704077100.0	1-4	85
1704077100.0	1-5	85
1704077100.0	1-6	200
1704077100.0	1-7	85
1704077100.0	13-0	85
1704077100.0	13-1	200
1704077100.0	13-2	140
1704077100.0	13-3	85
1704077100.0	13-4	85
1704077100.0	13-5	85
1704077100.0	13-6	85
1704077100.0	13-7	140
1704077100.0	13-8	130
1704077100.0	13-9	85
1704078000.0	2-0	220
1704078000.0	2-1	140
1704078000.0	2-2	85
1704078000.0	2-3	90
1704078000.0	2-4	90
1704078000.0	2-5	140
1704078000.0	2-6	85
1704078000.0	2-7	200
1704078000.0	2-8	80
1704078000.0	10-0	85
1704078000.0	10-1	200
1704078000.0	10-2	85
1704078000.0	10-3	85
1704078000.0	10-4	90
1704078000.0	10-5	85
1704078000.0	10-6	90
1704078000.0	10-7	80
1704078000.0	10-8	200
1704078000.0	10-9	130
1704078000.0	5-0	140
1704078000.0	5-1	200
1704078000.0	5-2	140
1704078000.0	5-3	85
1704078000.0	5-4	140
1704078000.0	5-5	85
1704078000.0	5-6	85
1704078000.0	1-0	200
1704078000.0	1-1	85
1704078000.0	1-2	140
1704078000.0	1-3	90
1704078000.0	1-4	90
1704078000.0	1-5	80
1704078000.0	1-6	200
1704078000.0	1-7	85
1704078000.0	13-0	80
1704078000.0	13-1	200
1704078000.0	13-2	130
1704078000.0	13-3	85
1704078000.0	13-4	85
1704078000.0	13-5	85
1704078000.0	13-6	85
1704078000.0	13-7	140
1704078000.0	13-8	140
1704078000.0	13-9	80
1704078900.0	2-0	200
1704078900.0	2-1	140
1704078900.0	2-2	80
1704078900.0	2-3	85
1704078900.0	2-4	85
1704078900.0	2-5	130
1704078900.0	2-6	85
1704078900.0	2-7	200
1704078900.0	2-8	85
1704078900.0	10-0	85
1704078900.0	10-1	220
1704078900.0	10-2	85
1704078900.0	10-3	80
1704078900.0	10-4	85
1704078900.0	10-5	80
1704078900.0	10-6	80
1704078900.0	10-7	80
1704078900.0	10-8	220
1704078900.0	10-9	140
1704078900.0	5-0	140
1704078900.0	5-1	190
1704078900.0	5-2	150
1704078900.0	5-3	85
1704078900.0	5-4	140
1704078900.0	5-5	85
1704078900.0	5-6	85
1704078900.0	1-0	220
1704078900.0	1-1	80
1704078900.0	1-2	130
1704078900.0	1-3	85
1704078900.0	1-4	80
1704078900.0	1-5	85
1704078900.0	1-6	220
1704078900.0	1-7	85
1704078900.0	13-0	85
1704078900.0	13-1	220
1704078900.0	13-2	140
1704078900.0	13-3	85
1704078900.0	13-4	85
1704078900.0	13-5	85
1704078900.0	13-6	80
1704078900.0	13-7	150
1704078900.0	13-8	140
1704078900.0	13-9	80
1704079800.0	2-0	200
1704079800.0	2-1	150
1704079800.0	2-2	90
1704079800.0	2-3	85
1704079800.0	2-4	85
1704079800.0	2-5	150
1704079800.0	2-6	80
1704079800.0	2-7	200
1704079800.0	2-8	80
1704079800.0	10-0	85
1704079800.0	10-1	200
1704079800.0	10-2	85
1704079800.0	10-3	90
1704079800.0	10-4	85
1704079800.0	10-5	85
1704079800.0	10-6	85
1704079800.0	10-7	85
1704079800.0	10-8	220
1704079800.0	10-9	140
1704079800.0	5-0	140
1704079800.0	5-1	200
1704079800.0	5-2	150
1704079800.0	5-3	90
1704079800.0	5-4	140
1704079800.0	5-5	80
1704079800.0	5-6	80
1704079800.0	1-0	200
1704079800.0	1-1	80
1704079800.0	1-2	140
1704079800.0	1-3	80
1704079800.0	1-4	85
1704079800.0	1-5	90
1704079800.0	1-6	200
1704079800.0	1-7	90
1704079800.0	13-0	80
1704079800.0	13-1	200
1704079800.0	13-2	140
1704079800.0	13-3	85
1704079800.0	13-4	80
1704079800.0	13-5	85
1704079800.0	13-6	85
1704079800.0	13-7	150
1704079800.0	13-8	150
1704079800.0	13-9	85
1704080700.0	2-0	200
1704080700.0	2-1	140
1704080700.0	2-2	85
1704080700.0	2-3	85
1704080700.0	2-4	85
1704080700.0	2-5	140
1704080700.0	2-6	80
1704080700.0	2-7	220
1704080700.0	2-8	85
1704080700.0	10-0	85
1704080700.0	10-1	220
1704080700.0	10-2	90
1704080700.0	10-3	85
1704080700.0	10-4	85
1704080700.0	10-5	85
1704080700.0	10-6	85
1704080700.0	10-7	90
1704080700.0	10-8	200
1704080700.0	10-9	140
1704080700.0	5-0	140
1704080700.0	5-1	200
1704080700.0	5-2	140
1704080700.0	5-3	90
1704080700.0	5-4	140
1704080700.0	5-5	80
1704080700.0	5-6	90
1704080700.0	1-0	220
1704080700.0	1-1	85
1704080700.0	1-2	140
1704080700.0	1-3	80
1704080700.0	1-4	85
1704080700.0	1-5	85
1704080700.0	1-6	200
1704080700.0	1-7	85
1704080700.0	13-0	85
1704080700.0	13-1	220
1704080700.0	13-2	140
1704080700.0	13-3	90
1704080700.0	13-4	90
1704080700.0	13-5	80
1704080700.0	13-6	85
1704080700.0	13-7	150
1704080700.0	13-8	140
1704080700.0	13-9	85
1704081600.0	2-0	220
1704081600.0	2-1	150
1704081600.0	2-2	85
1704081600.0	2-3	90
1704081600.0	2-4	90
1704081600.0	2-5	140
1704081600.0	2-6	90
1704081600.0	2-7	200
1704081600.0	2-8	90
1704081600.0	10-0	90
1704081600.0	10-1	220
1704081600.0	10-2	90
1704081600.0	10-3	90
1704081600.0	10-4	90
1704081600.0	10-5	90
1704081600.0	10-6	90
1704081600.0	10-7	90
1704081600.0	10-8	220
1704081600.0	10-9	140
1704081600.0	5-0	150
1704081600.0	5-1	220
1704081600.0	5-2	140
1704081600.0	5-3	90
1704081600.0	5-4	150
1704081600.0	5-5	90
1704081600.0	5-6	90
1704081600.0	1-0	200
1704081600.0	1-1	85
1704081600.0	1-2	150
1704081600.0	1-3	90
1704081600.0	1-4	85
1704081600.0	1-5	85
1704081600.0	1-6	200
1704081600.0	1-7	85
1704081600.0	13-0	90
1704081600.0	13-1	220
1704081600.0	13-2	140
1704081600.0	13-3	90
1704081600.0	13-4	85
1704081600.0	13-5	85
1704081600.0	13-6	85
1704081600.0	13-7	140
1704081600.0	13-8	140
1704081600.0	13-9	85
1704082500.0	2-0	220
1704082500.0	2-1	150
1704082500.0	2-2	85
1704082500.0	2-3	90
1704082500.0	2-4	90
1704082500.0	2-5	150
1704082500.0	2-6	85
1704082500.0	2-7	200
1704082500.0	2-8	85
1704082500.0	10-0	85
1704082500.0	10-1	200
1704082500.0	10-2	90
1704082500.0	10-3	90
1704082500.0	10-4	95
1704082500.0	10-5	95
1704082500.0	10-6	90
1704082500.0	10-7	95
1704082500.0	10-8	220
1704082500.0	10-9	150
1704082500.0	5-0	150
1704082500.0	5-1	200
1704082500.0	5-2	140
1704082500.0	5-3	95
1704082500.0	5-4	150
1704082500.0	5-5	95
1704082500.0	5-6	90
1704082500.0	1-0	220
1704082500.0	1-1	90
1704082500.0	1-2	150
1704082500.0	1-3	90
1704082500.0	1-4	90
1704082500.0	1-5	90
1704082500.0	1-6	220
1704082500.0	1-7	90
1704082500.0	13-0	95
1704082500.0	13-1	220
1704082500.0	13-2	150
1704082500.0	13-3	90
1704082500.0	13-4	85
1704082500.0	13-5	85
1704082500.0	13-6	85
1704082500.0	13-7	140
1704082500.0	13-8	150
1704082500.0	13-9	90
1704083400.0	2-0	240
1704083400.0	2-1	150
1704083400.0	2-2	90
1704083400.0	2-3	90
1704083400.0	2-4	95
1704083400.0	2-5	160
1704083400.0	2-6	90
1704083400.0	2-7	220
1704083400.0	2-8	95
1704083400.0	10-0	100
1704083400.0	10-1	240
1704083400.0	10-2	90
1704083400.0	10-3	95
1704083400.0	10-4	90
1704083400.0	10-5	95
1704083400.0	10-6	90
1704083400.0	10-7	95
1704083400.0	10-8	220
1704083400.0	10-9	160
1704083400.0	5-0	160
1704083400.0	5-1	240
1704083400.0	5-2	150
1704083400.0	5-3	100
1704083400.0	5-4	150
1704083400.0	5-5	95
1704083400.0	5-6	100
1704083400.0	1-0	240
1704083400.0	1-1	100
1704083400.0	1-2	150
1704083400.0	1-3	95
1704083400.0	1-4	90
1704083400.0	1-5	95
1704083400.0	1-6	240
1704083400.0	1-7	95
1704083400.0	13-0	100
1704083400.0	13-1	220
1704083400.0	13-2	160
1704083400.0	13-3	95
1704083400.0	13-4	95
1704083400.0	13-5	100
1704083400.0	13-6	95
1704083400.0	13-7	160
1704083400.0	13-8	150
1704083400.0	13-9	95
1704084300.0	2-0	260
1704084300.0	2-1	180
1704084300.0	2-2	110
1704084300.0	2-3	100
1704084300.0	2-4	110
1704084300.0	2-5	180
1704084300.0	2-6	100
1704084300.0	2-7	260
1704084300.0	2-8	100
1704084300.0	10-0	110
1704084300.0	10-1	260
1704084300.0	10-2	100
1704084300.0	10-3	110
1704084300.0	10-4	100
1704084300.0	10-5	110
1704084300.0	10-6	100
1704084300.0	10-7	110
1704084300.0	10-8	260
1704084300.0	10-9	170
1704084300.0	5-0	180
1704084300.0	5-1	260
1704084300.0	5-2	170
1704084300.0	5-3	110
1704084300.0	5-4	180
1704084300.0	5-5	110
1704084300.0	5-6	100
1704084300.0	1-0	260
1704084300.0	1-1	100
1704084300.0	1-2	180
1704084300.0	1-3	100
1704084300.0	1-4	110
1704084300.0	1-5	110
1704084300.0	1-6	260
1704084300.0	1-7	110
1704084300.0	13-0	110
1704084300.0	13-1	260
1704084300.0	13-2	170
1704084300.0	13-3	110
1704084300.0	13-4	110
1704084300.0	13-5	110
1704084300.0	13-6	110
1704084300.0	13-7	180
1704084300.0	13-8	180
1704084300.0	13-9	100
1704085200.0	2-0	300
1704085200.0	2-1	200
1704085200.0	2-2	120
1704085200.0	2-3	120
1704085200.0	2-4	120
1704085200.0	2-5	200
1704085200.0	2-6	120
1704085200.0	2-7	300
1704085200.0	2-8	120
1704085200.0	10-0	130
1704085200.0	10-1	300
1704085200.0	10-2	130
1704085200.0	10-3	120
1704085200.0	10-4	120
1704085200.0	10-5	130
1704085200.0	10-6	130
1704085200.0	10-7	120
1704085200.0	10-8	300
1704085200.0	10-9	200
1704085200.0	5-0	220
